Morion ID,ATC Code (1),ATC Code (2),ATC Code (3),ATC Code (4),ATC Code (5),Brand,INN,NFC (1),Description,strength_value,strength_unit,pack_size,form_category,market_level,market_name,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023
649763,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,14398,ACETYLCYSTEINUM,Oral Solid Ordinary," tab. sparkling 600 mg tube, #10",600.0,mg,10.0,Oral solid,ATC4,R05C B Mucolytics,0.0,0.0,204.31,4606.35,30884.089999999997
641221,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,7065,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #28",10.0,mg,28.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,0.0,0.0,0.94,1.09,0.0
586646,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,38509,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 500 mg/4 ml amp. 4 ml, contour cell packing, #5",500.0,mg,5.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,5.09,166.38,47.42
744608,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,16252,IBUPROFENUM,Oral Liquid Ordinary," granules f/oral solution 400 mg sachet, #20",400.0,mg,20.0,Oral liquid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,365.12,20324.28,46462.340000000004
748419,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,2228,AZITHROMYCINUM,Oral Liquid Ordinary," powder f/susp. orale 200 mg/5 ml flask 15 ml, w/gauge syringe & measure sp., #1",200.0,mg,1.0,Oral liquid,No sampled peer,No sampled peer,0.0,0.0,714.96,3592.1399999999994,7005.93
662543,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,44262,AMBROXOLUM,Oral Liquid Ordinary," sol. f/ihhal. and peroral. use 15 mg/2 ml flask 100 ml, with dosing syringe 5 ml, #1",15.0,mg,1.0,Oral liquid,ATC4,R05C B Mucolytics,0.0,0.0,3191.94,13194.59,18634.55
-193865,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 50 mg blister, #2",50.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,1617.6,5763.31,7326.88
-356760,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 100 mg blister, #2",100.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,1794.17,6901.25,8397.85
-193866,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 50 mg blister, #4",50.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,2763.12,10450.279999999999,13707.339999999998
-356758,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 50 mg blister, #1",50.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,3029.44,7235.77,9450.779999999999
-356759,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 100 mg blister, #1",100.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,3669.86,7338.540000000001,9559.180000000002
-356761,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 100 mg blister, #4",100.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,11822.66,23678.61,24249.61
-156929,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,477,AZITHROMYCINUM,Oral Solid Ordinary," caps. 500 mg, #3",500.0,mg,3.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,43660.5,79620.78,76386.6
775520,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,16593,IBUPROFENUM,Oral Liquid Ordinary," oral suspens. 200 mg/10 ml sachet 10 ml, #10",200.0,mg,10.0,Oral liquid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,1.89,15466.26,41145.94000000001
438607,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,46441,PANTOPRAZOLUM,Oral Solid Ordinary," tablets gastroresistant 40 mg blister, #30",40.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,2.62,116.19,45.76
437249,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,7731,LEVOFLOXACINUM,Oral Solid Ordinary," tabs coated w/film 500 mg blister, #10",500.0,mg,10.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,2.62,127.25,4787.91
503224,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,477,AZITHROMYCINUM,Oral Solid Ordinary," tabs coated w/film 250 mg blister, #6",250.0,mg,6.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,3.65,0.0,7.21
711005,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,35044,LEVOFLOXACINUM,Parenteral Ordinary," sol. f/infus. 5 mg/ml flask 100 ml, #1",5.0,mg,1.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,6.52,38490.23,37886.630000000005
716752,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,39013,IBUPROFENUM,Oral Solid Ordinary," caps. 200 mg blister, #20",200.0,mg,20.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,7.76,1702.6799999999998,1398.7099999999998
677432,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,43501,PANTOPRAZOLUM,Oral Solid Ordinary," tabs coat.intest.-soluble 40 mg blister, #30",40.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,2763.02,1318.99
684527,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,48107,PANTOPRAZOLUM,Parenteral Ordinary," powd.fr-dr., f/prep.s of sol. 40 mg flask, #1",40.0,mg,1.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,0.0,1137.49,155.41
586644,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,38509,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 1000 mg/4 ml amp. 4 ml, contour cell packing, #5",1000.0,mg,5.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,0.0,21464.6,31294.649999999994
406950,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,39013,IBUPROFENUM,Oral Solid Ordinary," caps. 200 mg blister, #20",200.0,mg,20.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,65.78999999999999,924.5000000000001
431135,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,12816,ACETYLCYSTEINUM,Oral Solid Ordinary," tabs 200 mg blister, #20",200.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,0.0,0.0,0.0,65.09,17.3
378563,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,18260,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 5 mg blister, #28",5.0,mg,28.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,1642.5700000000002,655.0100000000001
667840,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,782,AZITHROMYCINUM,Parenteral Ordinary," lyophil. f/solut. f/inf. 500 mg flask, #1",500.0,mg,1.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,0.0,14.3,13.54
378561,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,18260,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 2,5 mg blister, #28",2.5,mg,28.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,2860.57,84.92
660698,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,13003,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 1000 mg flask, #1",1000.0,mg,1.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,0.0,838.28,263.40999999999997
699816,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,47805,IBUPROFENUM,Parenteral Ordinary," sol. f/infus. 4 mg/ml cont. 100 ml, #1",4.0,mg,1.0,Parenteral,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,39489.44,91466.62
-127716,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,24698,PARACETAMOLUM,Oral Liquid Ordinary," syrup 120 mg/5 ml jar, can 90 ml, with dosing cups, #1",120.0,mg,1.0,Oral liquid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,29743.28,43508.83
-86070,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,21463,AMBROXOLUM,Oral Solid Ordinary," tabs 30 mg blister in pack, #20",30.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,0.0,0.0,0.0,2614.240000000001,7.01
-22281,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,21463,AMBROXOLUM,Oral Solid Ordinary," tabs 30 mg blister, #20",30.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,0.0,0.0,0.0,46353.77000000001,39146.28
-547090,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. 150 mg blister in box, #2",150.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,11016.67,697.3399999999999
-4954,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,39013,IBUPROFENUM,Oral Solid Ordinary," tabs coated w/film 200 mg, #50",200.0,mg,50.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,83294.90999999999,72630.83
799773,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,21463,AMBROXOLUM,Parenteral Ordinary," sol. f/infus. 7,5 mg/ml amp. 2 ml, in a pack with dividers, #10",7.5,mg,10.0,Parenteral,ATC4,R05C B Mucolytics,0.0,0.0,0.0,19.8,81.76
-338982,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,17413,LEVOFLOXACINUM,Oral Solid Ordinary," tablets coated 500 mg blister, #14",500.0,mg,14.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,53.55,856.0799999999999
431170,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,38509,CITICOLINUM,Oral Liquid Ordinary," oral solution 100 mg/ml flask 10 ml, #10",100.0,mg,10.0,Oral liquid,No sampled peer,No sampled peer,0.0,0.0,0.0,5782.17,23858.49
791534,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,25023,ACIDUM ACETYLSALICYLICUM*,Oral Solid Ordinary," tabs coat.intest.-soluble 75 mg strip, #80",75.0,mg,80.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,9032.740000000002,76811.09999999999
743233,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,49971,PREGABALINUM,Oral Solid Ordinary," caps. 300 mg blister, #21",300.0,mg,21.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,6927.93,29748.46
297659,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,23594,PREGABALINUM,Oral Solid Ordinary," caps. 150 mg blister, #10",150.0,mg,10.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,3983.4100000000003,8338.23
306909,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,23594,PREGABALINUM,Oral Solid Ordinary," caps. 75 mg blister, #10",75.0,mg,10.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,14255.91,35391.43
825645,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A15 Diclofenac,34028,DICLOFENACUM,"Topical Dermatological, Haemorrhoidal, External"," gel 5 % laminated tube 100 g, in a pack",100.0,g,,Topical,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",0.0,0.0,0.0,434.30999999999995,3122.56
102732,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,42225,MELOXICAMUM,Oral Solid Ordinary," tabs 15 mg blister, #30",15.0,mg,30.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,1379.45,10902.49
743232,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,49971,PREGABALINUM,Oral Solid Ordinary," caps. 300 mg blister, #14",300.0,mg,14.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,1044.2,3336.0000000000005
429356,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,6103,ACETYLCYSTEINUM,Oral Solid Ordinary," tab. sparkling 600 mg sachet, #20",600.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,0.0,0.0,0.0,5.92,0.0
699813,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,39461,METFORMINUM,Oral Solid Ordinary," tabs coated w/film 1000 mg blister, #60",1000.0,mg,60.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,1341.22,8530.43
741578,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,44262,AMBROXOLUM,Oral Solid Retard," caps. w/ prolong. action 75 mg blister, #10",75.0,mg,10.0,Oral solid,ATC4,R05C B Mucolytics,0.0,0.0,0.0,16665.539999999997,51145.31
696484,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,21539,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 1000 mg flask, #1",1000.0,mg,1.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,0.0,7.58,0.0
634872,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,34727,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 40 mg blister, #30",40.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,0.0,0.0,0.0,1363.74,1220.5899999999997
828594,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, in cardboard box, #1",100.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,14839.419999999998,59874.29999999999
793177,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,40325,PREGABALINUM,Oral Solid Ordinary," caps. solid 75 mg blister, #14",75.0,mg,14.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,1201.24,4831.59
793180,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,40325,PREGABALINUM,Oral Solid Ordinary," caps. solid 150 mg blister, #14",150.0,mg,14.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,728.6300000000001,1922.6799999999998
793178,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,40325,PREGABALINUM,Oral Solid Ordinary," caps. solid 75 mg blister, #21",75.0,mg,21.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,1812.12,6234.7
828600,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, in cardboard box, #4",100.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,28713.920000000002,64613.12999999999
828601,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, in cardboard box, #8",100.0,mg,8.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,5174.849999999999,32449.99
-13656,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,39013,IBUPROFENUM,Oral Solid Ordinary," tablets coated 200 mg blister in pack, #50",200.0,mg,50.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,172343.74000000002,830216.6300000001
793184,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,40325,PREGABALINUM,Oral Solid Ordinary," caps. solid 300 mg blister, #14",300.0,mg,14.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,924.44,1746.9099999999999
793185,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,40325,PREGABALINUM,Oral Solid Ordinary," caps. solid 300 mg blister, #21",300.0,mg,21.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0,0.0,0.0,899.22,5908.27
828596,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, in cardboard box, #1",50.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,0.0,0.0,0.0,10493.66,48638.14
515251,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34028,DICLOFENACUM,Parenteral Ordinary," sol.  for inj. 2,5 % amp. 3 ml, in a pack with dividers, #10",,,10.0,Parenteral,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,80.03,339.32
872331,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,21539,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 1 g flask, #10",1.0,g,10.0,Parenteral,No sampled peer,No sampled peer,0.0,0.0,0.0,2.42,8.85
-38173,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34028,DICLOFENACUM,Parenteral Ordinary," sol.  for inj. 2,5 % amp. 3 ml, blister, #10",,,10.0,Parenteral,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0,0.0,0.0,0.41,59109.15
