SKU,INN,zero_rate,mean_demand,CV,ADI,CV2_positive,leading_zeros,trailing_zeros,internal_zero_months,seasonality_strength,trend_strength,lag12_autocorrelation,segment
410667,BUTAMIRATUM,0.6833333333333333,20.467000000000002,1.9452973182760371,3.1578947368421053,0.514990857889118,0,40,1,0.03316404407639273,0.6592944698265188,0.5073198790203887,Potential discontinued
19505,UNKNOWN_SKU_19505,0.0,105.46650000000004,0.5624066404341764,1.0,0.316301229204457,0,0,0,0.32391909994762014,0.0001086548211476357,0.018706564938913657,Stable
352934,RIZATRIPTANUM,0.0,397.93600000000004,0.26710560537348216,1.0,0.07134540442193438,0,0,0,0.04335392491119916,0.3678764007557733,-0.08747843065339626,Stable
44783,HYDROXYETHYLAMYLUM*,0.6666666666666666,12.626000000000001,2.203898880008908,3.0,0.9523900911015076,0,40,0,0.06579226663562521,0.6508310949531182,0.5733160148755043,Potential discontinued
187605,BICALUTAMIDUM,0.0,67.81783333333333,0.6436929785797251,1.0,0.4143406506728383,0,0,0,0.31902937324828173,0.8810187018792708,0.7729693392881368,Stable
327955,SOLIFENACINUM+TAMSULOSINUM,0.0,400.5391666666667,0.4305989433080511,1.0,0.18541544997801018,0,0,0,0.2899906699777307,0.7689535411908004,0.6123745070748977,Stable
344131,UNKNOWN_SKU_344131,0.48333333333333334,54.434666666666644,1.282563745676074,1.935483870967742,0.36656771022336265,0,27,2,0.02882773807638328,0.8291502597357716,0.7523556630789386,Potential discontinued
4780,PENTOXIFYLLINUM,0.0,191.20183333333335,0.5886749591792729,1.0,0.3465382075647187,0,0,0,0.07143640310110033,0.09423382245401135,-0.04241142303645943,Stable
434862,PREGABALINUM,0.03333333333333333,49.401833333333336,0.8564699502052072,1.0344827586206897,0.6757560830843597,0,1,1,0.07034841639787581,0.07672341472554545,-0.2508540393112191,Stable
183750,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,0.85,3.831,4.933877553448138,6.666666666666667,2.801472156862906,0,51,0,0.0713371079578905,0.31085938977035554,,Potential discontinued
19633,DESOGESTRELUM+ETHINYLESTRADIOLUM,0.0,391.73433333333344,0.421964667062819,1.0,0.17805418024943567,0,0,0,0.08010281738646452,0.42649597233520453,0.296008145885506,Stable
66447,KETOTIFENUM,0.03333333333333333,278.1271666666666,1.1595978873843364,1.0344827586206897,1.2665116850786764,0,2,0,0.45864719339194115,0.6514544587370047,0.692348419604542,Lumpy / volatile
71586,UNKNOWN_SKU_71586,0.05,124.88349999999997,0.5247870061864501,1.0526315789473684,0.21163133176903037,0,3,0,0.027215066821360434,0.3728776772687229,0.30781867959027953,Stable
70296,ATORVASTATINUM,0.9833333333333333,2.403833333333333,7.6811457478685945,60.0,0.0,0,59,0,0.18100046365462819,0.04331604222080454,,Potential discontinued
402743,HYPERICUM PERFORATUM*&,0.31666666666666665,159.12316666666663,1.1409987676596969,1.4634146341463414,0.5729500949973123,0,9,10,0.07763795035834697,0.8325216622763912,0.5793412087428969,Potential discontinued
407103,RETINOLUM,0.48333333333333334,537.3988333333334,1.7042551086150906,1.935483870967742,1.0173174955409938,0,29,0,0.039681695324947586,0.5875980089753858,-0.1496676196607661,Potential discontinued
503400,MOLSIDOMINUM,0.0,2695.8126666666667,0.33186227856504175,1.0,0.11013257193438136,0,0,0,0.12123206037051037,0.016862071370046028,0.20702385484908395,Stable
66668,ETOPOSIDUM,0.03333333333333333,116.59933333333333,1.1478688635423784,1.0344827586206897,1.2403494969604023,0,0,2,0.22285746537352358,0.4708099556015132,0.34851654952389927,Lumpy / volatile
134423,ORNIDAZOLUM,0.8,49.035666666666664,2.4653346934202927,5.0,0.4155750301163442,0,48,0,0.06774880845103204,0.4988567360417161,,Potential discontinued
438673,CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,0.5833333333333334,36.7545,1.3729829875381792,2.4,0.20211761836219305,0,35,0,0.1320936233412323,0.7449255896146799,0.492031736350749,Potential discontinued
99498,BETAHISTINE,0.7833333333333333,14.472833333333332,2.7284830519757253,4.615384615384615,0.8296676157323982,0,45,2,0.05278617797337948,0.44100717013806945,0.5233726473835557,Potential discontinued
174139,ASCORBIC ACID,0.0,267.9806666666666,0.543546002037926,1.0,0.295442256331413,0,0,0,0.10422569243009583,0.010361806350885572,0.039395211735742494,Stable
84174,RISPERIDONUM,0.7833333333333333,10.172499999999998,3.3299988435488475,4.615384615384615,1.6192599979079378,0,47,0,0.04337301253952175,0.46310972344248813,0.5174324919705482,Potential discontinued
4956,ISONIAZIDUM,0.7833333333333333,8.032,3.229657896680063,4.615384615384615,1.4766495280773766,0,38,9,0.05756892602275565,0.35859012321665384,-0.0027981757701537346,Potential discontinued
307036,OXALIPLATINUM,0.2,78.85233333333332,0.8566551969914534,1.25,0.38708650122597266,0,12,0,0.07523773040817172,0.5736423772386376,0.15859749955233818,Potential discontinued
21256,HELICHRYSUM ARENARIUM*&,0.08333333333333333,206.09066666666664,1.427997748963316,1.0909090909090908,1.7859127734572728,0,3,2,0.05571361102415062,0.28283654871068054,-0.2837821272124779,Lumpy / volatile
155842,ACIDUM HOPANTENICUM,0.8333333333333334,14.383000000000003,3.04602431886587,6.0,0.7130440251870468,0,50,0,0.041864165502895956,0.3651696789475666,,Potential discontinued
44049,UNKNOWN_SKU_44049,0.7833333333333333,6.934666666666668,3.5714521148097162,4.615384615384615,1.9803085451487383,0,47,0,0.04877246035359073,0.43394102139802915,0.7324340131610816,Potential discontinued
70318,BUTAMIRATUM+GUAIFENESINUM,0.9,105.86866666666667,3.7808394892617834,10.0,0.5294747243561345,0,54,0,0.09823133887149993,0.24954045688682625,,Potential discontinued
231078,PRAMIPEXOLUM,0.0,403.5870000000001,0.784067817685698,1.0,0.614762342730413,0,0,0,0.14437184603121012,0.4988607173907098,0.358482519675007,Stable
112032,ZOLMITRIPTANUM,0.5166666666666667,64.25466666666667,1.4958577818320704,2.0689655172413794,0.5648354100093215,0,24,7,0.07597191605465548,0.8073936114477749,0.34510886098906685,Potential discontinued
98234,SILDENAFILUM,0.016666666666666666,61.477333333333334,1.244157793643184,1.0169491525423728,1.5054631385583583,0,0,1,0.2833727488140919,0.6960741233492286,0.5175742733177484,Lumpy / volatile
44536,ANISUM VULGARE GAERTN.*&,0.36666666666666664,59.40833333333332,1.2227289591582218,1.5789473684210527,0.5802085347906262,0,16,6,0.11875648431590013,0.794244772822453,0.5019004311468727,Potential discontinued
146511,FILGRASTIMUM,0.55,38.946166666666684,1.6474143652870354,2.2222222222222223,0.6712883409293393,0,32,1,0.05022791277414962,0.7966724346101483,0.4825116385897165,Potential discontinued
337048,CEFUROXIMUM,0.75,6.729499999999999,3.357461552737648,4.0,2.06813701952787,0,0,45,0.04601558559372987,0.07769268139466678,-0.07641827111024087,Lumpy / volatile
306344,RIZATRIPTANUM,0.0,122.1465,0.3305616627718179,1.0,0.1092710128944691,0,0,0,0.15053333525075696,0.005031955532793786,-0.02993495238321205,Stable
324247,COFFEINUM*+PARACETAMOLUM,0.7333333333333333,12.293166666666663,2.950605757373279,3.75,1.588286489451822,0,37,7,0.06442792669690822,0.46463915218419316,0.47650818048721133,Potential discontinued
164904,ALPROSTADILUM,0.0,225.78833333333333,0.5643548326937959,1.0,0.3184963771848424,0,0,0,0.07370446027872757,0.5721720848542154,0.42040506750834056,Stable
144024,PAZOPANIBUM,0.0,112.8791666666666,0.7899793871424893,1.0,0.6240674321100228,0,0,0,0.15513215409586167,0.6913771494589049,0.6211543184870466,Stable
352930,UDENAFILUM,0.6666666666666666,27.691166666666664,2.4012215188694253,3.0,1.2552882608938634,0,31,9,0.02686368299524955,0.5423468641408289,0.4368290158381165,Potential discontinued
48811,UNKNOWN_SKU_48811,0.0,384.29966666666667,0.21399218808446557,1.0,0.045792656561177286,0,0,0,0.2085105205319815,0.0013871129577953667,0.08317922064533859,Stable
5673,NIFEDIPINUM,0.5,88.5853333333333,1.3856722877336645,2.0,0.46004384449652475,0,30,0,0.03886821303128163,0.7983790229914078,0.2367841102693201,Potential discontinued
189077,SIMETICONUM,0.8833333333333333,4.422499999999999,4.78620169639755,8.571428571428571,1.7892347791698624,0,53,0,0.0934813318396045,0.2333506748327202,,Potential discontinued
167109,UNKNOWN_SKU_167109,0.6833333333333333,10.967166666666667,3.0328017596127945,3.1578947368421053,2.2293307291516498,0,30,11,0.10403176304778095,0.41610590998288666,-0.003250236828495892,Potential discontinued
330609,MIRABEGRONUM,0.0,644.0596666666668,0.5683157990067231,1.0,0.3229828474006502,0,0,0,0.13522096087095647,0.8424672388566151,0.630181083811982,Stable
337186,LEVONORGESTRELUM,0.5666666666666667,25.51433333333334,1.428983577552656,2.3076923076923075,0.3181974281299138,0,34,0,0.02084239633885132,0.7703338656580043,0.5734193278234574,Potential discontinued
314721,LISINOPRILUM,0.13333333333333333,67.99916666666668,1.1539671351742917,1.1538461538461537,1.0207547958540473,0,0,8,0.2008958058145992,0.5233428075304511,0.4089016200682157,Lumpy / volatile
20990,REPAGLINIDUM,0.0,193.989,0.18912039122537452,1.0,0.03576652237723872,0,0,0,0.1747186085371677,0.006980316986902713,-0.33732168000326473,Stable
7850,SILIMARINUM*,0.45,26.99833333333333,1.6880484459857537,1.8181818181818181,1.1172291557972056,0,25,2,0.03419921496514067,0.8458009706651954,0.7471501526643058,Potential discontinued
141019,CLARITHROMYCINUM,0.03333333333333333,53.22566666666665,0.9860965774480993,1.0344827586206897,0.9066402447196931,0,0,2,0.13658787968318375,0.12478633936685235,0.22930996406827453,Stable
38167,AMINOPHYLLINUM,0.2,36.62933333333334,1.1733609536929577,1.25,0.9014207421209972,0,12,0,0.0589360972217714,0.8459295482387525,0.17364670016283576,Potential discontinued
430437,ARIPIPRAZOLUM,0.0,348.78883333333334,0.26227859620310756,1.0,0.06879006202627275,0,0,0,0.13756787818865146,0.4407411074759916,0.30962001490264457,Stable
65756,CALCII CARBONAS*+COLECALCIFEROLUM,0.85,5.0589999999999975,4.471753346929981,6.666666666666667,2.149486699366922,0,51,0,0.08252586381182958,0.26552360517050977,,Potential discontinued
26277,RANITIDINUM,0.7,9.900666666666668,2.6020089937617934,3.3333333333333335,1.33113524108517,0,37,5,0.09839162290389225,0.623483353711021,0.6031102109079806,Potential discontinued
429387,HYDROCORTISONUM,0.6333333333333333,4.3181666666666665,4.5417108479072335,2.727272727272727,6.929950389532683,0,30,8,0.18605823255029263,0.271685321316506,0.06991142788041077,Potential discontinued
139502,METFORMINUM,0.0,6704.937666666665,0.8314328326310567,1.0,0.6912805551769029,0,0,0,0.0815510070225316,0.8204976817853508,0.7048048686553682,Stable
90344,CANDESARTANUM,0.2,100.64616666666664,0.6634616742551201,1.25,0.1521451145643256,0,12,0,0.009924678418217203,0.5901058953660148,0.24495878081968317,Potential discontinued
438411,RIVASTIGMINUM,0.0,446.3980000000002,0.4750132924000243,1.0,0.22563762795671102,0,0,0,0.3127022270903058,0.8516977169272237,0.7822991776120124,Stable
485667,NEOMYCINUM+NYSTATINUM+POLYMYXINUM B,0.0,812.7631666666668,0.7392561160292811,1.0,0.5464996050866979,0,0,0,0.009558159884171968,0.07126114844693665,0.04547812902182515,Stable
431464,SILDENAFILUM,0.6333333333333333,33.88066666666666,1.6723514946548508,2.727272727272727,0.3921451579472492,0,38,0,0.018691042227728105,0.7204382782804828,0.6737663332686342,Potential discontinued
14072,CALENDULA OFFICINALIS*&+CORIANDRUM SATIVUM*&+GLYCYRRHIZA GLABRA/URALENSIS*&+MELILOTUS OFFICINALIS*+SILYBUM MARIANUM*&,0.0,20.196833333333327,1.563602498236298,1.0,2.4448527724907922,0,0,0,0.06798697172928925,0.34734462130745647,0.45360941549047484,Lumpy / volatile
446735,IBUPROFENUM,0.3333333333333333,45.80583333333334,1.0085004039682819,1.5,0.3447153765361259,0,19,1,0.06213778336196285,0.7808882129377841,0.39130449676941864,Potential discontinued
25498,GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,0.9333333333333333,7.672833333333333,3.8361846037945666,15.0,0.0477541542926987,0,56,0,0.1237059628113849,0.17203811948752556,,Potential discontinued
92275,ACIDUM RISEDRONICUM,0.4666666666666667,126.96983333333336,1.1385733006763663,1.875,0.2247195525403063,0,27,1,0.017298943272826994,0.7619518885284253,0.28292015201593995,Potential discontinued
444021,EMOXYPINUM*,0.0,493.81283333333334,0.5215838627823508,1.0,0.2720497259149581,0,0,0,0.1652453224657816,0.4042045523004,0.2930885434872555,Stable
134972,UNKNOWN_SKU_134972,0.0,218.4941666666666,0.4118347523073665,1.0,0.16960786320806992,0,0,0,0.15100467489706482,0.21619962534048243,-0.10987679340379226,Stable
105126,TORASEMIDUM,0.0,297.96933333333334,0.25883114668101254,1.0,0.06699356249220784,0,0,0,0.12362695140847535,0.1620645013514691,-0.07743480845918466,Stable
480995,BETAHISTINE,0.0,304.7385,0.24669402603165966,1.0,0.06085794247970918,0,0,0,0.14893427961971673,0.4865301568375132,0.40462471045204035,Stable
76763,CELECOXIBUM,0.0,132.61816666666667,0.30184486836668384,1.0,0.09111032455930067,0,0,0,0.09619957130783785,0.6059041631429717,0.39676377390223816,Stable
324044,ACIDUM METHYLSILICICUM*,0.7666666666666667,13.263000000000002,3.5829626624812425,4.285714285714286,2.228778336171417,0,45,1,0.03836585638343948,0.47195261985523085,0.19384134769809833,Potential discontinued
189604,INSULINUM HUMANUM,0.2,226.26983333333322,0.8953583839074488,1.25,0.44133330850668695,0,12,0,0.015943050843911677,0.733090514908169,0.44822909060773397,Potential discontinued
99984,CARBAMAZEPIN,0.0,202.40783333333331,0.3314139213183356,1.0,0.10983518724359591,0,0,0,0.20761137382410577,0.0287888637280167,-0.06794289997695317,Stable
105599,BICALUTAMIDUM,0.0,204.27666666666664,0.5058090294271276,1.0,0.25584277425001284,0,0,0,0.07665221084563911,0.16147617839532713,0.09640268317442759,Stable
379555,GINKGO BILOBA*&,0.0,99.26599999999999,0.5824513320868693,1.0,0.3392495542497685,0,0,0,0.08318686516240059,0.40583078085932234,0.32722546064810143,Stable
161020,PIOGLITAZONUM,0.0,225.55200000000002,0.24259542513010146,1.0,0.05885254029405467,0,0,0,0.14855179282256914,0.5148434793350696,0.15299638112249608,Stable
134983,UNKNOWN_SKU_134983,0.0,219.62283333333338,0.39779601993393265,1.0,0.15824167347527776,0,0,0,0.17185718411651818,0.23269158358482078,-0.08860804241276954,Stable
90461,GLIMEPIRIDUM+METFORMINUM+PIOGLITAZONUM,0.9833333333333333,2.618333333333333,7.681145747868614,60.0,0.0,0,59,0,0.1810004636546294,0.04331604222080576,,Potential discontinued
26526,UNKNOWN_SKU_26526,0.016666666666666666,306.39366666666666,0.8125082899941498,1.0169491525423728,0.632500225954064,0,0,1,0.08571974433936547,0.14955023938903744,-0.010372928984230196,Stable
142323,SERTRALINUM,0.016666666666666666,204.32483333333326,0.3556089798414689,1.0169491525423728,0.10768345076815872,0,1,0,0.14372007497467254,0.07612730547543078,-0.09019808456532406,Stable
414367,DEXKETOPROFENUM,0.5833333333333334,37.341333333333324,1.5918996837842148,2.4,0.472560251346784,0,35,0,0.021711658288909197,0.7587057398023478,0.8316017899247988,Potential discontinued
42012,INTERFERONUM ALFA,0.95,7.446166666666667,4.374626623897623,20.0,0.006867904925697294,0,57,0,0.14284614597122258,0.12946521705321956,,Potential discontinued
324028,LETROZOLUM,0.0,2266.5973333333327,0.46838462489169685,1.0,0.21938415683493553,0,0,0,0.12207356966820915,0.06555518251490344,-0.4147725127202803,Stable
79242,ATORVASTATINUM,0.8333333333333334,14.0195,2.5433418040102382,6.0,0.24476458867100737,0,50,0,0.027194580991785955,0.42167990342499184,,Potential discontinued
443240,LATANOPROSTUM+TIMOLOLUM,0.8333333333333334,21.000666666666667,3.344974148788921,6.0,1.0314753426776881,0,49,1,0.06312768633555987,0.31958760440841716,,Potential discontinued
82459,LISINOPRILUM,0.5333333333333333,63.293166666666664,1.3209417738353042,2.142857142857143,0.28094734593614173,0,31,1,0.045903230916898186,0.800700748130697,0.6453977112643486,Potential discontinued
410751,NAFTIFINUM,0.0,296.40866666666676,0.27914306044391535,1.0,0.07792084819399538,0,0,0,0.4212251498398746,0.059935290639274164,0.28929946423277614,Stable
438224,AMLODIPINUM+VALSARTANUM,0.5666666666666667,6.629999999999999,3.258649330084246,2.3076923076923075,4.034811364465344,0,30,4,0.19420375533411727,0.6442368917172112,0.4078597424917422,Potential discontinued
29410,UNKNOWN_SKU_29410,0.0,392.61916666666656,0.6337535250889861,1.0,0.4016435305627161,0,0,0,0.17555782302746914,0.22244843601093756,-0.3673944541989618,Stable
446994,HEPARIN SODIUM,0.05,209.0795,0.8635192669482504,1.0526315789473684,0.6583822481713013,0,0,3,0.03834129372459261,0.16982336805103926,0.14547311237153726,Stable
141020,CLARITHROMYCINUM,0.0,160.56366666666662,0.4844367929539035,1.0,0.23467900636746314,0,0,0,0.3378787480288039,0.06267824236909747,0.11685162580729565,Stable
440450,VITAMIN C+PARACETAMOLUM+PHENIRAMINUM,0.0,69.25249999999998,1.2250071828077205,1.0,1.5006425979305078,0,0,0,0.21912997058778816,0.3090232435782423,0.46140604921683914,Lumpy / volatile
129429,DISODIUM FOSFAS*+SODIUM DIHYDROPHOSPHAS,0.8166666666666667,33.79483333333334,2.1524551129966962,5.454545454545454,0.03272821913536674,0,49,0,0.038084020763445636,0.4677763250191461,,Potential discontinued
33476,TERAZOSINUM,0.0,135.22066666666663,0.2130061079463281,1.0,0.04537160202244277,0,0,0,0.0883900378340633,0.14837341727585573,-0.009546724847162734,Stable
462672,UNKNOWN_SKU_462672,0.18333333333333332,321.8853333333334,0.8832398961882215,1.2244897959183674,0.45375871661184025,0,4,7,0.025570770147097965,0.5498017791451473,0.16570467406722322,Stable
406473,IMMUNOGLOBULINUM HUMANUM*,0.0,564.7756666666666,1.1612385739582927,1.0,1.3484750256486886,0,0,0,0.09233980822905918,0.06360275605343357,-0.06996118412465127,Lumpy / volatile
94727,RIBAVIRINUM,0.0,284.4616666666667,0.7313043186163599,1.0,0.5348060064269384,0,0,0,0.10511596937644019,0.03986920794613402,0.16405847154744443,Stable
71427,LORATADINUM,0.0,628.8318333333334,0.5559015164655,1.0,0.3090264960086426,0,0,0,0.1270372978731149,0.6332492222607556,0.4946848530857263,Stable
453840,RETINOLUM+TOCOPHEROLI ACETAS*,0.0,26.511333333333326,1.3044090064166658,1.0,1.7014828560209134,0,0,0,0.06411707237519937,0.44524013214768,-0.06902981952742447,Lumpy / volatile
512470,AMBROXOLUM,0.0,2205.1105000000002,0.6117463498466074,1.0,0.3742335965506477,0,0,0,0.4076824669535005,0.15937899755056595,0.21358867355159722,Stable
324042,ACIDUM METHYLSILICICUM*,0.0,48.3135,1.207812574299117,1.0,1.45881121463506,0,0,0,0.199656672111297,0.03599637069556161,-0.20082099803809736,Lumpy / volatile
390234,SILDENAFILUM,0.0,215.78233333333338,0.3304100230112926,1.0,0.10917078330632289,0,0,0,0.0805595009513651,0.02016541952869022,-0.3958285291256086,Stable
22902,UNKNOWN_SKU_22902,0.9833333333333333,2.7030000000000003,7.6811457478685945,60.0,0.0,0,59,0,0.18100046365462774,0.04331604222080321,,Potential discontinued
19513,UNKNOWN_SKU_19513,0.0,105.70433333333337,0.5116327702763073,1.0,0.2617680916206086,0,0,0,0.17414659296076174,0.029552157815140978,0.2028059994600564,Stable
443544,COFFEINUM*+PARACETAMOLUM,0.016666666666666666,324.3211666666667,1.5792739207193134,1.0169491525423728,2.4358710147197513,0,1,0,0.18285396824137856,0.008067050601144432,-0.09754035834393075,Lumpy / volatile
93860,COLISTIMETHATUM NATRICUM,0.0,239.17999999999995,0.46797857065942694,1.0,0.21900394259644024,0,0,0,0.18498925834752644,0.11049733079901347,-0.08102228365690906,Stable
303464,BENZALKONII CHLORIDUM,0.55,24.416333333333334,1.5214924211756258,2.2222222222222223,0.49172263446269177,0,19,14,0.09692109942011906,0.766058551130546,0.7126563029554208,Potential discontinued
434785,NATRII CHLORIDUM*,0.0,2460.142166666667,1.2499947204107191,1.0,1.562486801054672,0,0,0,0.320177521696297,0.7723983120567757,0.2737878526654346,Lumpy / volatile
43698,CRATAEGUS L.*&,0.6333333333333333,31.89266666666667,4.291300670599794,2.727272727272727,6.118929196679762,0,38,0,0.07749614421625295,0.6887714134214523,0.7148826295855079,Potential discontinued
389656,CHLORHEXIDINUM,0.7166666666666667,122.13533333333336,1.9157913778735083,3.5294117647058822,0.323239371001436,0,43,0,0.015178632391733338,0.5963026778339863,0.07712884105682719,Potential discontinued
82449,LACTULOSUM,0.8666666666666667,11.763333333333332,2.9504391687854845,7.5,0.2940121718271496,0,52,0,0.053451668133355335,0.33680706139558214,,Potential discontinued
90072,SERTINDOLE,0.0,183.41199999999995,0.2117953067088295,1.0,0.04485725194388718,0,0,0,0.3194996290711489,0.11418386378445056,0.05276227449909663,Stable
410698,ENOXAPARINUM NATRII,0.0,1224.4503333333332,1.5920319382964057,1.0,2.53456569255581,0,0,0,0.06933927724210254,0.003806654035018897,0.05664456536643422,Lumpy / volatile
404632,EUCALYPTUS VIMINALIS*&+PINUS SILVESTRIS*&,0.18333333333333332,23.31566666666665,1.8330468860903788,1.2244897959183674,2.5607163907279324,0,0,11,0.27846794324502067,0.3899380253648007,0.3347678836284259,Lumpy / volatile
188176,BISOPROLOLUM,0.9333333333333333,4.5085,5.032298975881269,15.0,0.7549355321770442,0,56,0,0.12973476242087512,0.15546709731481534,,Potential discontinued
99350,DESMOPRESSINUM,0.0,339.63783333333333,0.43138490725072925,1.0,0.1860929382037203,0,0,0,0.13104045562420819,0.8186579463103019,0.7230970535293293,Stable
486199,SILDENAFILUM,0.43333333333333335,86.537,1.2141842659791173,1.7647058823529411,0.40207127799237335,0,24,2,0.03802173677750331,0.8373250648242253,0.5782244654891574,Potential discontinued
316917,OCTREOTIDUM,0.0,237.5946666666666,0.38840328984390066,1.0,0.1508571155615651,0,0,0,0.12303283173972057,0.03662374447077932,0.07137060625836435,Stable
183116,CITICOLINUM,0.0,102.32366666666663,0.8025628440040649,1.0,0.6441071185758929,0,0,0,0.23209952453367455,0.6943667631867816,0.49571770787938046,Stable
28580,FLUCONAZOLUM,0.0,70.66083333333336,0.6588922550836788,1.0,0.4341390038092556,0,0,0,0.24455904726897182,0.7309544260742475,0.4766853942273559,Stable
407199,LEVOCETIRIZINUM,0.4,172.4358333333333,1.0981224041352606,1.6666666666666667,0.32352368867828274,0,15,9,0.05762997434091943,0.7969793333623879,0.5858479502655525,Potential discontinued
106057,PHENYLEPHRINUM,0.0,45.7,0.6633618996375347,1.0,0.44004900989071855,0,0,0,0.14082371673855176,0.15077343398211762,0.06446736530208325,Stable
85300,PYRITHIONUM ZINCUM,0.9,8.1075,3.5320229297951307,10.0,0.3475185976598569,0,54,0,0.09798313655577617,0.24254244068692565,,Potential discontinued
110791,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,0.0,77.9195,0.7180152838375119,1.0,0.5155459478242629,0,0,0,0.3888743384172165,0.5104509691697674,0.6424400282634369,Stable
93054,FLUCONAZOLUM,0.0,130.84133333333335,0.337534482415546,1.0,0.11392952681953056,0,0,0,0.23309811135028535,0.33283418245941054,0.15202480101831867,Stable
325095,INDAPAMIDUM+PERINDOPRILUM,0.7666666666666667,13.808166666666665,3.5608308800269155,4.285714285714286,2.191887196435753,0,46,0,0.10400195025265369,0.37076216621589697,0.5745885147395452,Potential discontinued
88529,ZALEPLONUM,0.0,207.4365000000001,1.2840169675998738,1.0,1.6486995730843756,0,0,0,0.2591944713341985,0.037237589310770924,-0.03307363535326825,Lumpy / volatile
136591,SILDENAFILUM,0.25,39.69400000000001,1.1597960108303729,1.3333333333333333,0.758845090053536,0,0,15,0.1079902358098801,0.6850947489570436,0.7821286982333304,Lumpy / volatile
126259,DINOPROSTONUM,0.0,166.43099999999998,0.349092581056095,1.0,0.12186563014840626,0,0,0,0.2698532938614805,0.5772051249674344,0.40972673356873907,Stable
98237,SILDENAFILUM,0.0,102.41316666666668,0.39918175954899077,1.0,0.15934607715662827,0,0,0,0.17563590084108516,0.5777342286966483,0.5157251485361188,Stable
298431,ETHINYLESTRADIOLUM+GESTODENUM,0.5833333333333334,31.924,1.560341176318961,2.4,0.43111024438184864,0,29,6,0.0691189996471796,0.7730425714713347,0.8319591443002655,Potential discontinued
406654,URSODESOXYCHOLIC ACID,0.0,120.97583333333336,0.8805488118567254,1.0,0.775366210062291,0,0,0,0.1764242691212421,0.8289446732911196,0.5711872712024193,Stable
121156,LERCANIDIPINUM,0.6666666666666666,18.591499999999996,3.0451998575318844,3.0,2.4244140574374096,0,36,4,0.026702891454887023,0.48759187508292423,0.5439652124567348,Potential discontinued
89239,VALSARTANUM,0.5833333333333334,49.40350000000001,1.2378066758596151,2.4,0.05506890283442932,0,35,0,0.09801526411544759,0.7604202734691885,0.6027112586018509,Potential discontinued
111117,OFLOXACINUM,0.8833333333333333,3.9266666666666663,5.48858690530039,8.571428571428571,2.6312017253207514,0,50,3,0.12363678779228593,0.2583416772932833,,Potential discontinued
382719,MORPHINUM*,0.2,270.9431666666667,2.3422881264906574,1.25,4.18905093399929,0,0,12,0.15855603738741664,0.25639953275951655,-0.12158730292690817,Lumpy / volatile
438181,AMBROXOLUM,0.0,5165.125,1.1437229366938177,1.0,1.3081021559195307,0,0,0,0.16078014311072064,0.42793314728335996,0.09924611195712668,Lumpy / volatile
166679,DESLORATADINUM,0.05,157.63749999999996,0.9603511303903675,1.0526315789473684,0.826160578959954,0,2,1,0.10726857309763937,0.7705412362502146,0.8075393084815452,Stable
326747,AMLODIPINUM+VALSARTANUM,0.0,3950.2123333333334,0.556039515520096,1.0,0.3091799428198231,0,0,0,0.06772494825528064,0.4624023853335101,0.6642357257877924,Stable
42013,INTERFERONUM ALFA,0.95,5.6455,4.636782838570658,20.0,0.12498775460316511,0,57,0,0.14285322983904625,0.12883388260443396,,Potential discontinued
294657,EPINEPHRINUM,0.0,235.34750000000003,0.43369414336726236,1.0,0.18809060999106353,0,0,0,0.2611493523621289,0.5819966781928965,0.39795911061802197,Stable
361941,MEMANTINE,0.5166666666666667,54.31416666666666,1.5936006397499631,2.0689655172413794,0.7107887828555541,0,27,4,0.025007464545504954,0.7852364314835621,0.49781003510528177,Potential discontinued
174238,PANTOPRAZOLUM,0.0,652.0740000000001,0.9616766892036548,1.0,0.9248220545577029,0,0,0,0.0363047957897098,0.13268428471945848,-0.19245654867550233,Stable
107572,MINOXIDILUM,0.4,48.32666666666666,1.0946786423668,1.6666666666666667,0.3189927980324125,0,24,0,0.022239593971317806,0.7865844913389166,0.14403396986846925,Potential discontinued
40511,METAMIZOLUM NATRICUM,0.0,85.9025,0.5176979749423007,1.0,0.26801119325935907,0,0,0,0.4052247053424629,0.0003262690900133203,0.14855657458649968,Stable
352810,AMLODIPINUM+HYDROCHLOROTHIAZIDUM+VALSARTANUM,0.0,7333.523,0.4954753660025381,1.0,0.2454958383153491,0,0,0,0.06142598233471641,0.41949365427246976,0.8280986412328223,Stable
80070,UNKNOWN_SKU_80070,0.7333333333333333,6.348166666666668,3.9340212440720257,3.75,3.393739506349323,0,42,2,0.09860391230957455,0.3948111520105202,0.44022198731516515,Potential discontinued
438105,METFORMINUM,0.0,1749.8656666666664,0.6812302822283226,1.0,0.46407469742488,0,0,0,0.03854816843261255,0.18913787890347744,-0.04016792102567208,Stable
113074,AZATHIOPRINUM,0.016666666666666666,325.5398333333333,0.4101096685302452,1.0169491525423728,0.14872010788495452,0,0,1,0.14377028443030349,0.0901623484013111,0.223091383073654,Stable
