ATC5,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023,contribution_2023,YoY
R03D C03 Montelukast,389898.93,396930.61000000004,481069.14,385165.36,437426.77999999997,0.0005153616753310116,0.1356856701755318
"R03D C53 Montelukast, combinations",59784.64,52890.44999999999,124119.58,50975.03,122140.41999999998,0.0001439017782057911,1.3960833372731707
R03D X03 Fenspiride,558842.43,4567.95,0.0,0.0,0.0,0.0,
R03D X05 Omalizumab,0.26,0.66,42.2,11.82,97.27000000000001,1.1460027700966891e-07,7.229272419627749
"R03D X50** Different preparations, incl. combinations",156020.16999999998,136576.18,120986.38,71838.09,63577.01000000001,7.49043174405931e-05,-0.1149958190703565
R05C A03 Guaifenesin,824.9,269.14,17.21,0.0,0.0,0.0,
R05C A05 Altheae radix,3631795.07,2840198.2199999997,2719997.12,1999061.1599999997,1693352.73,0.001995051834410189,-0.1529260015236351
R05C A10 Combinations,5122431.25,3985545.64,3998770.7399999998,2378601.23,2020149.5799999998,0.002380073007802676,-0.15069850527236128
R05C A12 Hederae helicis folium,2555933.94,1705499.3399999999,2449419.96,1518472.03,1558248.7000000002,0.0018358767623106453,0.026195194388928034
R05C A13 Cineole,6142.950000000001,14178.470000000001,16047.339999999998,11970.089999999997,13025.93,1.5346717243842466e-05,0.08820652142130969
R05C A15** Pines buds,29950.100000000006,30491.989999999998,28804.129999999997,16430.57,14743.530000000002,1.7370336404856216e-05,-0.10267690043619893
R05C A17** Plantain preparations,308167.27,292539.66000000003,337144.21,228687.73,260308.46,0.000306686764921973,0.13827033920884158
R05C A18** Thymes preparations,292508.62,261173.50999999998,245247.45,165337.93,167652.36000000002,0.00019752243134907717,0.013998179365134256
R05C A19 Myrtol,48948.89000000001,13737.970000000001,102301.18,156253.96000000002,253461.21,0.000298619562837523,0.6221106332281112
R05C A20** Coils foot sheet,84082.93,81659.99,74847.84999999999,43846.44,39241.22,4.623269951883787e-05,-0.10503064787015781
R05C A21** Anis preparations,1318.2,1704.75,539.6700000000001,1.8800000000000001,0.0,0.0,-1.0
R05C A22** Ledum Palustre,18530.940000000002,18827.09,17265.6,10138.26,10318.010000000002,1.2156336015097503e-05,0.01772986686078304
R05C A23** Licorice root,423265.87,379017.63999999996,402871.49,218236.16,206155.67,0.00024288574986238193,-0.05535512538343779
R05C A24** Elecampane root,70981.47,73290.01,59806.67,41995.7,41527.020000000004,4.892575301106262e-05,-0.01116019020994985
R05C A25** Marjoram herb,80087.20999999999,71999.75,63587.92,39961.88999999999,38499.03999999999,4.535828774140354e-05,-0.03660612648701045
R05C A26** Violet herb,36114.979999999996,28842.55,24983.28,13879.45,12529.880000000001,1.4762287641594637e-05,-0.09723512098822362
R05C A50** Others,3441050.0,2814822.68,2987830.28,2249694.7399999998,2127939.7800000003,0.002507067834356882,-0.054120658165382696
R05C B01 Acetylcysteine,2327438.62,2273280.47,2623383.21,1999562.08,1974150.9000000001,0.0023258788937893203,-0.012708372625270026
R05C B02 Bromhexine,1380991.0,1381244.75,1575502.45,1165613.52,1018593.13,0.0012000725286125803,-0.12613133553907308
R05C B03 Carbocisteine,878155.97,540051.4,646667.0299999999,334060.73000000004,358001.55,0.00042178551248988206,0.07166607101648848
R05C B06 Ambroxol,6973961.35,5637301.18,5993308.07,3674480.97,3681389.46,0.004337290551007252,0.0018801267597801097
R05C B10 Combinations,963369.63,1460921.45,2162296.14,1711054.45,1405595.59,0.001656025948160471,-0.17852082965565463
R05C B13 Dornase alfa (desoxyribonuclease),1061.5,1272.82,289.52,134.82999999999998,362.64,4.2725037991967027e-07,1.6896091374323223
R05C B15 Erdosteine,315931.13999999996,573907.22,891161.9,532709.72,530432.4600000001,0.0006249378724264432,-0.004274860988081608
"R05C B56** Ambroxol, combinations",820780.8300000001,842569.3600000001,954095.0,742878.78,695869.97,0.0008198508412121927,-0.06327924725484835
R05D B09 Oxeladin,18924.13,13177.039999999997,18687.420000000002,11978.929999999998,733.2500000000001,8.63890748610463e-07,-0.9387883558882137
R05D B13 Butamirate,397920.1,238047.46,322349.73,198596.53000000003,227307.00999999998,0.0002678055547675499,0.14456687636989396
R05D B18 Prenoxdiazine,256510.62999999998,215207.75999999998,237254.41,211375.07,41209.06,4.855114312026387e-05,-0.8050429504293009
R05D B20 Combinations,17.63,59.04,50.91,0.0,12303.079999999998,1.44950794291366e-05,
R05D B21 Cloperastine,199.33999999999997,168.73999999999998,3.18,0.0,0.0,0.0,
R05D B27 Levodropropizine,342554.62000000005,325824.16000000003,405153.63,363572.57000000007,390920.64999999997,0.0004605697006147817,0.07522041610564822
R05D B30** Other preparations,576099.24,500942.0299999999,730018.0000000001,533711.81,587969.81,0.0006927264634452802,0.10166160647634914
R05D B31** Glaucinum,146462.59000000003,231798.7,358714.6,265324.37,258629.58999999997,0.0003047087761580867,-0.025232435301740352
R05F A02 Opium derivatives and expectorants,5190710.77,3050344.55,2895119.25,1620445.42,1277915.3900000001,0.0015055973855137154,-0.21138017101495454
R05F B01 Cough suppressants and mucolytics,668175.8600000001,556875.8500000001,607315.1,416855.82999999996,449064.6599999999,0.0005290730382569422,0.0772661138024624
R05F B02 Cough suppressants and expectorants,1404029.56,1173507.1099999999,1347742.73,1101519.36,1190630.51,0.0014027612445991916,0.0808983965565524
R05X OTHER COLD PREPARATIONS,9156845.37,7868759.45,9419050.9,6286171.6,6315496.58,0.007440707900911037,0.004664998327439829
R06A A02 Diphenhydramine,2827898.29,2784234.26,3321708.63,2720219.17,3597837.75,0.00423885270675279,0.3226278932517044
R06A A04 Clemastine,310756.61,237062.97000000003,167235.38,136742.31999999998,109229.83,0.00012869095071161757,-0.20119952623299053
R06A A09 Doxylamine,1019378.5800000001,1063188.18,1128293.1400000001,951212.57,865435.93,0.0010196278123997167,-0.0901761001749587
R06A B03 Dimetindene,365675.32999999996,321354.23,385082.25,260409.98,295909.72,0.0003486309847008693,0.13632250192561735
R06A C03 Chloropyramine,1242292.33,1119687.09,1282194.78,1038384.5,1072529.01,0.00126361798752859,0.03288233790084494
R06A E07 Cetirizine,1602672.2400000002,1586074.99,1726562.07,1443423.9100000001,1521235.3,0.001792268806177514,0.05390751078801226
R06A E09 Levocetirizine,2203486.9,1969105.53,1903944.78,1559772.76,2067920.48,0.002436355092443379,0.3257831736976866
R06A X02 Cyproheptadine,3960.7500000000005,4511.81,6784.78,4312.64,7128.0,8.397972391538191e-06,0.6528159085849965
R06A X13 Loratadine,4394992.9,3749802.75,3656502.05,2718164.19,2924307.6199999996,0.003445321921594382,0.07583921190573828
R06A X15 Mebhydrolin,2860560.12,2543936.1100000003,2489882.1500000004,1868252.1500000001,1907965.45,0.0022479013991454464,0.021256927230084877
R06A X17 Ketotifen,482224.98999999993,399210.99,387478.33999999997,254497.22,295003.42000000004,0.00034756321220108673,0.15916165999770082
R06A X18 Acrivastine,0.0,33.370000000000005,0.0,0.0,0.0,0.0,
R06A X22 Ebastine,0.0,0.0,5966.02,24064.31,31909.260000000002,3.7594428242762906e-05,0.32599937417694513
R06A X26 Fexofenadine,136883.06,274866.67,465985.2200000001,415344.55,460677.63,0.0005427550530498382,0.10914572010153978
R06A X27 Desloratadine,2021660.7,1706616.46,2051562.6300000001,1277522.08,1924743.46,0.0022676686921820556,0.5066224608814587
R06A X28 Rupatadine,0.0,10305.77,42559.39,29068.199999999997,51063.11,6.016085690320956e-05,0.7566657034147284
R06A X29 Bilastine,283028.89,334662.79000000004,521888.11000000004,535118.02,829220.92,0.0009769604927954405,0.5496038051568513
R06A X31 Quifenadine,114216.19,91711.23,93901.56,67882.06,65463.950000000004,7.712744735424196e-05,-0.03562222478221777
R06A X32 Sequifenadine,14706.830000000004,11442.019999999999,10286.07,7984.6,8275.21,9.749577036220644e-06,0.0363963129023368
R06A X33** Different preparations,22852.620000000003,18860.79,20930.170000000002,14899.749999999998,18787.78,2.2135137168671912e-05,0.26094598902666166
R07A A02 Natural phocpholipides,0.0,0.4,0.55,0.33999999999999997,1.46,1.72012341353055e-09,3.2941176470588243
R07A B02 Nikethamide,43348.86,37256.899999999994,39196.44,22247.35,19960.860000000004,2.351722098644207e-05,-0.10277583622319042
R07A B12** Liquid ammonia,2978400.38,2951441.13,2437675.77,2369625.18,2831294.07,0.003335736452326852,0.19482781238845526
R07A X10** Other,350865.07,377130.13,362421.37,200368.58999999997,236718.62,0.00027889400046619253,0.18141580973345195
S01A A01 Chloramphenicol,1384361.2000000002,1076547.03,1006052.5700000001,708353.7300000001,844036.45,0.0009944156572042515,0.19154655965459488
S01A A09 Tetracycline,1.05,171040.82,275438.04,202058.12000000002,279412.88,0.0003291949568013712,0.3828342063164796
S01A A12 Tobramycin,548811.2300000001,401150.93,433080.65,311016.34,517797.63000000006,0.000610051936187417,0.6648566760190155
S01A A13 Fusidic acid,157.0,9.61,0.0,0.0,0.0,0.0,
S01A A26 Azithromycin,0.0,3222.54,26231.2,23869.93,50187.78,5.91295722267947e-05,1.1025524582602464
S01A B04 Sulfacetamide,1339541.73,1059025.84,1016698.4600000001,710786.09,755302.4,0.0008898721524217924,0.06262968652073653
S01A D03 Aciclovir,357.82000000000005,13.29,0.0,0.0,0.0,0.0,
S01A D09 Ganciclovir,19002.929999999997,15565.729999999998,17743.859999999997,11715.160000000002,864.0,1.0179360474591747e-06,-0.9262494067515936
S01A D10** Others,661042.63,954035.17,352405.09,195754.81,251360.89999999997,0.0002961450474904871,0.28405989104431195
S01A E01 Ofloxacine,578233.71,509802.1900000001,493453.57,417070.33999999997,433238.6,0.0005104273010309565,0.038766266620637646
S01A E03 Ciprofloxacine,126760.98000000001,101459.76,110031.15000000001,26723.4,36011.36,4.242738595142295e-05,0.34755906808265413
S01A E05 Levofloxacin,212507.1,188829.53999999998,197481.5,147370.38,192444.68,0.00022673191772424272,0.30585725571176514
S01A E07 Moxifloxacin,80723.13,66451.95,87332.69,66670.64,91161.19000000002,0.00010740308035911442,0.3673363567531378
S01A X03 Zinc compounds,39306.240000000005,30830.47,27279.559999999998,20357.49,19137.26,2.2546882874535375e-05,-0.05994010067056421
S01A X05 Bibrocathol,8901.27,8083.299999999999,8918.210000000001,6222.2,8230.250000000002,9.69660666041768e-06,0.3227234740124074
S01A X20** Other preparations,653880.12,473788.91,421890.1,329714.07999999996,354597.20999999996,0.000417774632392883,0.07546881225090551
S01B A01 Dexamethasone,701948.26,616018.0,651796.64,548551.65,661652.62,0.0007795370981409808,0.2061810770234671
S01B A02 Hydrocortisone,214413.24000000005,173104.52,177478.19,172773.63,173400.33000000002,0.00020429449831981086,0.0036272896506255314
S01B C01 Indometacin,77471.24999999999,71081.06,63458.09,59535.90000000001,62199.44,7.328131030992372e-05,0.0447383847392917
S01B C03 Diclofenac,161276.19999999998,136981.69,128745.01000000001,83026.45999999999,87593.15000000001,0.00010319933436979007,0.05500282680967028
S01B C05 Ketorolac,27411.97,23306.39,22383.379999999997,24122.119999999995,33309.35999999999,3.924397946966983e-05,0.3808637051801418
S01B C10 Nepafenac,36258.72,27815.83,37315.28,19733.18,29650.800000000007,3.49335858287066e-05,0.5025859998236475
S01B C11 Bromfenac,24891.21,45674.27,70875.68000000001,66629.06999999999,91193.88,0.00010744159462924339,0.3686800671238548
S01C A Corticosteroids and antiinfectives in combination,0.0,0.0,0.0,2692.8,1670.6299999999999,1.9682806701003715e-06,-0.37959373143196684
S01C A01 Dexamethasone and antiinfectives,948248.4900000001,815730.2,1015144.13,825741.5500000002,1090874.59,0.0012852321393729722,0.32108477525443635
S01E A05 Brimonidine,107796.69,115466.46,137229.74,134601.91000000003,152042.68,0.0001791316258383103,0.12957297559893433
S01E B01 Pilocarpine,107863.66999999998,91966.11000000002,81682.1,60820.92999999999,53773.19999999999,6.335379475374037e-05,-0.1158767220428889
"S01E B51 Pilocarpine, combinations",51077.97,45088.98,44323.72,37817.03,36384.53,4.286704242692103e-05,-0.03787975946286637
S01E C01 Acetazolamide,92581.05,87994.89,94719.13,80331.3,84057.90000000001,9.903422046726687e-05,0.04639038581474475
S01E C03 Dorzolamide,160717.6,171158.88,192234.82,202521.22999999998,241175.49,0.0002841449363826733,0.19086522435203457
S01E C04 Brinzolamide,151886.53,148407.29,154087.02,135026.47,140682.33000000002,0.0001657472395226242,0.041887046295441266
"S01E C54 Brinzolamide, combinations",79956.93000000001,107205.98000000001,114118.83999999998,95564.63,94355.61,0.00011116663969791596,-0.012651333448368995
S01E D01 Timolol,929395.5800000001,812941.42,766908.47,638113.61,597981.39,0.0007045217738318788,-0.06289196683957265
S01E D02 Betaxolol,138567.71000000002,126547.22,125677.59,84761.19999999998,97719.02,0.00011512929743100006,0.1528744283941239
"S01E D51 Timolol, combinations",576969.74,623642.71,745604.9500000001,706622.11,889644.2799999999,0.0010481492847544715,0.25900996785962427
S01E E01 Latanoprost,448931.35000000003,450038.94000000006,486458.18999999994,467949.46,550200.6699999999,0.0006482281195939695,0.1757694303141195
S01E E03 Bimatoprost,23398.760000000002,32961.0,41063.049999999996,45982.50000000001,66412.05,7.824446722298737e-05,0.44428967541999653
S01E E04 Travoprost,169678.6,168855.39999999997,179422.51,158490.29,150534.34999999998,0.000177354561627125,-0.05019828028581452
S01E E05 Tafluprost,85806.47999999998,77193.46999999999,78136.81000000001,60643.84000000001,53575.88,6.312131889623502e-05,-0.11654868820971775
S01E E06 Latanoprostene bunod,0.0,0.0,0.0,4911.099999999999,6375.1900000000005,7.511036701853307e-06,0.29811854777952007
S01F A01 Atropine,34819.3,18813.219999999998,23815.289999999997,21194.379999999997,22357.32,2.6340650408078654e-05,0.054870206158425194
S01F A04 Cyclopentolate,61224.63,61304.72,71302.94,51007.94,63361.75,7.465070527210227e-05,0.2421938623673099
S01F A06 Tropicamide,625.05,631.98,528.99,181.85000000000002,1067.96,1.2582349319959494e-06,4.872752268353038
"S01F A56 Tropicamide, combinations",0.0,0.0,4059.9700000000003,8902.08,13504.96,1.5911094448488724e-05,0.5170566878751932
S01F B01 Phenylephrine,229303.12,181867.18999999997,213750.58,150110.32,181517.99,0.000213858455189044,0.20923058454608578
S01G A02 Tetryzoline,1142032.8399999999,1007539.11,1055290.71,760487.2899999999,778371.78,0.0009170517282256509,0.023517145171486176
S01G X01 Cromoglicic acid,188437.21000000002,155111.59999999998,151742.08,119540.59000000001,129957.64000000001,0.00015311176666518792,0.08714236729131075
S01G X07 Azelastine,3933.9900000000002,4467.710000000001,6734.35,5889.760000000001,953.31,1.1231581173649373e-06,-0.8381411127108745
S01G X08 Ketotifen,7884.350000000001,4383.259999999999,3329.6200000000003,1572.1699999999998,549.55,6.474615218532286e-07,-0.650451287074553
S01G X09 Olopatadine,57867.97,64003.04999999999,84609.33000000002,58698.93,84856.34,9.997491590445818e-05,0.44561987756846677
S01H A02 Oxybuprocaine,4255.619999999999,12376.840000000002,11371.530000000002,21446.120000000003,32345.62,3.810853307339865e-05,0.5082271291963298
S01H A04 Proxymetacaine,27503.95,14069.510000000002,19847.39,3545.0900000000006,0.0,0.0,-1.0
S01J A01 Fluorescein,2.7500000000000004,0.0,0.0,0.0,0.0,0.0,
S01L A05 Aflibercept,1407.37,711.1700000000001,778.1399999999999,519.8,1360.01,1.6023185230381392e-06,1.616410157752982
S01L A06 Brolucizumab,0.0,0.0,176.48999999999998,273.90000000000003,406.99,4.795020740224647e-07,0.4859072654253376
S01X A04 Potassium iodide,107374.49,276314.13999999996,289062.2,256288.32999999996,297776.68,0.0003508305748434207,0.1618815417775754
S01X A12 Dexpanthenol,204095.63999999998,195444.18999999997,264712.7,167223.57,227793.62,0.00026837886247594586,0.36221000424760685
S01X A18 Ciclosporin,760.42,1265.77,1192.21,1118.19,1469.0899999999997,1.7308329490298596e-06,0.3138107119541398
S01X A20 Artificial tears and other indifferent preparations,393608.18,358769.63,378147.57,314146.58,362416.14999999997,0.00042698664729904094,0.1536530176454569
S01X A29** Azapentacene,0.0,58138.87,148730.99000000002,166057.55000000002,227400.41999999998,0.0002679156073210142,0.3694072928331169
S01X A30** Others,4338782.640000001,3609376.1299999994,3331657.8599999994,2515261.7399999998,2579806.8499999996,0.0030394425788160926,0.025661389021088388
S02A A12 Rifamycin,47050.64000000001,35699.56999999999,41852.67999999999,29637.370000000003,41036.61,4.834796826912459e-05,0.3846238718212849
S02A A22** Decametoxinum,307052.30000000005,230748.85,227767.19,172609.66999999998,186426.00999999995,0.00021964092102197286,0.08004383531930714
"S02A A30 Antiinfectives, combinations",272.14000000000004,0.0,3180.2500000000005,5047.049999999999,7490.05,8.82452765309212e-06,0.4840451352770432
S02C A05 Fluocinolone acetonide and antiinfectives,0.0,0.0,0.0,0.0,2171.87,2.5588249576332844e-06,
S02C A06 Dexamethazone and antiinfectives,182309.93000000002,154371.78999999998,197407.69,163914.8,235817.52999999997,0.0002778323662150293,0.43865916927574555
S02C A08** Beclometasone and antimicrobial drugs,210730.46,213481.49,272540.14999999997,211819.91,251442.13,0.0002962407499732824,0.18705616483360799
S02D A08** Choline salicylate,66746.37000000001,53528.64,46640.75000000001,32116.849999999995,28726.51,3.3844618109602384e-05,-0.10556265636262574
S02D A30 Combinations,1339335.0899999999,957857.9999999999,1320725.2599999998,977819.01,1330911.98,0.0015680362042097965,0.36110258277756335
S03A A07 Ciprofloxacin,1098895.57,816824.1599999999,789983.96,661073.53,858313.78,0.0010112367322834997,0.29836355722789265
S03A A09** Norfloxacine,160221.47999999998,126440.39,117192.69,111539.94000000002,87624.81,0.0001032366351281958,-0.21440866832096217
S03A A11** Ofloxacine,20362.370000000003,36015.729999999996,44029.159999999996,31909.909999999996,30771.970000000005,3.625451101195869e-05,-0.035661021920776026
