SKU,ATC1,ATC2,ATC3,ATC4,ATC5,Brand,INN,NFC,Description,known_inn,INN_key,strength_value,strength_unit,strength_mg,pack_size,dosage_form,concentration_flag,multi_strength_flag,strength_parse_status
5438,B BLOOD AND BLOOD FORMING ORGANS,B02 ANTIHEMORRHAGICS,B02B VITAMIN K AND OTHER HEMOSTATICS,B02B C Local hemostatics,"B02B C30 Fibrinogen, human",30080,-,"Topical Dermatological, Haemorrhoidal, External","plate coated 9,5x4,8 sm box cardboard, #1",False,UNKNOWN_SKU_5438,,,,1.0,Topical,False,False,not_comparable_or_missing
121394,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01E PROTEIN KINASE INHIBITORS,L01E X Other protein kinase inhibitors,L01E X01 Sunitinib,20375,SUNITINIBUM,Oral Solid Ordinary,"caps. 12,5 mg blister, #28",True,SUNITINIBUM,12.5,mg,12.5,28.0,Oral solid,False,False,single_mass
74519,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,34727,ATORVASTATINUM,Oral Solid Ordinary,"tabs coated w/film 20 mg blister, #30",True,ATORVASTATINUM,20.0,mg,20.0,30.0,Oral solid,False,False,single_mass
9176,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01B ANTIMETABOLITES,L01B A Folic acid analogues,L01B A01 Methotrexate,46155,METHOTREXATUM,Parenteral Ordinary,"conc. for infus. sol. 5000 mg flask 50 ml, #1",True,METHOTREXATUM,5000.0,mg,5000.0,1.0,Parenteral,False,False,single_mass
91723,M MUSCULO-SCELETAL SYSTEM,M05 DRUGS FOR TREATMENT OF BONE DISEASES,M05B DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,M05B A Bisphosphonates,M05B A06 Ibandronic acid,15170,ACIDUM IBANDRONICUM,Oral Solid Ordinary,"tabs coated w/film 50 mg blister, #28",True,ACIDUM IBANDRONICUM,50.0,mg,50.0,28.0,Oral solid,False,False,single_mass
324139,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D02 Docetaxel,9731,DOCETAXELUM,Parenteral Ordinary,"conc. for infus. sol. 20 mg/ml flask 8 ml, #1",True,DOCETAXELUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
502464,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X G Proteasome inhibitors,L01X G01 Bortezomib,36671,BORTEZOMIBUM,Parenteral Ordinary,"powd.fr-dr., f/sol. f/in. 3,5 mg flask, cardboard box, #1",True,BORTEZOMIBUM,3.5,mg,3.5,1.0,Parenteral,False,False,single_mass
118088,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01B ANTIMETABOLITES,L01B B Purine analogues,L01B B03 Tioguanine,17218,TIOGUANINUM,Oral Solid Ordinary,"tabs 40 mg flask, #25",True,TIOGUANINUM,40.0,mg,40.0,25.0,Oral solid,False,False,single_mass
188966,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01E PROTEIN KINASE INHIBITORS,L01E K Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,L01E K01 Axitinib,37600,AXITINIB,Oral Solid Ordinary,"tabs coated w/film 1 mg blister, #56",True,AXITINIB,1.0,mg,1.0,56.0,Oral solid,False,False,single_mass
401846,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X G Proteasome inhibitors,L01X G01 Bortezomib,6297,BORTEZOMIBUM,Parenteral Ordinary,"liophylizate f/solution f/inj. 3,5 mg flask, #1",True,BORTEZOMIBUM,3.5,mg,3.5,1.0,Parenteral,False,False,single_mass
307571,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,"N05A H Diazepines, oxazepines, thiazepines and oxepines",N05A H04 Quetiapine,44260,QUETIAPINUM,Oral Solid Retard,"tabs, prolong. action 200 mg blister, #60",True,QUETIAPINUM,200.0,mg,200.0,60.0,Oral solid,False,False,single_mass
438609,"H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES","H01 PITUITARY, HYPOTALAMIC HORMONES AND ANALOGUES",H01B POSTERIOR PITUITARY LOBE HORMONES,H01B B Oxytocin and derivatives,H01B B03 Carbetocin,38046,CARBETOCINUM,Parenteral Ordinary,"sol. for inj. 100 mcg/ml flask 1 ml, #4",True,CARBETOCINUM,,,,4.0,Parenteral,True,False,not_comparable_or_missing
138891,G GENITO URINARY SYSTEM AND SEX HORMONES,G03 SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03G A Gonadotropins,G03G A09 Corifollitropin alfa,14101,CORIFOLLITROPIN ALFA,Parenteral Ordinary,"sol. for inj. 150 mcg/0,5 ml syr. 0,5 ml, #1",True,CORIFOLLITROPIN ALFA,,,,1.0,Parenteral,True,False,not_comparable_or_missing
443814,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B B Sulfonylureas,A10B B12 Glimepiride,32420,GLIMEPIRIDUM,Oral Solid Ordinary,"tabs 2 mg blister, in a pack, #50",True,GLIMEPIRIDUM,2.0,mg,2.0,50.0,Oral solid,False,False,single_mass
42547,N NERVOUS SYSTEM,N01 ANESTHETICS,"N01B ANESTHETICS, LOCAL",N01B B Amides,N01B B03 Mepivacaine,33721,MEPIVACAINUM,Parenteral Ordinary,"sol. for inj. 3 % cartridge 1,7 ml, #50",True,MEPIVACAINUM,,,,50.0,Parenteral,False,False,not_comparable_or_missing
69314,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03 IMMUNOSTIMULANTS,L03A IMMUNOSTIMULANTS,L03A B Interferons,L03A B11 Peginterferon alfa-2a,4770,PEGINTERFERONUM ALFA-2A,Parenteral Retard,"sol. for inj. 180 mcg/0,5 ml syr. 0,5 ml, #1",True,PEGINTERFERONUM ALFA-2A,,,,1.0,Parenteral,True,False,not_comparable_or_missing
389852,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02 ENDOCRINE THERAPY,L02A HORMONES AND RELATED AGENTS,L02A E Gonadotropin releasing hormone analogues,L02A E03 Goserelin,37066,GOSERELINUM,Parenteral Retard,"implant 10,8 mg syr., #1",True,GOSERELINUM,10.8,mg,10.8,1.0,Parenteral,False,False,single_mass
317427,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C E Topoisomerase 1 (TOP1) inhibitors,L01C E02 Irinotecan,7767,IRINOTECAN,Parenteral Ordinary,"conc. for infus. sol. 20 mg/ml flask 15 ml, #1",True,IRINOTECAN,,,,1.0,Parenteral,True,False,not_comparable_or_missing
92373,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A X Other antithrombotic agents,B01A X05 Fondaparinux,12368,FONDAPARINUXUM NATRICUM,Parenteral Ordinary,"sol. for inj. 7,5 mg syr. 0,6 ml, #10",True,FONDAPARINUXUM NATRICUM,7.5,mg,7.5,10.0,Parenteral,False,False,single_mass
110762,V VARIOUS,V08 CONTRAST MEDIA,V08C MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08C A Paramagnetic contrast media,V08C A09 Gadobutrol,17839,GADOBUTROLUM,Parenteral Ordinary,"sol. for inj. 1 mmol/ml syringe glass 10 ml, #5",True,GADOBUTROLUM,,,,5.0,Parenteral,False,False,not_comparable_or_missing
105376,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A B Heparin group,B01A B01 Heparin,20120,HEPARIN SODIUM,Parenteral Ordinary,"sol. for inj. 5000 UNITS/ml flask 5 ml, #5",True,HEPARIN SODIUM,,,,5.0,Parenteral,False,False,not_comparable_or_missing
50320,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,N05A L Benzamides,N05A L01 Sulpiride,40962,SULPIRIDUM,Parenteral Ordinary,"sol. for inj. 100 mg amp. 2 ml, #30",True,SULPIRIDUM,100.0,mg,100.0,30.0,Parenteral,False,False,single_mass
86270,B BLOOD AND BLOOD FORMING ORGANS,B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A BLOOD AND RELATED PRODUCTS,B05A A Plasma substitutes and plasma protein fractions,B05A A07 Hetastarch,25218,HYDROXYETHYLAMYLUM*,Parenteral Ordinary,"sol. infusional cont. 500 ml, #10",True,HYDROXYETHYLAMYLUM*,,,,10.0,Parenteral,False,False,not_comparable_or_missing
10600,V VARIOUS,V08 CONTRAST MEDIA,"V08A X-RAY CONTRAST MEDIA, IODINATED","V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",V08A B05 Iopromide,1129,IOPROMIDUM,Parenteral Ordinary,"sol. f/inj. & infus. 300 mg/ml flask 50 ml, #10",True,IOPROMIDUM,,,,10.0,Parenteral,True,False,not_comparable_or_missing
285543,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D02 Docetaxel,9731,DOCETAXELUM,Parenteral Ordinary,"conc. for infus. sol. 20 mg/ml flask 7 ml, #1",True,DOCETAXELUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
142426,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J06 IMMUNE SERA AND IMMUNOGLOBULINS,J06B IMMUNOGLOBULINS,"J06B A Immunoglobulins, normal human","J06B A02 Immunoglobulins, normal human, for intravascular adm.",10784,IMMUNOGLOBULINUM HUMANUM*,Parenteral Ordinary,"sol. for inj. 50 mg/ml bot. 20 ml, #1",True,IMMUNOGLOBULINUM HUMANUM*,,,,1.0,Parenteral,True,False,not_comparable_or_missing
36216,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01X OTHER ANTIBACTERIALS,J01X D Imidazole derivatives,J01X D01 Metronidazole,29604,METRONIDAZOLUM,Parenteral Ordinary,"sol. infusional 500 mg flask 100 ml, #20",True,METRONIDAZOLUM,500.0,mg,500.0,20.0,Parenteral,False,False,single_mass
110761,V VARIOUS,V08 CONTRAST MEDIA,V08C MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08C A Paramagnetic contrast media,V08C A09 Gadobutrol,17839,GADOBUTROLUM,Parenteral Ordinary,"sol. for inj. 1 mmol/ml syringe glass 7,5 ml, #5",True,GADOBUTROLUM,,,,5.0,Parenteral,False,False,not_comparable_or_missing
73962,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C03 Voriconazole,44062,VORICONAZOLUM,Parenteral Ordinary,"powder for infusion solution 200 mg flask, #1",True,VORICONAZOLUM,200.0,mg,200.0,1.0,Parenteral,False,False,single_mass
99390,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01G AMINOGLYCOSIDE ANTIBACTERIALS,J01G B Other aminoglycosides,J01G B03 Gentamicin,28837,GENTAMICINUM,Parenteral Ordinary,"sol. for inj. 80 mg amp. 2 ml, #10",True,GENTAMICINUM,80.0,mg,80.0,10.0,Parenteral,False,False,single_mass
281487,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D H Carbapenems,J01D H02 Meropenem,32835,MEROPENEMUM,Parenteral Ordinary,"powder for prep. of inj. sol. 500 mg flask, #10",True,MEROPENEMUM,500.0,mg,500.0,10.0,Parenteral,False,False,single_mass
437374,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X G Proteasome inhibitors,L01X G01 Bortezomib,20872,BORTEZOMIBUM,Parenteral Ordinary,"powd. fr.-dr. f/sol. f/inj 3,5 mg flask, #1",True,BORTEZOMIBUM,3.5,mg,3.5,1.0,Parenteral,False,False,single_mass
360356,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01E PROTEIN KINASE INHIBITORS,L01E A BCR-ABL tyrosine kinase inhibitors,L01E A01 Imatinib,8179,IMATINIBUM,Oral Solid Ordinary,"caps. 100 mg blister, #120",True,IMATINIBUM,100.0,mg,100.0,120.0,Oral solid,False,False,single_mass
410903,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,3419,DICLOFENACUM,Parenteral Ordinary,"sol. for inj. 25 mg/ml amp. 3 ml, #5",True,DICLOFENACUM,,,,5.0,Parenteral,True,False,not_comparable_or_missing
330891,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01E PROTEIN KINASE INHIBITORS,L01E A BCR-ABL tyrosine kinase inhibitors,L01E A01 Imatinib,24348,IMATINIBUM,Oral Solid Ordinary,"tabs coated w/film 100 mg blister, #120",True,IMATINIBUM,100.0,mg,100.0,120.0,Oral solid,False,False,single_mass
305398,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D01 Paclitaxel,13538,PACLITAXELUM,Parenteral Ordinary,"conc. for infus. sol. 6 mg/ml flask 25 ml, #1",True,PACLITAXELUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
377039,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D01 Paclitaxel,38527,PACLITAXELUM,Parenteral Ordinary,"conc. for infus. sol. 300 mg flask 50 ml, #1",True,PACLITAXELUM,300.0,mg,300.0,1.0,Parenteral,False,False,single_mass
159563,V VARIOUS,V08 CONTRAST MEDIA,"V08A X-RAY CONTRAST MEDIA, IODINATED","V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",V08A B09 Iodixanol,29674,IODIXANOLUM,Parenteral Ordinary,"sol. for inj. 320 mg iodine/ml flask 50 ml, #10",True,IODIXANOLUM,320.0,mg,320.0,10.0,Parenteral,False,False,single_mass
153023,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,N05A E Indole derivatives,N05A E04 Ziprasidone,1039,ZIPRASIDONUM,Oral Solid Ordinary,"caps. solid 80 mg blister, #28",True,ZIPRASIDONUM,80.0,mg,80.0,28.0,Oral solid,False,False,single_mass
363712,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D01 Paclitaxel,41626,PACLITAXELUM,Parenteral Ordinary,"conc. for infus. sol. 300 mg flask 50 ml, #1",True,PACLITAXELUM,300.0,mg,300.0,1.0,Parenteral,False,False,single_mass
362374,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01B ANTIMETABOLITES,L01B C Pyrimidine analogues,L01B C06 Capecitabine,5516,CAPECITABINUM,Oral Solid Ordinary,"tabs coated w/film 500 mg blister, #120",True,CAPECITABINUM,500.0,mg,500.0,120.0,Oral solid,False,False,single_mass
124492,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,"N05A H Diazepines, oxazepines, thiazepines and oxepines",N05A H03 Olanzapine,32240,OLANZAPINUM,Oral Solid Ordinary,"tabs coated w/film 5 mg blister, #28",True,OLANZAPINUM,5.0,mg,5.0,28.0,Oral solid,False,False,single_mass
90073,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,N05A E Indole derivatives,N05A E03 Sertindole,46343,SERTINDOLE,Oral Solid Ordinary,"tablets coated 12 mg, #28",True,SERTINDOLE,12.0,mg,12.0,28.0,Oral solid,False,False,single_mass
274909,M MUSCULO-SCELETAL SYSTEM,M03 MUSCLE RELAXANTS,"M03A MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS","M03A X Other muscle relaxants, peripherally acting agents",M03A X01 Botulinum toxin,46088,BOTULINUM TOXIN,Parenteral Ordinary,"powd.fr-dr., f/sol. f/in. 300 UNITS flask, #1",True,BOTULINUM TOXIN,,,,1.0,Parenteral,False,False,not_comparable_or_missing
111056,G GENITO URINARY SYSTEM AND SEX HORMONES,G03 SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03G A Gonadotropins,G03G A02 Human menopausal gonadotropin,47595,MENOTROPINUM*,Parenteral Ordinary,"powd.fr-dr., f/sol. f/in. amp., with solvent in ampoules 1 ml, #10",True,MENOTROPINUM*,,,,10.0,Parenteral,False,False,not_comparable_or_missing
94601,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X A Platinum compounds,L01X A03 Oxaliplatin,24863,OXALIPLATINUM,Parenteral Ordinary,"conc. for infus. sol. 5 mg/ml flask 10 ml, #1",True,OXALIPLATINUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
136828,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C03 Voriconazole,44062,VORICONAZOLUM,Oral Solid Ordinary,"tabs coated w/film 200 mg, #14",True,VORICONAZOLUM,200.0,mg,200.0,14.0,Oral solid,False,False,single_mass
502484,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X G Proteasome inhibitors,L01X G01 Bortezomib,41560,BORTEZOMIBUM,Parenteral Ordinary,"liophylizate f/solution f/inj. 3,5 mg flask, #1",True,BORTEZOMIBUM,3.5,mg,3.5,1.0,Parenteral,False,False,single_mass
161764,D DERMATOLOGICAL,"D07 CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","D07A CORTICOSTEROIDS, PLAIN","D07A C Corticosteroids, potent (group III)",D07A C01 Betamethasone,33389,BETAMETHASONUM,"Topical Dermatological, Haemorrhoidal, External","ointment 0,1 % tube 25 g, #1",True,BETAMETHASONUM,,,,1.0,Topical,False,False,not_comparable_or_missing
343128,M MUSCULO-SCELETAL SYSTEM,M05 DRUGS FOR TREATMENT OF BONE DISEASES,M05B DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,M05B A Bisphosphonates,M05B A08 Acidum zoledronicum,19201,ZOLEDRONIC ACID,Parenteral Ordinary,"conc. for infus. sol. 4 mg/5 ml flask, #1",True,ZOLEDRONIC ACID,,,,1.0,Parenteral,True,False,not_comparable_or_missing
438274,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01B ANTIMETABOLITES,L01B A Folic acid analogues,L01B A04 Pemetrexed,20442,PEMETREXEDUM,Parenteral Ordinary,"pow lyof f/p conc f/sol f/inf 100 mg flask, #1",True,PEMETREXEDUM,100.0,mg,100.0,1.0,Parenteral,False,False,single_mass
238300,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01A ALKYLATING AGENTS,L01A X Other alkylating agents,L01A X03 Temozolomide,22684,TEMOZOLOMIDUM,Oral Solid Ordinary,"caps. 100 mg sachet, #5",True,TEMOZOLOMIDUM,100.0,mg,100.0,5.0,Oral solid,False,False,single_mass
295129,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J07 VACCINES,"J07C BACTERIAL AND VIRAL VACCINES, COMBINED","J07C A Bacterial and viral vaccines, combined",J07C A09 Diphteria-Haemophilus influenzae B- pertussis-poliomyelitis-tetanus-hepatitis B,1391,-,Parenteral Ordinary,"suspens. for inj. 1 dose syr. 0,5 ml, with needle, #10",False,UNKNOWN_SKU_295129,,,,10.0,Parenteral,False,False,not_comparable_or_missing
66103,C CARDIOVASCULAR SYSTEM,C01 CARDIAC THERAPY,C01E OTHER CARDIAC PREPARATIONS,C01E B Other cardiac preparations,C01E B15 Trimetazidine,7123,TRIMETAZIDINUM,Oral Solid Ordinary,"tablets coated 20 mg, #30",True,TRIMETAZIDINUM,20.0,mg,20.0,30.0,Oral solid,False,False,single_mass
71100,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J05 ANTIVIRALS FOR SYSTEMIC USE,J05A DIRECT ACTING ANTIVIRALS,J05A X Other antivirals,J05A X19 Tilorone,25699,TILORONUM,Oral Solid Ordinary,"tablets coated 0,06 g blister, #9",True,TILORONUM,0.06,g,60.0,9.0,Oral solid,False,False,single_mass
189199,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J07 VACCINES,J07B VIRAL VACCINES,J07B B Influenza vaccines,"J07B B02 Influenza, purified antigen",28073,-,Parenteral Ordinary,M. Biotech Ltd. (Great Britain,False,UNKNOWN_SKU_189199,,,,,Parenteral,False,False,not_comparable_or_missing
101737,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,N05A X Other antipsychotics,N05A X13 Paliperidone,17736,PALIPERIDONUM,Oral Solid Retard,"coat. tabs, prolong. action 6 mg, #28",True,PALIPERIDONUM,6.0,mg,6.0,28.0,Oral solid,False,False,single_mass
440758,"H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES",H05 CALCIUM HOMEOSTATICS,H05B ANTI-PARATHYROID AGENTS,H05B X Other anti-parathyroid agents,H05B X01 Cinacalcet,26039,CINACALCET,Oral Solid Ordinary,"tabs coated w/film 30 mg blister, #28",True,CINACALCET,30.0,mg,30.0,28.0,Oral solid,False,False,single_mass
438610,"H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES","H01 PITUITARY, HYPOTALAMIC HORMONES AND ANALOGUES",H01B POSTERIOR PITUITARY LOBE HORMONES,H01B B Oxytocin and derivatives,H01B B03 Carbetocin,38046,CARBETOCINUM,Parenteral Ordinary,"sol. for inj. 100 mcg/ml flask 1 ml, #5",True,CARBETOCINUM,,,,5.0,Parenteral,True,False,not_comparable_or_missing
100082,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05C HYPNOTICS AND SEDATIVES,N05C M Other hypnotics and sedatives,"N05C M50** Other preparations, incl. combinations",32008,HYPERICUM PERFORATUM*&,Oral Solid Ordinary,"tabs coated w/film 60 mg blister, #30",True,HYPERICUM PERFORATUM*&,60.0,mg,60.0,30.0,Oral solid,False,False,single_mass
154607,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D01 Paclitaxel,13538,PACLITAXELUM,Parenteral Ordinary,"conc. for infus. sol. 300 mg flask 50 ml, #1",True,PACLITAXELUM,300.0,mg,300.0,1.0,Parenteral,False,False,single_mass
115587,A ALIMENTARY TRACT AND METABOLISM,A03 DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,"A03B BELLADONNA AND DERIVATES, PLAIN","A03B A Belladonna alkaloids, tertiary amines",A03B A01 Atropine,45611,ATROPINI OXYDUM,Parenteral Ordinary,"sol. for inj. 1 mg/ml amp. 1 ml, box, #10",True,ATROPINI OXYDUM,,,,10.0,Parenteral,True,False,not_comparable_or_missing
88441,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X X Other antineoplastic agents,L01X X35 Anagrelide,49662,ANAGRELIDUM,Oral Solid Ordinary,"caps. 0,5 mg flask, #50",True,ANAGRELIDUM,0.5,mg,0.5,50.0,Oral solid,False,False,single_mass
197986,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",24742,VITAMIN C+COFFEINUM*+PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,Oral Liquid Ordinary,"powder f/oral solution bag 5 g, #10",True,VITAMIN C+COFFEINUM*+PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,,,,10.0,Oral liquid,False,False,not_comparable_or_missing
93060,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02 ENDOCRINE THERAPY,L02A HORMONES AND RELATED AGENTS,L02A E Gonadotropin releasing hormone analogues,L02A E02 Leuprorelin,24812,LEUPRORELINUM,Parenteral Ordinary,"powder f/p sol. f/hypoderm.inj 7,5 mg syr., w/solvent in syringe 343 mg",True,LEUPRORELINUM,,,,,Parenteral,False,True,not_comparable_or_missing
12472,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,N06D ANTI-DEMENTIA DRUGS,N06D A Cholinesterase inhibitors,N06D A04 Galantamine,21313,GALANTAMINUM,Parenteral Ordinary,"sol. for inj. 5 mg/ml amp. 1 ml, #10",True,GALANTAMINUM,,,,10.0,Parenteral,True,False,not_comparable_or_missing
378474,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05A ANTIPSYCHOTICS,N05A X Other antipsychotics,N05A X12 Aripiprazole,10865,ARIPIPRAZOLUM,Oral Solid Ordinary,"tabs 15 mg blister, #28",True,ARIPIPRAZOLUM,15.0,mg,15.0,28.0,Oral solid,False,False,single_mass
69964,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C02 Itraconazole,44762,ITRACONAZOLUM,Oral Liquid Ordinary,"oral solution 10 mg/ml flask 150 ml, with dosing device, #1",True,ITRACONAZOLUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
299212,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,4705,PREGABALINUM,Oral Solid Ordinary,"caps. 150 mg blister, #84",True,PREGABALINUM,150.0,mg,150.0,84.0,Oral solid,False,False,single_mass
