SKU,forecast_2024,model
390167,12837.630000000003,Seasonal Naive
390170,10644.54,Seasonal Naive
390169,32140.68,Seasonal Naive
136166,81876.29000000001,Seasonal Naive
94983,0.0,Seasonal Naive
67683,9015.949999999999,Seasonal Naive
76563,266893.56000000006,Seasonal Naive
70809,0.0,Seasonal Naive
124579,65.86,Seasonal Naive
37768,0.0,Seasonal Naive
122193,38.71,Seasonal Naive
82104,0.0,Seasonal Naive
91411,94.32000000000001,Seasonal Naive
103514,2.65,Seasonal Naive
7943,0.0,Seasonal Naive
317876,3492.0099999999998,Seasonal Naive
165461,0.0,Seasonal Naive
354253,0.0,Seasonal Naive
506256,918.72,Seasonal Naive
74314,0.0,Seasonal Naive
105140,12.82,Seasonal Naive
111008,0.0,Seasonal Naive
234885,1.7599999999999998,Seasonal Naive
139414,0.0,Seasonal Naive
64107,0.0,Seasonal Naive
354252,0.0,Seasonal Naive
189203,0.0,Seasonal Naive
524906,520.44,Seasonal Naive
29455,0.0,Seasonal Naive
188755,0.0,Seasonal Naive
88889,0.0,Seasonal Naive
88584,0.0,Seasonal Naive
289700,0.0,Seasonal Naive
174251,0.0,Seasonal Naive
31791,0.0,Seasonal Naive
112607,0.0,Seasonal Naive
86246,0.0,Seasonal Naive
49725,0.0,Seasonal Naive
230063,0.0,Seasonal Naive
330903,10.17,Seasonal Naive
199521,0.0,Seasonal Naive
326687,242.91,Seasonal Naive
485012,0.0,Seasonal Naive
584476,1705.6999999999998,Seasonal Naive
511565,0.0,Seasonal Naive
88623,0.0,Seasonal Naive
183255,257.95,Seasonal Naive
306975,0.0,Seasonal Naive
511383,43675.15000000001,Seasonal Naive
130307,3.41,Seasonal Naive
183752,0.0,Seasonal Naive
127334,0.0,Seasonal Naive
485575,0.0,Seasonal Naive
549313,1028.4900000000002,Seasonal Naive
448025,0.0,Seasonal Naive
75127,0.0,Seasonal Naive
459472,0.0,Seasonal Naive
128867,0.0,Seasonal Naive
500413,0.0,Seasonal Naive
137354,0.0,Seasonal Naive
549309,2339.71,Seasonal Naive
174248,0.0,Seasonal Naive
523778,0.0,Seasonal Naive
301729,0.0,Seasonal Naive
404881,48347.86,Seasonal Naive
103149,0.0,Seasonal Naive
508965,0.0,Seasonal Naive
110927,0.0,Seasonal Naive
195295,0.0,Seasonal Naive
434923,0.81,Seasonal Naive
146525,0.0,Seasonal Naive
500464,269.08000000000004,Seasonal Naive
358841,0.0,Seasonal Naive
54299,0.0,Seasonal Naive
31749,352.34999999999997,Seasonal Naive
230573,0.25,Seasonal Naive
142305,3389.3399999999997,Seasonal Naive
174250,0.0,Seasonal Naive
149233,0.0,Seasonal Naive
501430,32838.41,Seasonal Naive
500624,3929.59,Seasonal Naive
26276,0.0,Seasonal Naive
505338,0.0,Seasonal Naive
588842,48508.99,Seasonal Naive
117696,0.0,Seasonal Naive
507818,0.0,Seasonal Naive
305396,0.0,Seasonal Naive
485579,5.76,Seasonal Naive
421323,187051.37999999998,Seasonal Naive
555932,23431.510000000002,Seasonal Naive
501433,53580.55000000001,Seasonal Naive
581734,47912.24,Seasonal Naive
514612,0.0,Seasonal Naive
431262,53921.99,Seasonal Naive
303540,2167.2599999999998,Seasonal Naive
299213,0.0,Seasonal Naive
562812,15158.54,Seasonal Naive
487785,52682.71000000001,Seasonal Naive
229238,666.8799999999999,Seasonal Naive
583730,196289.34000000003,Seasonal Naive
558747,0.0,Seasonal Naive
512055,92953.91,Seasonal Naive
515712,389227.33,Seasonal Naive
583729,567034.97,Seasonal Naive
515721,3411515.7100000004,Seasonal Naive
88806,0.0,Seasonal Naive
26435,0.0,Seasonal Naive
360311,0.0,Seasonal Naive
138890,0.0,Seasonal Naive
67838,9.270000000000001,Seasonal Naive
9017,0.0,Seasonal Naive
336609,11.81,Seasonal Naive
377036,0.0,Seasonal Naive
6549,0.0,Seasonal Naive
492681,87.78999999999999,Seasonal Naive
330836,0.0,Seasonal Naive
406669,3921.7500000000005,Seasonal Naive
11456,0.0,Seasonal Naive
189204,0.0,Seasonal Naive
234886,0.81,Seasonal Naive
175805,122887.54000000001,Seasonal Naive
412544,0.0,Seasonal Naive
4375,0.0,Seasonal Naive
172499,161.39,Seasonal Naive
446264,6171.889999999999,Seasonal Naive
404533,0.0,Seasonal Naive
102783,75.08,Seasonal Naive
94720,0.0,Seasonal Naive
404536,0.0,Seasonal Naive
553354,3.18,Seasonal Naive
493301,177.11,Seasonal Naive
508950,11.14,Seasonal Naive
143864,0.0,Seasonal Naive
446251,5941.22,Seasonal Naive
353039,0.0,Seasonal Naive
406666,16217.130000000001,Seasonal Naive
284969,0.0,Seasonal Naive
444026,11660.91,Seasonal Naive
94721,0.0,Seasonal Naive
410935,0.0,Seasonal Naive
315839,0.0,Seasonal Naive
246606,117.76,Seasonal Naive
524908,2092.4,Seasonal Naive
91618,0.0,Seasonal Naive
105638,0.0,Seasonal Naive
374337,0.0,Seasonal Naive
519407,4984.38,Seasonal Naive
69942,0.0,Seasonal Naive
133400,0.0,Seasonal Naive
18774,0.0,Seasonal Naive
374336,0.0,Seasonal Naive
488266,364.8299999999999,Seasonal Naive
145692,0.0,Seasonal Naive
153529,0.0,Seasonal Naive
434861,666.7199999999999,Seasonal Naive
530476,129722.83,Seasonal Naive
327580,38.21,Seasonal Naive
505341,1453.64,Seasonal Naive
500082,4058.2200000000003,Seasonal Naive
77397,0.0,Seasonal Naive
512472,1663.3600000000001,Seasonal Naive
501743,1034.2,Seasonal Naive
500299,388521.68,Seasonal Naive
404963,16068.28,Seasonal Naive
485523,0.0,Seasonal Naive
100144,0.0,Seasonal Naive
523716,4580.75,Seasonal Naive
429406,35040.14000000001,Seasonal Naive
530477,160977.72,Seasonal Naive
515563,27757.379999999997,Seasonal Naive
505263,40334.31999999999,Seasonal Naive
275435,5096.62,Seasonal Naive
485275,82584.48000000001,Seasonal Naive
583731,0.0,Seasonal Naive
275436,1.01,Seasonal Naive
40326,6983.549999999999,Seasonal Naive
523715,28.25,Seasonal Naive
559856,1211523.4500000002,Seasonal Naive
506216,66817.09000000001,Seasonal Naive
501756,93866.92,Seasonal Naive
40325,75953.26000000001,Seasonal Naive
407186,124075.54,Seasonal Naive
552947,34955.86,Seasonal Naive
505289,79735.96,Seasonal Naive
546285,70951.02,Seasonal Naive
281341,8679.28,Seasonal Naive
558749,0.0,Seasonal Naive
558748,0.0,Seasonal Naive
316598,0.0,Seasonal Naive
110068,0.0,Seasonal Naive
105538,3.75,Seasonal Naive
442304,0.0,Seasonal Naive
404537,0.0,Seasonal Naive
175506,0.0,Seasonal Naive
404534,0.0,Seasonal Naive
284005,178.85999999999999,Seasonal Naive
127641,0.4,Seasonal Naive
324196,79431.1,Seasonal Naive
94704,0.0,Seasonal Naive
121202,0.0,Seasonal Naive
410519,102.66,Seasonal Naive
390263,0.0,Seasonal Naive
561064,41.43,Seasonal Naive
378806,35.699999999999996,Seasonal Naive
84455,0.0,Seasonal Naive
139646,0.0,Seasonal Naive
410937,0.0,Seasonal Naive
492424,0.0,Seasonal Naive
562130,28366.36,Seasonal Naive
99409,9.34,Seasonal Naive
529599,4880.9800000000005,Seasonal Naive
484893,0.0,Seasonal Naive
493295,0.0,Seasonal Naive
71103,0.0,Seasonal Naive
407132,7140.8,Seasonal Naive
562128,10096.7,Seasonal Naive
562131,13652.340000000002,Seasonal Naive
529591,1963.42,Seasonal Naive
20003,0.0,Seasonal Naive
404917,6560.51,Seasonal Naive
78713,1.01,Seasonal Naive
27737,0.0,Seasonal Naive
167647,0.0,Seasonal Naive
177948,0.0,Seasonal Naive
3772,0.0,Seasonal Naive
552606,76770.06,Seasonal Naive
529602,1966.38,Seasonal Naive
31435,0.0,Seasonal Naive
74248,0.0,Seasonal Naive
404961,0.0,Seasonal Naive
484846,1728.38,Seasonal Naive
404524,0.0,Seasonal Naive
130500,1271.61,Seasonal Naive
81307,0.0,Seasonal Naive
404914,7442.870000000001,Seasonal Naive
35626,0.0,Seasonal Naive
189059,0.0,Seasonal Naive
144097,243.32000000000002,Seasonal Naive
554368,12134.910000000002,Seasonal Naive
174132,0.0,Seasonal Naive
81301,0.0,Seasonal Naive
404523,213.76,Seasonal Naive
525129,1625.8899999999999,Seasonal Naive
93886,21.720000000000002,Seasonal Naive
501753,26030.089999999997,Seasonal Naive
1988,1.52,Seasonal Naive
44974,0.0,Seasonal Naive
81696,0.0,Seasonal Naive
485520,0.0,Seasonal Naive
129351,0.0,Seasonal Naive
135034,0.0,Seasonal Naive
51000,0.0,Seasonal Naive
533821,73994.67,Seasonal Naive
505264,497.48,Seasonal Naive
529585,8178.24,Seasonal Naive
539413,17641.22,Seasonal Naive
196575,0.0,Seasonal Naive
104329,0.0,Seasonal Naive
6119,0.0,Seasonal Naive
233820,0.0,Seasonal Naive
555931,0.0,Seasonal Naive
20645,0.0,Seasonal Naive
581733,32955.06999999999,Seasonal Naive
407240,124897.39,Seasonal Naive
519411,0.0,Seasonal Naive
535031,33702.56,Seasonal Naive
519408,58.97,Seasonal Naive
336128,56075.36,Seasonal Naive
109081,124.77999999999999,Seasonal Naive
539085,84260.62000000001,Seasonal Naive
519412,4820.409999999999,Seasonal Naive
552596,10.66,Seasonal Naive
519410,208.08,Seasonal Naive
519405,3771.8100000000004,Seasonal Naive
378787,0.0,Seasonal Naive
553256,50452.490000000005,Seasonal Naive
562273,2433.4999999999995,Seasonal Naive
407130,44668.86,Seasonal Naive
552668,80661.01,Seasonal Naive
553255,58328.15,Seasonal Naive
562276,7068.550000000001,Seasonal Naive
446294,255803.13999999998,Seasonal Naive
562275,12840.33,Seasonal Naive
552938,0.0,Seasonal Naive
562277,18206.04,Seasonal Naive
36002,15032.110000000002,Seasonal Naive
579261,6831.849999999999,Seasonal Naive
589874,532178.87,Seasonal Naive
560196,0.0,Seasonal Naive
258498,8.96,Seasonal Naive
37687,0.0,Seasonal Naive
525247,49.269999999999996,Seasonal Naive
410521,0.0,Seasonal Naive
95646,0.0,Seasonal Naive
86358,3.7199999999999998,Seasonal Naive
324704,165.22,Seasonal Naive
48194,0.0,Seasonal Naive
106229,0.0,Seasonal Naive
524896,0.0,Seasonal Naive
128583,8071.36,Seasonal Naive
167630,0.0,Seasonal Naive
372751,0.0,Seasonal Naive
562079,7577.499999999999,Seasonal Naive
352834,0.0,Seasonal Naive
314700,0.0,Seasonal Naive
390748,0.0,Seasonal Naive
327148,0.0,Seasonal Naive
404882,0.0,Seasonal Naive
111240,0.0,Seasonal Naive
391320,0.0,Seasonal Naive
102709,0.0,Seasonal Naive
389685,0.0,Seasonal Naive
123653,0.0,Seasonal Naive
378124,4584.879999999999,Seasonal Naive
122493,0.0,Seasonal Naive
94914,0.0,Seasonal Naive
554530,4884.63,Seasonal Naive
54798,0.0,Seasonal Naive
171169,0.0,Seasonal Naive
63595,0.0,Seasonal Naive
307570,0.0,Seasonal Naive
317425,107.10999999999999,Seasonal Naive
524899,0.0,Seasonal Naive
485525,0.0,Seasonal Naive
328045,0.0,Seasonal Naive
505337,0.0,Seasonal Naive
526818,2868.89,Seasonal Naive
315838,0.0,Seasonal Naive
526956,10.3,Seasonal Naive
539091,6.98,Seasonal Naive
257705,0.0,Seasonal Naive
594630,1.12,Seasonal Naive
136056,0.0,Seasonal Naive
138477,0.0,Seasonal Naive
135594,0.0,Seasonal Naive
169139,0.0,Seasonal Naive
183252,313.45,Seasonal Naive
86104,0.0,Seasonal Naive
110305,0.0,Seasonal Naive
3762,0.0,Seasonal Naive
398148,0.0,Seasonal Naive
196883,117.51999999999998,Seasonal Naive
77882,0.0,Seasonal Naive
554776,16640.25,Seasonal Naive
146956,0.0,Seasonal Naive
192809,27230.799999999996,Seasonal Naive
168102,0.0,Seasonal Naive
175889,0.0,Seasonal Naive
63138,0.0,Seasonal Naive
605003,29526.11,Seasonal Naive
310424,0.0,Seasonal Naive
193448,0.0,Seasonal Naive
196573,3.18,Seasonal Naive
111284,0.0,Seasonal Naive
126917,0.0,Seasonal Naive
519688,21918.7,Seasonal Naive
186882,0.0,Seasonal Naive
317891,33851.82,Seasonal Naive
594647,39132.39,Seasonal Naive
31436,0.0,Seasonal Naive
602989,29171.929999999997,Seasonal Naive
352955,0.0,Seasonal Naive
485646,17680.679999999997,Seasonal Naive
389584,0.0,Seasonal Naive
594650,174565.03000000003,Seasonal Naive
414447,1419.64,Seasonal Naive
562127,21976.27,Seasonal Naive
414445,96882.42000000001,Seasonal Naive
500856,73069.26000000001,Seasonal Naive
352929,3815.2800000000007,Seasonal Naive
568642,6349.29,Seasonal Naive
586545,71652.1,Seasonal Naive
485647,30581.82,Seasonal Naive
515698,51646.259999999995,Seasonal Naive
554529,25442.309999999998,Seasonal Naive
35768,0.0,Seasonal Naive
87790,30049.0,Seasonal Naive
614422,40047.09,Seasonal Naive
233180,0.0,Seasonal Naive
327744,8.649999999999999,Seasonal Naive
525254,20.58,Seasonal Naive
154992,7.320000000000001,Seasonal Naive
446371,2717.6600000000003,Seasonal Naive
236836,0.0,Seasonal Naive
533918,0.0,Seasonal Naive
379522,0.0,Seasonal Naive
344147,0.0,Seasonal Naive
153124,0.0,Seasonal Naive
524900,0.0,Seasonal Naive
285177,0.0,Seasonal Naive
316962,2.92,Seasonal Naive
173703,0.0,Seasonal Naive
4229,427.06,Seasonal Naive
88592,0.0,Seasonal Naive
88590,0.0,Seasonal Naive
3858,0.0,Seasonal Naive
124044,0.0,Seasonal Naive
90578,0.0,Seasonal Naive
600930,1283.5500000000002,Seasonal Naive
604706,232070.16000000003,Seasonal Naive
107696,0.0,Seasonal Naive
454132,1566.3,Seasonal Naive
358641,0.0,Seasonal Naive
20220,39621.03,Seasonal Naive
298424,0.0,Seasonal Naive
519661,0.0,Seasonal Naive
507869,11.98,Seasonal Naive
116631,0.0,Seasonal Naive
601933,106307.27999999998,Seasonal Naive
501768,1498.78,Seasonal Naive
113610,0.0,Seasonal Naive
107861,0.0,Seasonal Naive
119796,61.25,Seasonal Naive
501739,2864.96,Seasonal Naive
105119,0.0,Seasonal Naive
500388,0.0,Seasonal Naive
83324,0.0,Seasonal Naive
116629,0.0,Seasonal Naive
52468,0.0,Seasonal Naive
603731,35053.65,Seasonal Naive
540922,38549.61,Seasonal Naive
378565,382.76,Seasonal Naive
149313,0.0,Seasonal Naive
556288,25430.629999999997,Seasonal Naive
45803,0.0,Seasonal Naive
117878,0.0,Seasonal Naive
347537,0.0,Seasonal Naive
530193,0.05,Seasonal Naive
153362,0.0,Seasonal Naive
454204,261.32,Seasonal Naive
285135,0.0,Seasonal Naive
108148,0.0,Seasonal Naive
344148,5.19,Seasonal Naive
149170,0.0,Seasonal Naive
14000,168.65999999999997,Seasonal Naive
554146,252.67,Seasonal Naive
570063,380.63,Seasonal Naive
134941,0.0,Seasonal Naive
429382,4158.780000000001,Seasonal Naive
317389,45195.8,Seasonal Naive
541162,166623.69,Seasonal Naive
581728,49557.719999999994,Seasonal Naive
556321,85489.25,Seasonal Naive
317388,21627.940000000002,Seasonal Naive
501700,68687.72,Seasonal Naive
539243,176462.26,Seasonal Naive
485521,0.0,Seasonal Naive
556202,103336.23,Seasonal Naive
529025,58111.09,Seasonal Naive
285568,0.0,Seasonal Naive
143751,0.0,Seasonal Naive
378750,4.37,Seasonal Naive
554528,37434.119999999995,Seasonal Naive
501774,3841.45,Seasonal Naive
349455,11.17,Seasonal Naive
358633,0.0,Seasonal Naive
552924,41954.36,Seasonal Naive
378747,0.0,Seasonal Naive
539240,172902.78,Seasonal Naive
500488,7209.929999999999,Seasonal Naive
541154,145677.58000000002,Seasonal Naive
589561,184658.39000000004,Seasonal Naive
500557,35754.95,Seasonal Naive
562282,121.04999999999998,Seasonal Naive
137327,3351.9900000000007,Seasonal Naive
317304,186.69,Seasonal Naive
143752,0.0,Seasonal Naive
372868,28292.73,Seasonal Naive
165429,16401.899999999998,Seasonal Naive
108539,4019.7299999999996,Seasonal Naive
589554,557410.5499999999,Seasonal Naive
372867,48220.36,Seasonal Naive
159878,27368.07,Seasonal Naive
183800,64448.439999999995,Seasonal Naive
222162,0.0,Seasonal Naive
495111,103017.38,Seasonal Naive
495110,139075.93,Seasonal Naive
556280,80.32000000000001,Seasonal Naive
47988,139.13,Seasonal Naive
95658,0.0,Seasonal Naive
120986,0.0,Seasonal Naive
84881,0.0,Seasonal Naive
60930,0.0,Seasonal Naive
54529,14405.88,Seasonal Naive
85983,0.0,Seasonal Naive
342963,3403.6600000000003,Seasonal Naive
539248,1973.0000000000002,Seasonal Naive
103512,1.0,Seasonal Naive
331715,0.0,Seasonal Naive
507638,5521.58,Seasonal Naive
91256,0.0,Seasonal Naive
404911,8105.7,Seasonal Naive
290990,0.0,Seasonal Naive
539419,0.0,Seasonal Naive
530607,16881.660000000003,Seasonal Naive
404800,4940.900000000001,Seasonal Naive
161630,231.99999999999997,Seasonal Naive
452062,5201.8,Seasonal Naive
417254,607.91,Seasonal Naive
35215,0.0,Seasonal Naive
570068,891.48,Seasonal Naive
95895,21.06,Seasonal Naive
545303,14.77,Seasonal Naive
6205,1525.46,Seasonal Naive
459674,0.0,Seasonal Naive
459943,16970.37,Seasonal Naive
174873,90716.52,Seasonal Naive
343057,14.409999999999998,Seasonal Naive
545304,19.659999999999997,Seasonal Naive
46933,0.0,Seasonal Naive
505318,956.4800000000001,Seasonal Naive
423456,8166.199999999999,Seasonal Naive
581729,38154.85,Seasonal Naive
233758,0.0,Seasonal Naive
577612,0.0,Seasonal Naive
328379,0.0,Seasonal Naive
545413,4195.88,Seasonal Naive
26439,0.0,Seasonal Naive
160789,10.16,Seasonal Naive
454206,61723.91999999999,Seasonal Naive
88606,0.0,Seasonal Naive
505314,641.4399999999999,Seasonal Naive
317950,12303.079999999998,Seasonal Naive
97002,0.0,Seasonal Naive
586160,961.3800000000001,Seasonal Naive
360318,0.0,Seasonal Naive
530291,0.0,Seasonal Naive
530290,0.0,Seasonal Naive
240706,0.0,Seasonal Naive
173708,0.0,Seasonal Naive
91368,10499.67,Seasonal Naive
138011,0.0,Seasonal Naive
378614,59383.880000000005,Seasonal Naive
485422,21989.0,Seasonal Naive
606837,63767.09,Seasonal Naive
174549,0.0,Seasonal Naive
539354,22461.539999999997,Seasonal Naive
600927,1727.2099999999998,Seasonal Naive
132802,50316.4,Seasonal Naive
156645,0.0,Seasonal Naive
600933,127200.76,Seasonal Naive
562112,2.0,Seasonal Naive
600929,1748.2499999999998,Seasonal Naive
570074,4374.900000000001,Seasonal Naive
175333,0.0,Seasonal Naive
553319,44602.619999999995,Seasonal Naive
545228,6494.110000000001,Seasonal Naive
175341,0.0,Seasonal Naive
343064,1381.15,Seasonal Naive
175340,0.0,Seasonal Naive
504206,47933.90000000001,Seasonal Naive
342961,11490.36,Seasonal Naive
602757,72452.91,Seasonal Naive
317301,7.54,Seasonal Naive
317373,72177.51000000001,Seasonal Naive
601808,51479.88,Seasonal Naive
230101,15.06,Seasonal Naive
317377,149911.16,Seasonal Naive
620122,102073.68,Seasonal Naive
285173,3056.86,Seasonal Naive
622636,35856.06,Seasonal Naive
593488,184575.34999999998,Seasonal Naive
586157,229.2,Seasonal Naive
542844,30119.629999999997,Seasonal Naive
599522,81072.68000000001,Seasonal Naive
285172,5777.169999999999,Seasonal Naive
504747,37478.15,Seasonal Naive
504746,25611.329999999994,Seasonal Naive
622631,27767.25,Seasonal Naive
620835,22099.52,Seasonal Naive
502261,0.0,Seasonal Naive
502262,0.0,Seasonal Naive
620833,32303.809999999998,Seasonal Naive
620831,43510.78999999999,Seasonal Naive
502264,0.0,Seasonal Naive
445164,776349.38,Seasonal Naive
502265,0.0,Seasonal Naive
378911,3.8200000000000003,Seasonal Naive
190514,0.0,Seasonal Naive
103173,0.0,Seasonal Naive
111153,0.0,Seasonal Naive
443257,62.919999999999995,Seasonal Naive
606756,149859.05000000002,Seasonal Naive
525211,91945.67,Seasonal Naive
111101,0.0,Seasonal Naive
484746,35.739999999999995,Seasonal Naive
410501,0.0,Seasonal Naive
12200,0.0,Seasonal Naive
187991,12.77,Seasonal Naive
85838,0.0,Seasonal Naive
5096,0.0,Seasonal Naive
529974,199913.53999999998,Seasonal Naive
311806,0.0,Seasonal Naive
149078,0.0,Seasonal Naive
410500,0.0,Seasonal Naive
525215,104509.56999999998,Seasonal Naive
109784,0.0,Seasonal Naive
22170,0.0,Seasonal Naive
109364,1169.84,Seasonal Naive
530474,560.2800000000001,Seasonal Naive
93249,44.47,Seasonal Naive
93251,161.02,Seasonal Naive
587760,2420.46,Seasonal Naive
530230,4094.96,Seasonal Naive
539258,10992.08,Seasonal Naive
49833,763.5799999999999,Seasonal Naive
105243,0.0,Seasonal Naive
602933,17693.079999999998,Seasonal Naive
539251,3690.91,Seasonal Naive
174867,79090.13999999998,Seasonal Naive
105245,0.0,Seasonal Naive
530217,9718.53,Seasonal Naive
451330,0.0,Seasonal Naive
601917,36287.11,Seasonal Naive
594652,226.61999999999998,Seasonal Naive
601923,27347.51,Seasonal Naive
570070,0.0,Seasonal Naive
546937,2228.35,Seasonal Naive
431329,299.93000000000006,Seasonal Naive
586833,18305.53,Seasonal Naive
601921,10573.539999999999,Seasonal Naive
49813,0.0,Seasonal Naive
598226,29222.230000000003,Seasonal Naive
500760,23986.440000000002,Seasonal Naive
326032,41.56,Seasonal Naive
124076,42.32,Seasonal Naive
31625,0.0,Seasonal Naive
586832,9758.24,Seasonal Naive
530475,931.43,Seasonal Naive
606835,76019.48,Seasonal Naive
514371,2855.3300000000004,Seasonal Naive
514370,2570.29,Seasonal Naive
562146,56315.1,Seasonal Naive
626189,119012.06,Seasonal Naive
563702,457420.31999999983,Seasonal Naive
545411,30447.979999999996,Seasonal Naive
23413,0.0,Seasonal Naive
190984,0.0,Seasonal Naive
607314,113368.08,Seasonal Naive
626330,1059363.47,Seasonal Naive
626329,782957.17,Seasonal Naive
626333,980404.8400000001,Seasonal Naive
626332,1633403.47,Seasonal Naive
109089,312578.75,Seasonal Naive
434938,63.029999999999994,Seasonal Naive
188047,0.0,Seasonal Naive
127517,1.69,Seasonal Naive
443256,20.500000000000004,Seasonal Naive
108574,357.68,Seasonal Naive
443252,65.57,Seasonal Naive
94634,0.0,Seasonal Naive
12655,35418.06,Seasonal Naive
450326,0.0,Seasonal Naive
98277,0.0,Seasonal Naive
562228,48670.57,Seasonal Naive
30581,0.0,Seasonal Naive
545298,0.0,Seasonal Naive
121033,0.0,Seasonal Naive
71000,0.0,Seasonal Naive
622971,17412.92,Seasonal Naive
622972,24.21,Seasonal Naive
539330,3817.1600000000008,Seasonal Naive
526955,0.0,Seasonal Naive
410498,0.0,Seasonal Naive
289553,0.0,Seasonal Naive
541798,10986.95,Seasonal Naive
597069,0.0,Seasonal Naive
539327,25153.01,Seasonal Naive
623331,1683155.3099999998,Seasonal Naive
512056,8.49,Seasonal Naive
546941,2847.71,Seasonal Naive
545299,0.0,Seasonal Naive
585892,2085.4199999999996,Seasonal Naive
597068,0.65,Seasonal Naive
223524,0.0,Seasonal Naive
449953,10.42,Seasonal Naive
421651,0.0,Seasonal Naive
530219,1911.6499999999999,Seasonal Naive
530223,6520.24,Seasonal Naive
552870,5481.320000000001,Seasonal Naive
602722,1695.24,Seasonal Naive
535711,15137.3,Seasonal Naive
546945,3911.25,Seasonal Naive
449934,16412.35,Seasonal Naive
587007,281313.27999999997,Seasonal Naive
515714,0.0,Seasonal Naive
272208,387.56,Seasonal Naive
463499,71397.76,Seasonal Naive
20980,0.0,Seasonal Naive
326898,33552.06,Seasonal Naive
500187,67767.49999999997,Seasonal Naive
410503,0.0,Seasonal Naive
445146,0.0,Seasonal Naive
587159,60395.93999999999,Seasonal Naive
604766,64192.68,Seasonal Naive
168128,0.0,Seasonal Naive
604763,56817.490000000005,Seasonal Naive
530249,165320.49999999997,Seasonal Naive
125392,286418.52,Seasonal Naive
620430,409556.19,Seasonal Naive
620429,1135683.45,Seasonal Naive
620432,1770614.8699999999,Seasonal Naive
620428,2956518.14,Seasonal Naive
539132,436.81999999999994,Seasonal Naive
511242,0.0,Seasonal Naive
499942,58.900000000000006,Seasonal Naive
174578,0.0,Seasonal Naive
502993,44.0,Seasonal Naive
178185,0.0,Seasonal Naive
552604,5255.74,Seasonal Naive
525035,3611.2800000000007,Seasonal Naive
553309,2904.63,Seasonal Naive
92162,21.16,Seasonal Naive
236988,1160.0099999999998,Seasonal Naive
173939,0.0,Seasonal Naive
522372,7576.699999999999,Seasonal Naive
92385,0.0,Seasonal Naive
171408,741.4399999999999,Seasonal Naive
122392,0.0,Seasonal Naive
74225,252.96,Seasonal Naive
524903,0.0,Seasonal Naive
484526,8872.84,Seasonal Naive
402785,0.0,Seasonal Naive
82844,0.0,Seasonal Naive
617960,42445.560000000005,Seasonal Naive
522367,2939.0199999999995,Seasonal Naive
327268,78.91000000000001,Seasonal Naive
512058,65964.98000000001,Seasonal Naive
74227,466.56999999999994,Seasonal Naive
484585,0.0,Seasonal Naive
427470,48.89,Seasonal Naive
327057,66.8,Seasonal Naive
530745,3953.2000000000003,Seasonal Naive
326096,43.5,Seasonal Naive
406667,0.0,Seasonal Naive
56364,0.0,Seasonal Naive
530422,426.36,Seasonal Naive
553307,19461.500000000004,Seasonal Naive
579265,144.01,Seasonal Naive
90063,0.0,Seasonal Naive
595706,2010.27,Seasonal Naive
586244,29012.17,Seasonal Naive
602667,1172300.04,Seasonal Naive
552858,8720.63,Seasonal Naive
622890,96131.45,Seasonal Naive
431327,797.21,Seasonal Naive
587183,12352.75,Seasonal Naive
636192,132857.72,Seasonal Naive
150578,188.86000000000004,Seasonal Naive
546637,19426.03,Seasonal Naive
586246,18457.289999999997,Seasonal Naive
602692,80305.16,Seasonal Naive
632957,4343.720000000001,Seasonal Naive
587181,20716.199999999997,Seasonal Naive
602688,113706.59999999999,Seasonal Naive
406670,602.17,Seasonal Naive
565527,4033.1400000000003,Seasonal Naive
84215,10933.67,Seasonal Naive
640839,27848.760000000002,Seasonal Naive
565531,59129.369999999995,Seasonal Naive
640837,0.0,Seasonal Naive
587667,20187.820000000003,Seasonal Naive
519681,306541.37,Seasonal Naive
190511,35485.46,Seasonal Naive
549356,8271.71,Seasonal Naive
541794,66500.88,Seasonal Naive
625952,8.12,Seasonal Naive
592654,35269.09,Seasonal Naive
554423,5111.73,Seasonal Naive
640841,16751.760000000002,Seasonal Naive
640838,6696.04,Seasonal Naive
602897,29192.2,Seasonal Naive
190510,82882.47,Seasonal Naive
568529,110010.98,Seasonal Naive
539130,57253.83,Seasonal Naive
602611,33427.939999999995,Seasonal Naive
606721,227400.41999999998,Seasonal Naive
500084,0.0,Seasonal Naive
415093,87849.37000000001,Seasonal Naive
71422,1.46,Seasonal Naive
485537,1560.88,Seasonal Naive
159564,0.0,Seasonal Naive
328213,135.81,Seasonal Naive
515723,0.0,Seasonal Naive
499955,926.01,Seasonal Naive
55965,0.0,Seasonal Naive
30431,0.0,Seasonal Naive
94855,0.0,Seasonal Naive
501103,6.869999999999999,Seasonal Naive
166652,0.0,Seasonal Naive
427474,0.0,Seasonal Naive
308543,263.96,Seasonal Naive
540924,2339.18,Seasonal Naive
553261,24488.73,Seasonal Naive
88133,343.72,Seasonal Naive
553265,21067.719999999998,Seasonal Naive
512052,0.0,Seasonal Naive
2345,0.0,Seasonal Naive
442296,1688.46,Seasonal Naive
562202,16896.53,Seasonal Naive
384497,128.71,Seasonal Naive
174511,0.0,Seasonal Naive
525149,1749.7099999999996,Seasonal Naive
410514,0.0,Seasonal Naive
530426,23.52,Seasonal Naive
431177,5785.5599999999995,Seasonal Naive
315835,0.0,Seasonal Naive
629955,42751.16,Seasonal Naive
76436,3577.86,Seasonal Naive
562193,15022.28,Seasonal Naive
389564,18985.880000000005,Seasonal Naive
500331,668.3299999999999,Seasonal Naive
