INN,known_inn,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model
ALTHAEA OFFICINALIS*&+THYMUS SERPYLLUM*&,True,62852.68,41478.90511850926,16756.844395449854,58679.0210465377,-0.3400614720245937,Damped ETS
ALUMINII HYDROXYDUM*+BENZOCAINUM+MAGNESII HYDROXIDE*,True,536177.4400000001,546357.5331726826,335461.0172243644,693086.5847579692,0.018986425785990857,Damped ETS
ALUMINII HYDROXYDUM*+CALCII CARBONAS*+DIHYDROXYALUMINUM AMINOACETATE+MAGNESII TRISILICAS*,True,57495.78999999999,54111.09845744768,31496.081696026027,69845.26052298854,-0.058868510938841156,Damped ETS
ALUMINII HYDROXYDUM*+MAGNESII HYDROXIDE*,True,479569.54,351485.0572417454,162854.3212284256,482722.9246413737,-0.2670821894948845,Damped ETS
ALUMINII HYDROXYDUM*+MAGNESII HYDROXIDE*+SIMETICONUM,True,120052.77,117089.38218856113,69868.6134017491,149942.7396186808,-0.02468404362047527,Damped ETS
ALUMINII PHOSPHAS*,True,113861.21,113997.21469888209,69211.79349455128,145156.2044461067,0.0011944778988566274,Damped ETS
ALVERINUM+SIMETICONUM,True,126762.32999999999,101164.40371869119,51304.54062842209,135853.88348800247,-0.2019363818991715,Damped ETS
AMANTADINUM,True,88194.96,79788.0131737193,45097.98632700735,103923.23757891302,-0.09532230442964884,Damped ETS
AMBAZONUM,True,534677.6,441843.07469734753,292231.61877594836,533095.0504714571,-0.17362710781722002,Damped ETS
AMBROXOLUM,True,3681389.4599999995,3646695.2144332863,2616582.7935570544,4274987.96845736,-0.009424225810303999,Damped ETS
AMBROXOLUM+CARBOCISTEINUM,True,136917.18000000002,101522.8894920909,47668.78433714674,138991.32152297226,-0.25850876060921735,Damped ETS
AMBROXOLUM+GLYCYRRHIZA GLABRA/URALENSIS*&+KETOTIFENUM+THEOBROMINUM,True,51439.42,79053.25238704277,58820.408460595136,93130.04254572088,0.53682239004722,Damped ETS
AMBROXOLUM+LORATADINUM,True,637063.1799999999,582491.1891241542,404230.5889536657,691217.0341341886,-0.08566181909280302,Damped ETS
AMBROXOLUM+SALBUTAMOLUM,True,57163.52,47272.367583259926,24788.043723341452,62915.601425542736,-0.17303259870525944,Damped ETS
AMIKACINUM,True,182886.94000000003,104107.49921623591,32171.950308305124,154155.90717151135,-0.4307548739333935,Damped ETS
AMIKACINUM+BENZALKONII CHLORIDUM+LIDOCAINUM+NIMESULIDUM,True,246298.31,218605.68306375973,121728.32197419426,286007.09673263563,-0.11243531040160315,Damped ETS
AMINOCAPRONIC ACID,True,172968.75,130516.03536559673,62481.642230861966,177850.25487582554,-0.2454357485638491,Damped ETS
AMINOPHYLLINUM,True,408311.41000000003,347986.04911136575,187383.51836903294,459723.58499267977,-0.1477435100053518,Damped ETS
AMINOPHYLLINUM+ATROPA BELLADONNA*&+COFFEINUM*+CYTISINUM*+EPHEDRINUM*+PARACETAMOLUM+PHENOBARBITALUM,True,21755.48,16762.55713420429,8205.399386606185,22716.110396688946,-0.22950184807670115,Damped ETS
AMINOPHYLLINUM+KALII CHLORIDUM*+MAGNESII CHLORIDUM*,True,4153.62,3484.4988511609586,1850.7412156788437,4621.168688007652,-0.16109349166246345,Damped ETS
AMINOPHYLLINUM+SALBUTAMOLUM,True,0.0,2.963240674792411,0.0,4.22397954302387,,Damped ETS
AMIODARONUM,True,1314490.54,1173947.0794287217,806131.327498388,1398287.6145687315,-0.10691857894335122,Damped ETS
AMISULPRIDUM,True,68098.29,69831.27035146115,43045.93581176437,88466.88752006079,0.025448221261666903,Damped ETS
AMITRIPTYLINE,True,429766.76999999996,451373.9931760697,282332.35191760457,568982.9521896604,0.05027662603153282,Damped ETS
AMLODIPINUM,True,4670422.92,4472106.835239225,3165246.8268343983,5269195.247304152,-0.04246212562711016,Damped ETS
AMLODIPINUM+ATENOLOLUM,True,7517.110000000001,6952.551172509663,0.0,16429.663926281046,-0.07510317495557972,Damped ETS
AMLODIPINUM+ATORVASTATINUM,True,935.6500000000001,801.8565887323389,0.0,1981.4669107931036,-0.14299514911308842,Damped ETS
AMLODIPINUM+BISOPROLOLUM,True,154546.03,155570.42649361218,94782.30515705564,197863.12796977136,0.006628423218714596,Damped ETS
AMLODIPINUM+HYDROCHLOROTHIAZIDUM+OLMESARTANUM MEDOXOMILUM,True,1700.4899999999998,2021.4599370765804,0.0,4165.333775115494,0.18875144051219395,Damped ETS
AMLODIPINUM+HYDROCHLOROTHIAZIDUM+VALSARTANUM,True,1122206.69,1301689.9332268136,860288.5175035142,1608790.364953974,0.159937776905263,Damped ETS
AMLODIPINUM+INDAPAMIDUM,True,295553.26,296235.83821598004,179984.85829566215,377116.24514384265,0.002309493104491578,Damped ETS
AMLODIPINUM+INDAPAMIDUM+PERINDOPRILUM,True,5078501.819999999,5736205.272460832,4315158.175687607,6602939.403547324,0.12950737752434893,Damped ETS
AMLODIPINUM+LISINOPRILUM,True,432523.8299999999,408921.54942793393,238795.46428040767,527284.9989679514,-0.05456874034447068,Damped ETS
AMLODIPINUM+OLMESARTANUM MEDOXOMILUM,True,52700.05,61103.27045988959,40374.57860127247,75525.04164630352,0.15945374738524132,Damped ETS
AMLODIPINUM+PERINDOPRILUM,True,844758.4299999999,852044.8110639938,615667.7146339669,996217.4410551039,0.008625402014625472,Damped ETS
AMLODIPINUM+RAMIPRILUM,True,173857.53999999998,174457.91765475526,106073.93369350287,222035.36133674052,0.00345327360984915,Damped ETS
AMLODIPINUM+TELMISARTANUM,True,63392.58000000001,116260.09776732438,91325.67632099302,133607.96145391365,0.8339701234328112,Damped ETS
AMLODIPINUM+VALSARTANUM,True,1368899.4100000001,1335867.2889796298,952827.0536302447,1569493.6383881571,-0.024130422424808007,Damped ETS
AMMONIUM FERRIC CITRATE+CYANOCOBALAMINUM+FOLIC ACID,True,30606.489999999998,32392.823066250516,20354.267124010497,40768.52281604707,0.05836451897132,Damped ETS
AMMONIUM*,True,2831294.0700000003,2255011.2703307793,1462769.3137679384,2738220.5498760976,-0.20354042548085471,Damped ETS
AMMONIUM*+ANISUM VULGARE GAERTN.*&,True,46769.94,31475.288586305793,13079.107282758432,44274.239879185174,-0.3270188376058256,Damped ETS
AMMONIUM*+ANISUM VULGARE GAERTN.*&+GLYCYRRHIZA GLABRA/URALENSIS*&,True,11935.17,15677.226625587933,0.0,30724.359343537995,0.3135319082667387,Damped ETS
AMMONIUM*+GLYCEROLUM+SPIRITUS AETHYLICUS*,True,124600.24,187107.19166590576,138097.7508689855,221204.99899345593,0.5016599620185784,Damped ETS
AMOROLFINUM,True,166084.67999999996,164347.8754703276,99021.21725734623,209798.21664702054,-0.010457343384545625,Damped ETS
AMOXICILLINUM,True,1070295.87,1226555.6037523842,927069.4772018038,1409220.0968981031,0.1459967641960387,Damped ETS
AMOXICILLINUM+ACIDUM CLAVULANICUM,True,2552485.77,3002290.821161061,2288063.944500521,3437916.6443633037,0.17622235408625264,Damped ETS
AMOXICILLINUM+CLARITHROMYCINUM+OMEPRAZOLUM,True,32323.96,41361.758578008856,28647.664255702417,50207.45711071986,0.2796005989986641,Damped ETS
AMPICILLINUM,True,360564.09,335884.5917792228,194062.67857624314,434555.7088657827,-0.0684469111185676,Damped ETS
AMPICILLINUM+SULBACTAMUM,True,19134.480000000003,12180.49088786696,4654.2600817316315,17416.78748210195,-0.3634271279978888,Damped ETS
AMTOLMETINE GUACIL,True,14343.71,12643.10293840714,7001.242167888614,16568.368731974268,-0.11856117152346624,Damped ETS
AMYLMETACRESOLUM+ASCORBIC ACID+DICHLOROBENZYL ALCOHOL*+SODIUM ASCORBATUM,True,429996.56999999995,774336.9631357826,605204.9338532244,892008.8086745027,0.8007979997044692,Damped ETS
AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,True,927504.3700000001,562903.9120476139,303373.1608637974,721198.5671848792,-0.39309837208894893,Damped ETS
AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*+LEVOMENTHOLUM,True,530490.26,532881.8594994864,324222.3016141015,678054.5708411499,0.004508281640244194,Damped ETS
AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*+LIDOCAINUM,True,317344.4,411376.3599155082,286554.1959771868,498220.0787372136,0.29630886795389544,Damped ETS
ANAGRELIDUM,True,354.47,421.6416179778873,0.0,868.5357245998925,0.189498738900012,Damped ETS
ANASTROZOLUM,True,22217.89,20257.653007697663,11518.61394495198,26337.74829840259,-0.08822786467582366,Damped ETS
ANETHOLUM*+DICHLOROBENZYL ALCOHOL*+MENTHA PIPERITA+MENTHOLUM*,True,15531.53,22523.690673057987,0.0,42104.89422716094,0.4501913638294479,Damped ETS
ANETHUM GRAVEOLENS*&,True,220424.93,214123.29111770226,127422.79554080532,274444.2567380633,-0.028588594231594988,Damped ETS
ANETHUM GRAVEOLENS+ARCTOSTAPHYLOS UVA-URSI+CALENDULA+ELEUTHEROCOCCUS SENTICOSUS+MENTHA PIPERITA,True,8061.0599999999995,2459.974153860768,0.0,4665.944790320389,-0.6948324223041674,Damped ETS
ANISUM VULG.*&+CAPSICUM ANNUUM*&+MENTHOLUM*,True,67658.25,89908.58666108495,63296.33456752372,108423.7835228183,0.32886361472673253,Damped ETS
ANISUM VULGARE GAERTN.*&,True,0.0,1.5934786844554125,0.0,2.8542175526868716,,Damped ETS
ANISUM VULGARE GAERTN.*&+CAPSICUM ANNUUM*&+LEVOMENTHOLUM,True,29516.500000000004,32422.912615453744,20813.086187492627,40500.32827680106,0.09846738656188037,Damped ETS
ANISUM VULGARE GAERTN.*&+THYMUS SERPYLLUM*&,True,0.0,197.0893037972859,190.82428925061666,198.35004266551738,,Damped ETS
ANTAZOLINUM+NAPHAZOLINUM,True,0.0,35.565050004047905,29.300035457378655,36.82578887227936,,Damped ETS
ANTILYMPHOCYTE SERUM*,True,3.7199999999999998,7.662498441120967,0.0,12.352447030941995,1.059811408903486,Damped ETS
ANTITHROMBINUM III,True,10.38,10.638819059550276,0.0,23.725288511792822,0.02493439880060455,Damped ETS
ANTRAL*,True,1267330.21,1149065.0477823843,794445.5203301916,1365356.8573153012,-0.09331834851282816,Damped ETS
ANTRAL*+LECITHIN*,True,2031.3300000000002,2398.595503813231,0.0,4959.572189017841,0.1808005118878917,Damped ETS
APIXABANUM,True,82758.52,102082.77529494982,69531.08208488263,124730.27637258184,0.23350170224104794,Damped ETS
APOMORPHINUM*,True,0.29,0.03278989740801921,0.0,1.2935287656394783,-0.8869313882482096,Damped ETS
APREPITANTUM,True,954.5,1174.0402697205532,0.0,2377.4155194474806,0.23000552092252824,Damped ETS
APROTININUM,True,36417.15,30540.262484037026,16216.17966591753,40506.09372255225,-0.1613769203785298,Damped ETS
AQUA PRO INJECTIONIBUS*,True,823083.5800000001,547852.1091743428,317539.9869743527,688325.5513051285,-0.33439067126774324,Damped ETS
ARALIA MANDSHURICA RUPP. ET MAXIM*&,True,3117.47,3224.5122153468187,0.0,7154.8278148923455,0.0343362455282068,Damped ETS
ARCTOSTAPHYLOS UVA-URSI*&,True,80997.1,65044.61280538836,33185.74497999547,87210.08784693172,-0.19695133769741935,Damped ETS
ARGININUM,True,4994229.96,4340513.112657892,2943046.64777911,5192864.793970616,-0.13089442267934903,Damped ETS
ARGININUM ASPARTATUM*,True,351704.86,251205.05514398406,112867.77333650814,347451.7762774506,-0.2857504012199772,Damped ETS
ARGININUM+INOSINUM,True,0.0,1.8887642855746327,0.0,3.1495031538060916,,Damped ETS
ARGININUM+LEVOCARNITINUM,True,158298.67,74206.44677631716,11942.28664631884,117526.08684978288,-0.53122507740389,Damped ETS
ARGYREIA*&+MUCUNA PRURIENS*&+PRUNUS AVIUM*&+TRIBULUS TERRESTRIS*&,True,2727.66,192.597000808085,0.0,3631.4639821283063,-0.9293911261637869,Damped ETS
ARIPIPRAZOLUM,True,89721.64,104020.48643816425,68729.96529805573,128573.49848558742,0.15936898208909533,Damped ETS
ARMODAFINILUM,True,48262.5,52493.97238499519,33510.71732496188,65701.37412150782,0.08767619549329586,Damped ETS
ARONIA MELANOCARPA*&,True,2189.22,1740.4373195665091,0.0,4500.472064676183,-0.20499661086299714,Damped ETS
ARTEMISIA ABSINTHIUM*&,True,295683.01,318630.97781265376,202328.96287873236,399546.8918189999,0.07761003181296666,Damped ETS
ARTEMISIA ABSINTHIUM+ATROPA BELLADONNA+MENTHA PIPERITA+VALERIANA,True,144308.58000000005,138506.09860003684,81744.70867014877,177997.24369375705,-0.040208845516761405,Damped ETS
ARTICAINUM+EPINEPHRINUM,True,14105.319999999998,14644.399103656211,9096.30509146478,18504.42765298677,0.03821814064879159,Damped ETS
ASCORBIC ACID,True,14461713.469999999,12031611.481124505,7984989.727445635,14499752.894223826,-0.16803693379187756,Damped ETS
ASCORBIC ACID+BENDAZOLUM+GLUTAMILUM-TRIPTOPHANUM*,True,1748.07,470.7978463591094,0.0,2674.657639748476,-0.7306756329213879,Damped ETS
ASCORBIC ACID+BETACAROTENUM+SELENIUM*+TOCOPHEROLI ACETAS*,True,0.0,4.870061292091041,0.0,6.1308001603225,,Damped ETS
ASCORBIC ACID+HESPERIDINUM+RUSCUS ACULEATUS&,True,161543.22,149110.61370393843,85570.26356710188,193318.1496656031,-0.07696148619584009,Damped ETS
ASCORBIC ACID+KALII CHLORIDUM*+MACROGOLUM+NATRII CHLORIDUM*+NATRII SULFAS*+SODIUM ASCORBATUM,True,7920.53,10541.293533006921,0.0,20527.01356100024,0.3308823441116846,Damped ETS
ASCORBIC ACID+MALVA SYLVESTRIS+PLANTAGO (SEMENI PSYLLIUM),True,130915.82000000002,89288.04955279254,37794.47996038828,125114.16358345764,-0.31797356841371405,Damped ETS
ASCORBIC ACID+SODIUM ASCORBATUM,True,3156.93,3729.3827399090837,0.0,7709.447095195024,0.18133209792712668,Damped ETS
ASCORBIC ACID+SODIUM ASCORBATUM+ZINCI OXYDUM*,True,58659.850000000006,52884.64065157635,29811.76016810999,68937.3566267863,-0.09845250794919613,Damped ETS
ASPARAGINAT K-MG*,True,3358399.59,3093345.7186786747,2153611.0968697006,3666514.667642423,-0.07892267260589003,Damped ETS
ATENOLOLUM,True,180780.75,159731.83230111856,88624.7183473425,209203.86527657683,-0.11643340178023076,Damped ETS
ATENOLOLUM+CHLORTALIDONUM,True,507851.43999999994,505135.77990204067,305380.82692353346,644113.2052435882,-0.005347351378897858,Damped ETS
ATENOLOLUM+CHLORTALIDONUM+NIFEDIPINUM,True,972588.73,929910.8068909924,657764.7212722109,1095899.88746615,-0.043880750200557594,Damped ETS
ATEZOLIZUMABUM,True,115.05,0.0,0.0,145.04800679002938,-1.0,Damped ETS
ATOMOXETINUM,True,347.36,662.2282982005805,0.0,1100.1585514694602,0.9064610150868853,Damped ETS
ATORVASTATINUM,True,1658471.5199999998,1574733.1437392312,1110665.9400423195,1857779.9797486144,-0.050491295901643585,Damped ETS
ATORVASTATINUM+LEVAMLODIPINUM,True,0.0,12.360819494190768,6.095804947521519,13.621558362422228,,Damped ETS
ATOSIBANUM,True,7.08,9.459294855883542,0.0,18.385326042962273,0.33605859546377714,Damped ETS
ATRACURII BESILAS,True,2266.44,2377.5232080264313,0.0,5234.91220854094,0.04901219887860764,Damped ETS
ATROPA BELLADONNA*&,True,177402.21000000002,186253.90790678567,116475.68670722922,234801.37760717786,0.04989620989944621,Damped ETS
ATROPA BELLADONNA*&+NATRII HYDROCARBONAS*,True,13093.57,11224.346609693037,0.0,27731.91923260242,-0.14275888014551896,Damped ETS
ATROPA BELLADONNA*&+PHENOLUM PURUM*,True,43637.03999999999,27425.561476830462,10261.654501748857,39367.17075675319,-0.37150729112628933,Damped ETS
ATROPA BELLADONNA*&+PHENYLII SALICYLAS,True,21671.210000000003,21687.170270128507,13163.158731365604,27617.662403489394,0.0007364734192738531,Damped ETS
ATROPA BELLADONNA*&+XEROFORMIUM*+ZINCI SULFAS*,True,331497.85,298259.6657369962,167870.47664810394,388976.58425013174,-0.10026666617295932,Damped ETS
ATROPINI OXYDUM,True,40599.29000000001,38406.39566082987,22437.337337571436,49516.70145201722,-0.054013120406049886,Damped ETS
AVANAFILUM,True,29959.399999999998,28529.751958029683,0.0,66300.73200692325,-0.04771951514283712,Damped ETS
AVIBACTAMUM+CEFTAZIDIMUM,True,436.81999999999994,586.8058051493351,0.0,1137.5217575702009,0.3433583745005613,Damped ETS
AVISAN*+EQUISETUM ARVENSE*&+HYPERICUM PERFORATUM*&+POLYGONUM AVICULARE*&,True,93141.43999999999,79509.53013660481,42873.88730461747,104998.39657322301,-0.14635708727925167,Damped ETS
AXITINIB,True,238.07,246.8803006881808,0.0,547.0244030480442,0.03700718565203842,Damped ETS
AZACITIDINUM,True,22.97,87.00056560157218,0.0,115.9597374048488,2.7875736004167253,Damped ETS
AZAPENTHACENUM*,True,227400.41999999998,239267.4218259604,149823.2327843919,301497.2835610902,0.05218548772232001,Damped ETS
AZATHIOPRINUM,True,5783.110000000001,6954.039126482456,0.0,14245.03068274049,0.20247395025902248,Damped ETS
AZELASTINUM,True,10665.840000000002,7852.83304535666,0.0,21299.67209569449,-0.26373984183555554,Damped ETS
AZELASTINUM+FLUTICASONUM,True,1.01,124.95120415036875,118.62353945823281,126.22455040728252,122.71406351521658,Damped ETS
AZELASTINUM+MOMETASONUM,True,4334.46,3673.323553319942,1968.4354988778393,4859.481637357125,-0.15253029135810636,Damped ETS
AZILSARTANUM MEDOXOMILUM,True,64721.89000000001,62474.084053234095,37016.80053419924,80185.7235741122,-0.03473022723480279,Damped ETS
AZILSARTANUM MEDOXOMILUM+CHLORTALIDONUM,True,105660.3,110548.8113574395,68989.08227959153,139463.5594475808,0.04626630207788063,Damped ETS
AZITHROMYCINUM,True,3976716.27,4234954.759939381,3122205.11241157,4913650.13960471,0.06493761998750314,Damped ETS
AZITHROMYCINUM+FLUCONAZOLUM+SECNIDAZOLUM,True,643.41,0.0,0.0,811.1719952088031,-1.0,Damped ETS
AZOXIMERI BROMIDUM,True,0.0,466.0504850769769,459.78547053030763,467.3112239452083,,Damped ETS
AZTREONAMUM,True,9250.82,13899.470354645768,0.0,25562.33869165871,0.5025122480651194,Damped ETS
BACITRACINUM+NEOMYCINUM,True,272856.20999999996,303842.79516084486,196519.32395350974,378511.9810043518,0.11356378937039735,Damped ETS
BACLOFENUM,True,69430.86,64722.06213498202,37412.58325557328,83722.34726176917,-0.06781995592475709,Damped ETS
BALOXAVIRUM MARBOXILUM,True,3.23,1.0228393436236918,0.0,5.095025888011304,-0.6833314725623245,Damped ETS
BARII SULFAS*,True,41260.35,31674.333159139245,15445.257833239313,42965.543068263694,-0.23232999334374904,Damped ETS
BASILIXIMABUM,True,0.05,0.024739916570536695,0.0,1.2854787848019957,-0.5052016685892662,Damped ETS
BECLOMETASONUM,True,74877.55,64269.10761467591,34817.26343088109,84759.92105981056,-0.1416772101293925,Damped ETS
BECLOMETASONUM+CHLORAMPHENICOLUM+CLOTRIMAZOLUM+LIDOCAINUM,True,251442.13,262029.16361070803,163128.56611517724,330838.22290921997,0.042105249469164274,Damped ETS
BECLOMETASONUM+CLOTRIMAZOLUM,True,4070.59,5103.186680396596,0.0,10235.137710030891,0.25367248492149685,Damped ETS
BECLOMETASONUM+CLOTRIMAZOLUM+GENTAMICINUM,True,32505.98,3973.810797419716,0.0,12869.320493333616,-0.8777513922847514,Damped ETS
BECLOMETASONUM+FORMOTEROLUM,True,8.32,20.17049015534767,0.0,30.65983753903341,1.4243377590562103,Damped ETS
BEMIPARINUM NATRICUM,True,10.72,0.0,0.0,13.515120667441241,-1.0,Damped ETS
BENDAMUSTINE,True,480.32000000000005,360.0191582899153,0.0,965.5772514788498,-0.25045978037575933,Damped ETS
BENDAZOLUM,True,164414.99999999997,166964.1345990412,102294.21736111576,211957.55509132243,0.015504270285808586,Damped ETS
BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*,True,1159911.1500000001,1117341.5417649148,792779.6078238548,1315300.431682726,-0.036700749221253215,Damped ETS
BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*+PHENOBARBITALUM,True,746.0,329.65228036859105,0.0,1270.1634760692596,-0.5581068627766876,Damped ETS
BENDAZOLUM+PAPAVERINUM*,True,369492.76,337376.89606882696,192043.0383963965,438491.4118948377,-0.0869187908612149,Damped ETS
BENFOTIAMINUM,True,1230.1900000000003,22.7292596129716,0.0,1573.6776079226306,-0.981523781193985,Damped ETS
BENFOTIAMINUM+PYRIDOXINUM,True,150107.09000000003,127040.31476721069,67998.176962717,168118.26640935225,-0.15366879227882801,Damped ETS
BENZALKONII CHLORIDUM,True,238996.99000000002,190923.13722710675,96917.62943637416,256326.4889131423,-0.20114836079271647,Damped ETS
BENZALKONII CHLORIDUM+CHLORHEXIDINUM+DEXPANTHENOLUM,True,0.0,387.47953998728616,381.2145254406169,388.7402788555176,,Damped ETS
BENZATHINI BENZYLPENICILLINUM,True,0.0,0.18810697693370174,0.0,1.448845845165161,,Damped ETS
BENZATHINI BENZYLPENICILLINUM+BENZYLPENICILLINUM+BENZYLPENICILLINUM,True,408622.92000000004,363582.94203774194,202857.88399608253,475405.7250097566,-0.11022381701510553,Damped ETS
BENZOBARBITALUM,True,65146.100000000006,63899.67065851793,38275.53116167387,81727.39848585852,-0.0191328313050525,Damped ETS
BENZOCAINUM,True,511254.34,455883.4753667407,254790.04803145988,595792.1302834072,-0.10830395030633733,Damped ETS
BENZOCAINUM+ATROPA BELLADONNA*&,True,168762.83,163670.76426129678,97290.70010086079,209854.00164023042,-0.030172910342302295,Damped ETS
BENZOCAINUM+ATROPA BELLADONNA*&+METAMIZOLUM NATRICUM+NATRII HYDROCARBONAS*,True,40070.03,39812.4733124053,24051.590644636606,50777.943062296275,-0.006427663957194407,Damped ETS
BENZOCAINUM+BISMUTHI SUBGALLAS*+MENTHOLUM*+ZINCI OXYDUM*,True,200357.92,165751.64980263417,86944.18026297605,220581.12487193348,-0.172722247253145,Damped ETS
BENZOCAINUM+CETYLPYRIDINII CHLORIDUM,True,0.0,39.213840040798495,32.948825494129245,40.47457890902995,,Damped ETS
BENZOCAINUM+CHLORAMPHENICOLUM+NITROFURALUM,True,3459.35,6078.68985866921,0.0,10440.026862485707,0.7571768854464596,Damped ETS
BENZOCAINUM+CHLORHEXIDINUM,True,139901.06,112248.41571411441,57220.6507796617,150533.4092967916,-0.19765857589560498,Damped ETS
BENZOCAINUM+CHLORHEXIDINUM+ENOXOLONUM,True,274079.88000000006,201668.65859577345,93863.87706014383,276672.71108072915,-0.26419750842063483,Damped ETS
BENZOCAINUM+DEXTROMETHORPHANUM+NATRII BENZOAS+SULFOGAIACOLUM,True,597268.0700000001,641489.9108633124,406564.40737667517,804936.8799362271,0.07404018912866439,Damped ETS
BENZOCAINUM+HEPARINUM NATRICUM,True,576049.63,564836.6165409198,403648.5962698568,663149.4444608565,-0.01946536005774402,Damped ETS
BENZOCAINUM+LEVOMENTHOLUM+PROCAINUM,True,2923933.21,1995307.3093762104,1177143.420398946,2494327.0596781387,-0.31759477181210627,Damped ETS
BENZOCAINUM+MENTHOLUM*+PROCAINUM,True,3141489.54,3735567.120133751,2856527.444932758,4271716.619193929,0.18910697379999908,Damped ETS
BENZOCAINUM+PHENAZONUM+PHENYLEPHRINUM,True,0.0,9.221017612362681,2.956003065693433,10.48175648059414,,Damped ETS
BENZOYLI PEROXIDUM*,True,43484.32000000001,3884.476788036619,0.0,15784.293073539251,-0.9106694829760102,Damped ETS
BENZOYLI PEROXIDUM*+CLINDAMYCINUM,True,26441.150000000005,196.94348663299957,0.0,7432.766132069743,-0.9925516293113953,Damped ETS
BENZYDAMINUM,True,3011563.65,3469066.4820307544,2626382.1760555967,3983041.8818455003,0.1519153785877163,Damped ETS
BENZYDAMINUM+CETYLPYRIDINIUM CHLORIDE,True,632688.5,468508.77110979526,291472.27728673967,576488.001349771,-0.25949535812679503,Damped ETS
BENZYDAMINUM+CHLORHEXIDINUM,True,136863.48,210960.3825152717,157127.39936595765,248414.1191310119,0.5413927989794771,Damped ETS
BENZYL ALCOHOL+BENZYL CINNAMATUM*+BENZYLII BENZOAS*+ZINCI OXYDUM*,True,536648.98,524785.1801652582,313703.1917675019,671643.2722729967,-0.022107187895412994,Damped ETS
BENZYLII BENZOAS*,True,408019.76,385852.1792717211,225364.36422663272,497509.90290301794,-0.05432967444586234,Damped ETS
BENZYLNICOTINATUM*+CAMPHORA*+DIMETHYLIS SULFOXIDUM+NONIVAMIDUM+PINUS SILVESTRIS,True,44383.659999999996,22055.47384043222,4597.896253738658,34201.40138576837,-0.5030722153055376,Damped ETS
BENZYLPENICILLINUM,True,330889.55,326716.8080983454,196566.8837398964,417267.2606705056,-0.012610679006498038,Damped ETS
BETACAROTENUM+MENADIONUM+RETINOLUM+TOCOPHEROLI ACETAS*,True,12237.619999999997,10316.511089027399,0.0,25744.954277674064,-0.15698386704053557,Damped ETS
BETAHISTINE,True,1355422.79,1230469.0591666203,851199.8004564276,1461795.3903926823,-0.09218801082234995,Damped ETS
BETAMETHASONUM,True,676283.8099999999,620390.2581692181,431155.0902284424,735809.7817223695,-0.08264807023959642,Damped ETS
BETAMETHASONUM+CALCIPOTRIOLUM,True,21579.399999999998,50163.950700256784,0.0,77369.93903337073,1.3246221257429212,Damped ETS
BETAMETHASONUM+CETYLPYRIDINII CHLORIDUM,True,308604.33999999997,295984.59351924906,174600.18743060384,380436.5281685385,-0.040892965020358774,Damped ETS
BETAMETHASONUM+CLOTRIMAZOLUM+GENTAMICINUM,True,1077303.49,1096386.4201783985,794939.4480065617,1280246.8848225947,0.017713606570046947,Damped ETS
BETAMETHASONUM+GENTAMICINUM,True,207960.59000000003,188128.44404058167,106330.59017049593,245038.44782182365,-0.09536492447640366,Damped ETS
BETAXOLOLUM,True,221067.13999999998,202931.94830130172,115978.85005707292,263428.65959313035,-0.08203476870736315,Damped ETS
BETULA PUBESCENS EHRH.*&,True,66107.46999999999,38998.908799171295,12996.630334866706,57089.7228696081,-0.4100680482981529,Damped ETS
BEVACIZUMABUM,True,2559.9399999999996,0.0,0.0,3227.415858340441,-1.0,Damped ETS
BIBROCATHOL,True,8230.250000000002,7080.796850633338,0.0,17456.992920895307,-0.13966199682472136,Damped ETS
BICALUTAMIDUM,True,25104.940000000002,17365.72344458332,7491.11107914778,24235.882018031552,-0.3082746485519058,Damped ETS
