SKU,INN,ATC4,ATC5,allocated_direct_2024
128339,ADALIMUMAB,L04A B Tumor necrosis factor alpha inhibitors,L04A B04 Adalimumab,0.0
12937,NIMODIPINUM,C08C A Dihydropyridine derivatives,C08C A06 Nimodipine,0.0
316906,IRINOTECAN,L01C E Topoisomerase 1 (TOP1) inhibitors,L01C E02 Irinotecan,60.80278334786499
325018,ZALEPLONUM,N05C F Benzodiazepine related drugs,N05C F03 Zaleplon,245.05771729659807
135613,INSULINUM GLULISINUM,"A10A B Insulins and analogues for injection, fast-acting",A10A B06 Insulin glulisine,0.0
402054,UNKNOWN_SKU_402054,A16A A Amino acids and derivates,A16A A20** Combinations,1.4407678557081038
107875,ROCURONII BROMIDUM,M03A C Other quaternary ammonium compounds,M03A C09 Rocuronium bromide,55.65061129549806
383035,CLOPIDOGRELUM,B01A C Platelet aggregation inhibitors excl. heparin,B01A C04 Clopidogrel,2226.3669658683
171158,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,11.40944803835201
141891,EPIRUBICINUM,L01D B Anthracyclines and related substances,L01D B03 Epirubicin,0.0
414258,IMIPENEMUM+CILASTATINUM,J01D H Carbapenems,J01D H51 Imipenem and cilastatin,775.8345718187004
306345,RIZATRIPTANUM,N02C C Selective 5HT1-receptor agonists,N02C C04 Rizatriptan,0.0
20563,CAMPHORA*+CARYOPHYLLUS AROMATICUS*&+EUCALYPTUS VIMINALIS*&+MENTHOLUM*,M02A X Other topical products for joint and muscular pain,M02A X10 Various,0.0
164836,PANCREATINUM*,A09A A Enzyme preparations,"A09A A02 Multienzymes (lipaze, proteaze etc.)",32.2671405840566
107710,CAMPHORA*+CARYOPHYLLUS AROMATICUS*&+EUCALYPTUS VIMINALIS*&+MENTHOLUM*,M02A X Other topical products for joint and muscular pain,M02A X10 Various,0.0
285541,DOCETAXELUM,L01C D Taxanes,L01C D02 Docetaxel,0.0
118671,TEICOPLANINUM,J01X A Glycopeptide antibacterials,J01X A02 Teicoplanin,12.360844941550807
336424,LEVETIRACETAMUM,N03A X Other antiepileptics,N03A X14 Levetiracetam,7.201720039362649
389669,CAPECITABINUM,L01B C Pyrimidine analogues,L01B C06 Capecitabine,290.47053532795087
443818,GLIMEPIRIDUM,A10B B Sulfonylureas,A10B B12 Glimepiride,0.0
190679,UNKNOWN_SKU_190679,J07A J Pertussis vaccines,"J07A J52 Pertussis, purified antigen, combinations with toxoid",222.0281943595004
337197,PACLITAXELUM,L01C D Taxanes,L01C D01 Paclitaxel,51.72469509241455
174603,ANTAZOLINUM+NAPHAZOLINUM,"R01A B Sympathomimetics, combinations excl. corticosteroids",R01A B02 Naphazoline,35.565050004047905
77289,CIPROFLOXACINUM,J01M A Fluoroquinolones,J01M A02 Ciprofloxacin,0.0
352954,HYDROCHLOROTHIAZIDUM+RAMIPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A05 Ramipril and diuretics,11.550770731615549
67449,NALBUPHINE HYDROCHLORIDE,N02A F Morphinan derivatives,N02A F02 Nalbufine,0.0
434983,UNKNOWN_SKU_434983,J07B L Yellow fever vaccines,"J07B L01 Yellow fever, live attenuated",229.84285625946646
134074,INTERFERONUM ALFA,L03A B Interferons,L03A B05 Interferon alfa-2b,0.0
169118,OXALIPLATINUM,L01X A Platinum compounds,L01X A03 Oxaliplatin,18.70517336862961
70200,THYMUS SERPYLLUM*&,R05C A Expectorants,R05C A18** Thymes preparations,0.0
100012,ORNIDAZOLUM,J01X D Imidazole derivatives,J01X D03 Ornidazole,0.0
177752,TRIDECANAMINI UNDECYLENAS*,D01A E Other antifungals for topical use,D01A E04 Undecylenic acid,0.18108527811758476
118324,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,0.0
273081,LATANOPROSTUM,S01E E Prostaglandin analogues,S01E E01 Latanoprost,0.0
84177,RISPERIDONUM,N05A X Other antipsychotics,N05A X08 Risperidone,0.0
134632,CLOBETASOLUM,"D07A D Corticosteroids, very potent (group IV)",D07A D01 Clobetasol,0.0
90615,CARBOPLATINUM,L01X A Platinum compounds,L01X A02 Carboplatin,0.0
126274,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,0.0
141889,EPIRUBICINUM,L01D B Anthracyclines and related substances,L01D B03 Epirubicin,0.0
44127,CIPROFLOXACINUM,J01M A Fluoroquinolones,J01M A02 Ciprofloxacin,0.0
446307,AMLODIPINUM+VALSARTANUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,4204.865870639091
317313,FOSFRUCTOSUM,C01E B Other cardiac preparations,"C01E B07 Fructose 1,6-diphosphate",0.744589236151069
317426,IRINOTECAN,L01C E Topoisomerase 1 (TOP1) inhibitors,L01C E02 Irinotecan,71.22888226289572
316907,IRINOTECAN,L01C E Topoisomerase 1 (TOP1) inhibitors,L01C E02 Irinotecan,0.7837717049814306
390793,TORASEMIDUM,"C03C A Sulfonamides, plain",C03C A04 Torasemide,0.0
17830,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,N05C M Other hypnotics and sedatives,N05C M20** Leonurus,0.0
363652,ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHA PIPERITA+PHENOBARBITALUM,"N05C B Barbiturates, combinations",N05C B02 Barbiturates in combination with other drugs,0.0
225952,SAMBUCUS+HYPERICUM+TILIA+ARCTOSTAPHYLOS+EQUISETUM*&,G04B X Other urologicals,"G04B X50** Other preparations, incl. combinations",0.24425489447356732
175338,ALTHAEA OFFICINALIS*&,R05C A Expectorants,R05C A05 Altheae radix,556.7362240029437
135101,LISINOPRILUM,"C09A A ACE inhibitors, plain",C09A A03 Lisinopril,0.0
132334,DEXTROSUM*,B05B A Solutions for parenteral nutritions,B05B A03 Carbohydrates,0.0
86137,LISINOPRILUM,"C09A A ACE inhibitors, plain",C09A A03 Lisinopril,19313.69658446987
91059,TYROTHRICINUM,D06A X Other antibiotics for topical use,D06A X08 Tyrothricin,0.0
303612,ROSUVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,0.0
17174,UNKNOWN_SKU_17174,A11A A Multivitamins with minerals,A11A A01 Multivitamins and iron,1.3401408107770283
136015,ACIDUM FUSIDICUM,D06A X Other antibiotics for topical use,D06A X01 Fusidic acid,16.035680574702994
389690,ACIDUM HOPANTENICUM,N06B X Other psychostimulants and nootropics,N06B X23** Gamma-aminobutyric acid (GABA) and derivatives,0.0
63157,GABAPENTINUM,N02B F Gabapentinoids,N02B F01 Gabapentin,801.1718821921617
102934,RIBOFLAVINUM,A11H A Other plain vitamin preparations,A11H A04 Riboflafin (vit. B2),0.24425489447356732
19497,UNKNOWN_SKU_19497,B05B A Solutions for parenteral nutritions,B05B A02 Fat emulsions,0.4596425933332251
20984,UNKNOWN_SKU_20984,J07B C Hepatitis vaccines,"J07B C02 Hepatitis A, inactivated, whole virus",398.5571654985632
14351,ZANAMIVIRUM,J05A H Neuraminidase inhibitors,J05A H01 Zanamivir,0.9714859143097698
103264,TRIPTORELINUM,L02A E Gonadotropin releasing hormone analogues,L02A E04 Triptorelin,8.525877457791745
326594,MERCAPTOPURINUM,L01B B Purine analogues,L01B B02 Mercaptopurine,297.39815026967034
230182,FLUCONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,0.0
33457,PARACETAMOLUM,N02B E Anilides,N02B E01 Paracetamol,0.0
485160,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,0.0
410515,EPIRUBICINUM,L01D B Anthracyclines and related substances,L01D B03 Epirubicin,0.0
61586,UNKNOWN_SKU_61586,L03A X Other immunostimulants,L03A X29** Others,11.121464393279883
325842,EPIRUBICINUM,L01D B Anthracyclines and related substances,L01D B03 Epirubicin,422.0448725588746
94604,ENALAPRILUM,"C09A A ACE inhibitors, plain",C09A A02 Enalapril,0.0
111015,BEMIPARINUM NATRICUM,B01A B Heparin group,B01A B12 Bemiparin,0.0
20863,FLUOROURACILUM,L01B C Pyrimidine analogues,L01B C02 Fluorouracil,0.0
187931,SULFACETAMIDUM,S01A B Sulfonamides,S01A B04 Sulfacetamide,0.0
82431,AMBROXOLUM,R05C B Mucolytics,R05C B06 Ambroxol,0.0
161530,NATAMYCINUM,D01A A Antibiotics,D01A A02 Natamycin,0.0
161579,UNKNOWN_SKU_161579,G02C X Other gynecologicals,G02C X10** Others,327.54186721813494
31588,PYRITHIONUM ZINCUM,D11A X Other dermatologicals,D11A X12 Pyrithione zinc,0.0
20943,LIDOCAINUM+OFLOXACINUM,D06B X Other chemotherapeutics,D06B X50** Combinations,0.0
187998,TEMOZOLOMIDUM,L01A X Other alkylating agents,L01A X03 Temozolomide,200.08074821428013
7771,DISULFIRAMUM,N07B B Drugs used in alcohol dependence,N07B B01 Disulfiram,79076.108439653
412540,UNKNOWN_SKU_412540,B05B B Solutions affecting the electrolyte balance,B05B B01 Electrolytes,11.167215262582994
295279,ESCITALOPRAM,N06A B Selective serotonin reuptake inhibitors,N06A B10 Escitalopram,5812.747158475017
110472,BICALUTAMIDUM,L02B B Anti-androgens,L02B B03 Bicalutamid,34.93904750164324
61784,MELOXICAMUM,M01A C Oxicams,M01A C06 Meloxicam,0.0
337437,METHYLPREDNISOLONUM,H02A B Glucocorticoids,H02A B04 Methylprednisolone,0.0
63732,CARVEDILOLUM,C07A G Alpha and beta blocking agents,C07A G02 Carvedilol,0.0
105121,TORASEMIDUM,"C03C A Sulfonamides, plain",C03C A04 Torasemide,0.0
79592,LANSOPRAZOLUM,A02B C Proton pump inhibitors,A02B C03 Lansoprazole,0.0
330973,DEXAMETHASONUM+TOBRAMYCINUM,S01C A Corticosteroids and antiinfectives in combination,S01C A01 Dexamethasone and antiinfectives,0.0
237247,DOXORUBICINUM,L01D B Anthracyclines and related substances,L01D B01 Doxorubicin,0.0
549987,TORASEMIDUM,"C03C A Sulfonamides, plain",C03C A04 Torasemide,2422.697406735246
88291,ERLOTINIBUM,L01E B Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,L01E B02 Erlotinib,0.12058435240044928
389849,GOSERELINUM,L02A E Gonadotropin releasing hormone analogues,L02A E03 Goserelin,0.0
446299,AMLODIPINUM+VALSARTANUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,7347.292773476294
39426,UNKNOWN_SKU_39426,A11A A Multivitamins with minerals,"A11A A03 Multivitamins and other minerals, incl. combinations",3.486602540792668
174067,HYDROXYETHYLAMYLUM*+NATRII CHLORIDUM*,B05A A Plasma substitutes and plasma protein fractions,B05A A07 Hetastarch,5.917527423600401
29984,FLUCONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,0.0
363781,GEMCITABINUM,L01B C Pyrimidine analogues,L01B C05 Gemcitabine,0.0
82135,ICHTHYOLUM*,D08A X Other antiseptics and disinfectants,D08A X10** Other preparations,0.0
346265,ZOLEDRONIC ACID,M05B A Bisphosphonates,M05B A08 Acidum zoledronicum,0.0
196186,INSULINUM HUMANUM,"A10A B Insulins and analogues for injection, fast-acting",A10A B01 Insulin (human),0.0
26706,MEPIVACAINUM,N01B B Amides,N01B B03 Mepivacaine,1.6476318161131547
485159,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,0.0
169055,UNKNOWN_SKU_169055,A08A X Other antiobesity drugs,A08A X10** Others,1.3478278702306445
137373,ARTICAINUM+EPINEPHRINUM,N01B B Amides,"N01B B58 Articaine, combinations",0.0
127394,DARBEPOETIN ALFA,B03X A Other antianemic preparations,B03X A02 Darbepoetin alfa,0.0
121908,EMBLICA OFFICINALIS*+GLYCYRRHIZA GLABRA/URALENSIS*&+MENTHOLUM*+ZINGIBER OFFICINALE*,R05X OTHER COLD PREPARATIONS,R05X OTHER COLD PREPARATIONS,0.0
383341,CLOPIDOGRELUM,B01A C Platelet aggregation inhibitors excl. heparin,B01A C04 Clopidogrel,0.0
135595,DOXORUBICINUM,L01D B Anthracyclines and related substances,L01D B01 Doxorubicin,0.0
317955,OXALIPLATINUM,L01X A Platinum compounds,L01X A03 Oxaliplatin,32.84223380392348
192567,CEFUROXIMUM,J01D C Second-generation cephalosporins,J01D C02 Cefuroxime,0.0
298018,FOLLITROPINUM ALFA,G03G A Gonadotropins,G03G A05 Follitropin alfa,0.0
140733,ARTICAINUM+EPINEPHRINUM,N01B B Amides,"N01B B58 Articaine, combinations",667.5535000743598
84683,POLYGONUM AVICULARE*&,G04B C Urinary concrement solvents,G04B C Urinary concrement solvents,0.0
166631,ARGININUM ASPARTATUM*,C01E B Other cardiac preparations,C01E B29** Others,0.0
9845,SULFUR*,D10A B Preparations containing sulphur,D10A B02 Sulphur,0.0
128865,DEXTRANUM+NATRII CHLORIDUM*,B05A A Plasma substitutes and plasma protein fractions,B05A A05 Dextran,0.0
446303,AMLODIPINUM+VALSARTANUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,2809.4797203600992
173087,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,0.0
154467,BENZOCAINUM+PHENAZONUM+PHENYLEPHRINUM,S02D A Analgesics and anesthetics,S02D A30 Combinations,9.221017612362681
358441,TRANEXAMIC ACID,B02A A Amino acids,B02A A02 Tranexamic acid,0.0
145005,ACETYLCYSTEINUM,R05C B Mucolytics,R05C B01 Acetylcysteine,0.0
133177,NIMORAZOLUM,P01A B Nitroimidazole derivatives,P01A B06 Nimorazole,1.9378571847841775
17903,CLARITHROMYCINUM,J01F A Macrolides,J01F A09 Clarithromycin,0.0
402583,DOCETAXELUM,L01C D Taxanes,L01C D02 Docetaxel,0.0
57175,VARDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E09 Vardenafil,0.31002526359381777
71341,FLUCONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,11.340384951675778
169057,UNKNOWN_SKU_169057,M09A X Other drugs for disorders of the musculo-skeletal system,M09A X15** Other drugs,0.9349755876997871
299054,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,0.0
342973,INTERFERONUM ALFA,L03A B Interferons,L03A B05 Interferon alfa-2b,0.0
98803,BETAHISTINE,N07C A Antivertigo preparations,N07C A01 Betahistine,0.0
86062,TRIMETAZIDINUM,C01E B Other cardiac preparations,C01E B15 Trimetazidine,0.0
51839,TETRACYCLINUM+TRIAMCINOLONUM,"D07C B Corticosteroids, moderately potent, combinations with antibiotics",D07C B01 Triamcinolone and antibiotics,0.3171668032716471
196182,INSULINUM HUMANUM,"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",A10A D01 Insulin (human),0.0
287528,BETAHISTINE,N07C A Antivertigo preparations,N07C A01 Betahistine,1093.6592596020982
126944,CINNARIZINUM+PIRACETAMUM,N06B X Other psychostimulants and nootropics,"N06B X53** Piracetam, combinations",0.0
95413,CURCUMA LONGA*&+GLYCYRRHIZA GLABRA/URALENSIS*&+TERMINALIA BELERICA*+ZINGIBER OFFICINALE*,R05X OTHER COLD PREPARATIONS,R05X OTHER COLD PREPARATIONS,0.625178851655842
175495,FILGRASTIMUM,L03A A Colony stimulating factors,L03A A02 Filgrastim,0.0
111856,ACIDUM BORICUM*,D08A D Boric acid products,D08A D Boric acid products,3.899028430430903
25510,PAEONIA OFFICINALIS*&,N05C M Other hypnotics and sedatives,N05C M23** Paeonia preparations,0.0
229378,SPIRITUS AETHYLICUS*,D08A X Other antiseptics and disinfectants,D08A X08 Etanol,0.0
79590,LANSOPRAZOLUM,A02B C Proton pump inhibitors,A02B C03 Lansoprazole,0.0
85625,ETHAMBUTOLUM,J04A K Other drugs for treatment of tuberculosis,J04A K02 Ethambutol,0.0
84164,CYANAMIDUM*,N07B B Drugs used in alcohol dependence,N07B B10** Others,0.0
30428,MITOXANTRONUM,L01D B Anthracyclines and related substances,L01D B07 Mitoxantrone,83.6104855309839
353040,CARBOPLATINUM,L01X A Platinum compounds,L01X A02 Carboplatin,4.369771451185344
80145,SALMETEROLUM,R03A C Selective beta-2-adrenoceptor agonists,R03A C12 Salmeterol,0.3335719827512151
327233,ACIDUM ACETYLSALICYLICUM*,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,0.0
60010,VINPOCETINUM,N06B X Other psychostimulants and nootropics,N06B X18 Vinpocetine,0.0
99731,PACLITAXELUM,L01C D Taxanes,L01C D01 Paclitaxel,0.0
139652,CYTARABINUM,L01B C Pyrimidine analogues,L01B C01 Cytarabine,931.3786954812405
164157,NITRENDIPINUM,C08C A Dihydropyridine derivatives,C08C A08 Nitrendipine,7305.745497705435
164767,ADEMETIONINUM,A16A A Amino acids and derivates,A16A A02 Ademetionine,0.0
180407,ESOMEPRAZOLUM,A02B C Proton pump inhibitors,A02B C05 Esomeprazole,0.0
421640,DOCETAXELUM,L01C D Taxanes,L01C D02 Docetaxel,0.0
392610,ZOLEDRONIC ACID,M05B A Bisphosphonates,M05B A08 Acidum zoledronicum,0.0
173997,UNKNOWN_SKU_173997,D11A F Wart and anti-corn preparations,D11A F Wart and anti-corn preparations,0.349977162230783
149311,UNKNOWN_SKU_149311,J07B G Rabies vaccines,"J07B G01 Rabies, inactivated, whole virus",468.4734082432036
10536,TRIMEPERIDINUM,N02A B Phenylpiperidine derivatives,N02A B04** Trimeperidine,1.3705677810164834
31041,UNKNOWN_SKU_31041,B02B C Local hemostatics,"B02B C30 Fibrinogen, human",9.90225254792924
169119,OXALIPLATINUM,L01X A Platinum compounds,L01X A03 Oxaliplatin,0.0
82895,BISMUTHI SUBGALLAS*+BUFEXAMACUM+LIDOCAINUM,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,"C05A X03 Other preparations, combinations",6960.451167393283
20767,CYCLOPHOSPHAMIDUM,L01A A Nitrogen mustard analogues,L01A A01 Cyclophosphamide,139.9199031684403
237249,DOXORUBICINUM,L01D B Anthracyclines and related substances,L01D B01 Doxorubicin,0.0
188117,FERRICUM CARBOXYMALTOSUM,"B03A C Iron, parenteral preparations","B03A C Iron, parenteral preparations",245.47879559284624
273644,UNKNOWN_SKU_273644,B05B A Solutions for parenteral nutritions,B05B A10 Combinations,999.1402301441948
165004,ALPROSTADILUM,C01E A Prostaglandins,C01E A01 Alprostadil,471.0638778422804
113083,NICOTINUM*,N07B A Drugs used in nicotine dependence,N07B A01 Nicotine,6.646951184932159
96857,OXALIPLATINUM,L01X A Platinum compounds,L01X A03 Oxaliplatin,0.0
100107,AMBROXOLUM+CARBOCISTEINUM,R05C B Mucolytics,R05C B10 Combinations,0.0
108274,BETAHISTINE,N07C A Antivertigo preparations,N07C A01 Betahistine,30.829295152472994
60001,ITRACONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C02 Itraconazole,2873.217589553224
18409,KETAMINUM,N01A X Other general anesthetics,N01A X03 Ketamine,19.07746275504175
97914,UNKNOWN_SKU_97914,J07B K Varicella zoster vaccines,"J07B K01 Varicella, live attenuated",46.71935548332863
96976,PIRACETAMUM,N06B X Other psychostimulants and nootropics,N06B X03 Piracetam,1.1135411877419328
102781,UNKNOWN_SKU_102781,J07B M Papillomavirus vaccines,"J07B M02 Papillomavirus (human types 16, 18)",5482.419360464631
465857,FLUOROURACILUM,L01B C Pyrimidine analogues,L01B C02 Fluorouracil,3.790336316545775
12938,NIMODIPINUM,C08C A Dihydropyridine derivatives,C08C A06 Nimodipine,0.0
157093,FOLLITROPINUM ALFA,G03G A Gonadotropins,G03G A05 Follitropin alfa,0.0
161428,CICLOSPORINUM,L04A D Calcineurin inhibitors,L04A D01 Ciclosporin,0.0
97212,DEXTROSUM*,B05B A Solutions for parenteral nutritions,B05B A03 Carbohydrates,39.7242387165531
98224,INTERFERONUM ALFA,L03A B Interferons,L03A B05 Interferon alfa-2b,0.0
317023,GLUCOSAMINILMURAMILPENTAPEPTIDUM*,L03A X Other immunostimulants,L03A X29** Others,0.0
99470,ACIDUM VALPROICUM,N03A G Fatty acid derivatives,N03A G01 Valproic acid,0.0
389713,LEVETIRACETAMUM,N03A X Other antiepileptics,N03A X14 Levetiracetam,0.0
137867,LINEZOLIDUM,J01X X Other antibacterials,J01X X08 Linezolid,2.9372978971806196
120988,DABIGATRANUM ETEXILATUM,B01A E Direct thrombin inhibitors,B01A E07 Dabigatran etexilate,0.0
402695,HYDROCHLOROTHIAZIDUM+LISINOPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A03 Lisinopril and diuretics,0.0
161772,BETAMETHASONUM,"D07A C Corticosteroids, potent (group III)",D07A C01 Betamethasone,0.0
373843,CEFOPERAZONUM+SULBACTAMUM,J01D D Third-generation cephalosporins,J01D D62 Cefoperazone and beta-lactamase inhibitor,0.0
359504,OFLOXACINUM,S01A E Fluoroquinolones,S01A E01 Ofloxacine,0.0
47803,ACIDUM VALPROICUM,N03A G Fatty acid derivatives,N03A G01 Valproic acid,0.0
238295,TEMOZOLOMIDUM,L01A X Other alkylating agents,L01A X03 Temozolomide,1227.857243137937
135591,CYPROTERONUM,"G03H A Antiandrogens, plain preparations",G03H A01 Cyproterone,0.0
138311,IRINOTECAN,L01C E Topoisomerase 1 (TOP1) inhibitors,L01C E02 Irinotecan,43.821063073267325
69574,AMOXICILLINUM+ACIDUM CLAVULANICUM,"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",J01C R02 Amoxicillin and beta-lactamase inhibitor,0.0
84251,EPOETINUM ALFA,B03X A Other antianemic preparations,B03X A01 Erythropoietin,37.537482126256144
389576,DIAZEPAMUM,N05B A Benzodiazepine derivatives,N05B A01 Diazepam,1162.477031715724
142203,UNKNOWN_SKU_142203,J02A X Other antimycotics for systemic use,J02A X10** Other,44.75635821478908
122180,TESTOSTERONUM,G03B A 3-oxoandrosten (4) derivatives,G03B A03 Testosterone,0.0
105594,BICALUTAMIDUM,L02B B Anti-androgens,L02B B03 Bicalutamid,3217.885583175991
308709,SIMVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A01 Simvastatin,0.0
12471,GALANTAMINUM,N06D A Cholinesterase inhibitors,N06D A04 Galantamine,3.468141602502658
362144,TRANEXAMIC ACID,B02A A Amino acids,B02A A02 Tranexamic acid,0.8884010598373191
