SKU,missing_rate,negative_count,zero_rate,unknown_inn
38167,0.0,0,0.2,False
430437,0.0,0,0.0,False
65756,0.0,0,0.85,False
26277,0.0,0,0.7,False
429387,0.0,0,0.6333333333333333,False
139502,0.0,0,0.0,False
90344,0.0,0,0.2,False
438411,0.0,0,0.0,False
485667,0.0,0,0.0,False
431464,0.0,0,0.6333333333333333,False
14072,0.0,0,0.0,False
446735,0.0,0,0.3333333333333333,False
25498,0.0,0,0.9333333333333333,False
92275,0.0,0,0.4666666666666667,False
444021,0.0,0,0.0,False
134972,0.0,0,0.0,True
105126,0.0,0,0.0,False
480995,0.0,0,0.0,False
76763,0.0,0,0.0,False
324044,0.0,0,0.7666666666666667,False
189604,0.0,0,0.2,False
99984,0.0,0,0.0,False
105599,0.0,0,0.0,False
379555,0.0,0,0.0,False
161020,0.0,0,0.0,False
134983,0.0,0,0.0,True
90461,0.0,0,0.9833333333333333,False
26526,0.0,0,0.016666666666666666,True
142323,0.0,0,0.016666666666666666,False
414367,0.0,0,0.5833333333333334,False
42012,0.0,0,0.95,False
324028,0.0,0,0.0,False
79242,0.0,0,0.8333333333333334,False
443240,0.0,0,0.8333333333333334,False
82459,0.0,0,0.5333333333333333,False
410751,0.0,0,0.0,False
438224,0.0,0,0.5666666666666667,False
29410,0.0,0,0.0,True
446994,0.0,0,0.05,False
141020,0.0,0,0.0,False
440450,0.0,0,0.0,False
129429,0.0,0,0.8166666666666667,False
33476,0.0,0,0.0,False
462672,0.0,0,0.18333333333333332,True
406473,0.0,0,0.0,False
94727,0.0,0,0.0,False
71427,0.0,0,0.0,False
453840,0.0,0,0.0,False
512470,0.0,0,0.0,False
324042,0.0,0,0.0,False
390234,0.0,0,0.0,False
22902,0.0,0,0.9833333333333333,True
19513,0.0,0,0.0,True
443544,0.0,0,0.016666666666666666,False
93860,0.0,0,0.0,False
303464,0.0,0,0.55,False
434785,0.0,0,0.0,False
43698,0.0,0,0.6333333333333333,False
389656,0.0,0,0.7166666666666667,False
82449,0.0,0,0.8666666666666667,False
90072,0.0,0,0.0,False
410698,0.0,0,0.0,False
404632,0.0,0,0.18333333333333332,False
188176,0.0,0,0.9333333333333333,False
99350,0.0,0,0.0,False
486199,0.0,0,0.43333333333333335,False
316917,0.0,0,0.0,False
183116,0.0,0,0.0,False
28580,0.0,0,0.0,False
407199,0.0,0,0.4,False
106057,0.0,0,0.0,False
85300,0.0,0,0.9,False
110791,0.0,0,0.0,False
93054,0.0,0,0.0,False
325095,0.0,0,0.7666666666666667,False
88529,0.0,0,0.0,False
136591,0.0,0,0.25,False
126259,0.0,0,0.0,False
98237,0.0,0,0.0,False
298431,0.0,0,0.5833333333333334,False
406654,0.0,0,0.0,False
121156,0.0,0,0.6666666666666666,False
89239,0.0,0,0.5833333333333334,False
111117,0.0,0,0.8833333333333333,False
382719,0.0,0,0.2,False
438181,0.0,0,0.0,False
166679,0.0,0,0.05,False
326747,0.0,0,0.0,False
42013,0.0,0,0.95,False
294657,0.0,0,0.0,False
361941,0.0,0,0.5166666666666667,False
174238,0.0,0,0.0,False
107572,0.0,0,0.4,False
40511,0.0,0,0.0,False
352810,0.0,0,0.0,False
80070,0.0,0,0.7333333333333333,True
438105,0.0,0,0.0,False
113074,0.0,0,0.016666666666666666,False
287245,0.0,0,0.16666666666666666,False
308552,0.0,0,0.36666666666666664,False
4811,0.0,0,0.0,False
479900,0.0,0,0.0,False
289640,0.0,0,0.0,False
141640,0.0,0,0.43333333333333335,True
292552,0.0,0,0.0,False
161900,0.0,0,0.4666666666666667,False
478156,0.0,0,0.0,False
108551,0.0,0,0.18333333333333332,False
109059,0.0,0,0.48333333333333334,False
362304,0.0,0,0.16666666666666666,False
5230,0.0,0,0.0,False
48259,0.0,0,0.45,False
44832,0.0,0,0.48333333333333334,False
440858,0.0,0,0.0,False
188029,0.0,0,0.0,False
99740,0.0,0,0.0,False
59819,0.0,0,0.9333333333333333,False
38240,0.0,0,0.0,False
416643,0.0,0,0.2833333333333333,False
500827,0.0,0,0.0,False
192666,0.0,0,0.0,False
128678,0.0,0,0.9333333333333333,False
443334,0.0,0,0.05,False
147028,0.0,0,0.0,False
64261,0.0,0,0.6333333333333333,False
230328,0.0,0,0.7666666666666667,True
307582,0.0,0,0.3,False
80069,0.0,0,0.8333333333333334,True
19234,0.0,0,0.5333333333333333,False
26473,0.0,0,0.0,False
407049,0.0,0,0.31666666666666665,False
538773,0.0,0,0.0,False
111891,0.0,0,0.0,False
134635,0.0,0,0.8166666666666667,False
71342,0.0,0,0.5166666666666667,False
19512,0.0,0,0.06666666666666667,True
152466,0.0,0,0.13333333333333333,False
178716,0.0,0,0.0,False
137463,0.0,0,0.38333333333333336,False
306346,0.0,0,0.0,False
294415,0.0,0,0.6166666666666667,False
40483,0.0,0,0.9833333333333333,True
486200,0.0,0,0.45,False
79334,0.0,0,0.0,False
134988,0.0,0,0.0,True
136594,0.0,0,0.0,False
134973,0.0,0,0.0,True
6094,0.0,0,0.4,True
193463,0.0,0,0.9666666666666667,False
5404,0.0,0,0.0,False
389744,0.0,0,0.0,False
112806,0.0,0,0.0,False
39311,0.0,0,0.06666666666666667,False
88305,0.0,0,0.5333333333333333,False
11928,0.0,0,0.0,False
86179,0.0,0,0.0,False
294371,0.0,0,0.55,False
29503,0.0,0,0.55,False
122362,0.0,0,0.21666666666666667,False
240771,0.0,0,0.0,False
407105,0.0,0,0.0,False
292645,0.0,0,0.0,False
184844,0.0,0,0.0,False
7843,0.0,0,0.0,False
75794,0.0,0,0.8833333333333333,False
431339,0.0,0,0.0,False
325637,0.0,0,0.0,False
11464,0.0,0,0.9833333333333333,False
129261,0.0,0,0.03333333333333333,False
183758,0.0,0,0.8,False
108326,0.0,0,0.16666666666666666,False
486197,0.0,0,0.4,False
443772,0.0,0,0.0,False
512478,0.0,0,0.0,False
316932,0.0,0,0.0,False
486202,0.0,0,0.48333333333333334,False
145651,0.0,0,0.3333333333333333,False
84175,0.0,0,0.7833333333333333,False
280752,0.0,0,0.0,False
494144,0.0,0,0.5166666666666667,False
155789,0.0,0,0.0,False
98217,0.0,0,0.5333333333333333,False
9149,0.0,0,0.0,False
296701,0.0,0,0.5166666666666667,False
183755,0.0,0,0.8833333333333333,False
121181,0.0,0,0.2833333333333333,False
230067,0.0,0,0.6,False
3361,0.0,0,0.0,False
153595,0.0,0,0.0,False
407961,0.0,0,0.1,False
125456,0.0,0,0.0,False
109070,0.0,0,0.05,False
194713,0.0,0,0.0,True
179853,0.0,0,0.8666666666666667,False
404669,0.0,0,0.0,False
12468,0.0,0,0.0,False
404343,0.0,0,0.0,False
44708,0.0,0,0.8333333333333334,True
400571,0.0,0,0.9333333333333333,False
174064,0.0,0,0.0,True
54965,0.0,0,0.8833333333333333,True
139510,0.0,0,0.0,False
348807,0.0,0,0.0,False
95233,0.0,0,0.0,False
264570,0.0,0,0.7333333333333333,False
126300,0.0,0,0.8166666666666667,False
438220,0.0,0,0.55,False
84179,0.0,0,0.7833333333333333,False
141016,0.0,0,0.0,False
169271,0.0,0,0.23333333333333334,False
183747,0.0,0,0.8833333333333333,False
352831,0.0,0,0.0,False
503390,0.0,0,0.5833333333333334,False
178697,0.0,0,0.0,False
83308,0.0,0,0.6,True
292108,0.0,0,0.95,False
104008,0.0,0,0.11666666666666667,True
50274,0.0,0,0.7833333333333333,True
296702,0.0,0,0.016666666666666666,False
20640,0.0,0,0.4666666666666667,True
119950,0.0,0,0.2833333333333333,True
294768,0.0,0,0.03333333333333333,False
454151,0.0,0,0.0,False
127265,0.0,0,0.0,False
390239,0.0,0,0.8166666666666667,False
44085,0.0,0,0.0,False
12018,0.0,0,0.8333333333333334,False
20570,0.0,0,0.36666666666666664,False
453893,0.0,0,0.0,False
76136,0.0,0,0.7833333333333333,False
285432,0.0,0,0.0,False
331746,0.0,0,0.0,False
77392,0.0,0,0.0,False
265246,0.0,0,0.9166666666666666,False
19829,0.0,0,0.85,True
7300,0.0,0,0.0,False
234796,0.0,0,0.9,False
117663,0.0,0,0.75,False
133970,0.0,0,0.8833333333333333,False
24086,0.0,0,0.0,False
57086,0.0,0,0.6333333333333333,True
106027,0.0,0,0.0,False
378800,0.0,0,0.0,False
94725,0.0,0,0.9666666666666667,False
176038,0.0,0,0.0,False
313635,0.0,0,0.8,False
136707,0.0,0,0.0,False
161423,0.0,0,0.8333333333333334,False
415018,0.0,0,0.8333333333333334,False
309242,0.0,0,0.0,False
99586,0.0,0,0.8666666666666667,False
68840,0.0,0,0.6,False
305998,0.0,0,0.016666666666666666,False
286415,0.0,0,0.0,False
330667,0.0,0,0.6,False
79895,0.0,0,0.0,False
94552,0.0,0,0.0,False
18775,0.0,0,0.75,False
88595,0.0,0,0.0,False
105295,0.0,0,0.03333333333333333,False
438290,0.0,0,0.0,False
378825,0.0,0,0.0,False
115590,0.0,0,0.48333333333333334,False
92161,0.0,0,0.0,True
20700,0.0,0,0.0,False
144093,0.0,0,0.13333333333333333,False
174557,0.0,0,0.0,False
554822,0.0,0,0.06666666666666667,False
112793,0.0,0,0.0,False
71467,0.0,0,0.0,False
166004,0.0,0,0.0,False
7851,0.0,0,0.13333333333333333,False
434784,0.0,0,0.0,False
93405,0.0,0,0.6666666666666666,False
389723,0.0,0,0.0,False
135565,0.0,0,0.36666666666666664,False
54161,0.0,0,0.6,False
240898,0.0,0,0.9333333333333333,False
378735,0.0,0,0.16666666666666666,False
143728,0.0,0,0.7333333333333333,False
438268,0.0,0,0.8333333333333334,False
454149,0.0,0,0.35,False
223326,0.0,0,0.5333333333333333,False
100042,0.0,0,0.0,False
5816,0.0,0,0.6833333333333333,False
179601,0.0,0,0.9,False
326251,0.0,0,0.0,False
187941,0.0,0,0.0,False
136709,0.0,0,0.0,False
236990,0.0,0,0.8333333333333334,False
112581,0.0,0,0.0,False
347504,0.0,0,0.4666666666666667,False
77388,0.0,0,0.7333333333333333,False
150799,0.0,0,0.0,False
458788,0.0,0,0.0,False
190772,0.0,0,0.0,False
187944,0.0,0,0.0,False
141687,0.0,0,0.0,False
165421,0.0,0,0.6666666666666666,False
142363,0.0,0,0.1,False
408217,0.0,0,0.65,False
4941,0.0,0,0.1,False
187950,0.0,0,0.48333333333333334,False
227608,0.0,0,0.65,False
104487,0.0,0,0.0,False
149152,0.0,0,0.0,False
82902,0.0,0,0.0,True
100006,0.0,0,0.38333333333333336,False
326038,0.0,0,0.7333333333333333,False
324082,0.0,0,0.03333333333333333,False
90628,0.0,0,0.0,False
134975,0.0,0,0.0,True
189054,0.0,0,0.8166666666666667,False
77245,0.0,0,0.0,False
46381,0.0,0,0.18333333333333332,False
54162,0.0,0,0.6833333333333333,False
316595,0.0,0,0.85,False
448030,0.0,0,0.0,True
65937,0.0,0,0.0,False
22071,0.0,0,0.3,False
393195,0.0,0,0.0,False
189531,0.0,0,0.85,False
503391,0.0,0,0.5,False
167968,0.0,0,0.75,False
288307,0.0,0,0.43333333333333335,False
168705,0.0,0,0.5666666666666667,False
325015,0.0,0,0.0,False
82907,0.0,0,0.0,True
121148,0.0,0,0.0,False
378741,0.0,0,0.36666666666666664,False
23603,0.0,0,0.43333333333333335,False
288316,0.0,0,0.05,False
171307,0.0,0,0.0,False
111113,0.0,0,0.016666666666666666,False
404859,0.0,0,0.03333333333333333,False
434912,0.0,0,0.6166666666666667,False
482526,0.0,0,0.0,False
237251,0.0,0,0.0,False
29024,0.0,0,0.0,False
325921,0.0,0,0.0,False
71830,0.0,0,0.7833333333333333,False
189072,0.0,0,0.0,False
407970,0.0,0,0.75,False
142428,0.0,0,0.03333333333333333,False
79250,0.0,0,0.8333333333333334,False
111919,0.0,0,0.7333333333333333,False
5151,0.0,0,0.8166666666666667,False
94356,0.0,0,0.0,False
163567,0.0,0,0.0,False
29016,0.0,0,0.0,False
125213,0.0,0,0.8333333333333334,False
86054,0.0,0,0.0,False
71278,0.0,0,0.0,False
228869,0.0,0,0.6833333333333333,False
71373,0.0,0,0.0,False
149150,0.0,0,0.0,False
112677,0.0,0,0.0,False
226045,0.0,0,0.08333333333333333,False
166096,0.0,0,0.0,False
92238,0.0,0,0.0,False
19510,0.0,0,0.0,True
66919,0.0,0,0.0,False
18628,0.0,0,0.03333333333333333,False
44264,0.0,0,0.0,False
90623,0.0,0,0.0,False
488731,0.0,0,0.0,False
172016,0.0,0,0.6166666666666667,False
380065,0.0,0,0.8666666666666667,False
132705,0.0,0,0.0,False
90117,0.0,0,0.8833333333333333,False
44989,0.0,0,0.8166666666666667,False
157750,0.0,0,0.11666666666666667,False
188039,0.0,0,0.0,False
175507,0.0,0,0.0,True
23573,0.0,0,0.016666666666666666,False
83565,0.0,0,0.0,False
7849,0.0,0,0.7666666666666667,True
111631,0.0,0,0.45,False
74073,0.0,0,0.0,False
352826,0.0,0,0.0,False
351867,0.0,0,0.0,False
488729,0.0,0,0.0,False
402612,0.0,0,0.6333333333333333,False
427272,0.0,0,0.0,False
380067,0.0,0,0.8666666666666667,False
165999,0.0,0,0.0,False
54164,0.0,0,0.7666666666666667,False
7777,0.0,0,0.0,False
8979,0.0,0,0.0,False
4985,0.0,0,0.05,False
94355,0.0,0,0.0,False
165654,0.0,0,0.0,False
200552,0.0,0,0.8333333333333334,False
414283,0.0,0,0.9333333333333333,False
145718,0.0,0,0.0,True
49255,0.0,0,0.75,False
453981,0.0,0,0.0,False
111921,0.0,0,0.5166666666666667,False
37679,0.0,0,0.0,False
448854,0.0,0,0.0,False
444770,0.0,0,0.0,False
97900,0.0,0,0.18333333333333332,False
16472,0.0,0,0.6666666666666666,True
55032,0.0,0,0.0,False
488568,0.0,0,0.0,False
19507,0.0,0,0.0,True
137395,0.0,0,0.0,False
47577,0.0,0,0.0,False
63196,0.0,0,0.0,False
10540,0.0,0,0.0,False
183763,0.0,0,0.7666666666666667,False
326745,0.0,0,0.0,False
402699,0.0,0,0.45,False
33370,0.0,0,0.5,False
10334,0.0,0,0.0,False
79894,0.0,0,0.0,False
287269,0.0,0,0.5333333333333333,False
191071,0.0,0,0.0,False
325922,0.0,0,0.0,False
500098,0.0,0,0.0,False
50771,0.0,0,0.0,False
27499,0.0,0,0.7166666666666667,False
64365,0.0,0,0.0,False
174131,0.0,0,0.9,False
65312,0.0,0,0.0,False
134631,0.0,0,0.0,False
5826,0.0,0,0.016666666666666666,False
317925,0.0,0,0.4,False
446060,0.0,0,0.6,False
500457,0.0,0,0.016666666666666666,False
60034,0.0,0,0.0,False
107811,0.0,0,0.0,False
12708,0.0,0,0.8333333333333334,False
168702,0.0,0,0.5833333333333334,False
410836,0.0,0,0.0,False
118293,0.0,0,0.2,False
95424,0.0,0,0.016666666666666666,False
39640,0.0,0,0.95,False
104443,0.0,0,0.7833333333333333,False
453854,0.0,0,0.0,False
362341,0.0,0,0.48333333333333334,False
453852,0.0,0,0.0,False
174459,0.0,0,0.0,False
17256,0.0,0,0.0,False
491446,0.0,0,0.06666666666666667,False
78965,0.0,0,0.03333333333333333,False
9801,0.0,0,0.36666666666666664,False
265245,0.0,0,0.8333333333333334,False
412495,0.0,0,0.55,False
328699,0.0,0,0.36666666666666664,False
90116,0.0,0,0.8333333333333334,False
111917,0.0,0,0.3333333333333333,False
258471,0.0,0,0.0,False
47575,0.0,0,0.0,False
388077,0.0,0,0.0,False
325680,0.0,0,0.0,False
59772,0.0,0,0.0,False
99309,0.0,0,0.8333333333333334,False
82802,0.0,0,0.5666666666666667,True
479395,0.0,0,0.0,False
434787,0.0,0,0.13333333333333333,False
55980,0.0,0,0.7666666666666667,False
111920,0.0,0,0.5833333333333334,False
389728,0.0,0,0.0,False
141096,0.0,0,0.0,False
356881,0.0,0,0.0,False
95693,0.0,0,0.0,False
86046,0.0,0,0.05,False
141883,0.0,0,0.0,False
264545,0.0,0,0.43333333333333335,False
125992,0.0,0,0.0,False
515764,0.0,0,0.8333333333333334,False
167159,0.0,0,0.5833333333333334,False
74199,0.0,0,0.8333333333333334,False
75635,0.0,0,0.21666666666666667,False
486005,0.0,0,0.0,False
77315,0.0,0,0.26666666666666666,False
461796,0.0,0,0.5333333333333333,False
512459,0.0,0,0.0,False
404574,0.0,0,0.5333333333333333,False
77391,0.0,0,0.0,False
95229,0.0,0,0.0,False
448222,0.0,0,0.11666666666666667,False
67546,0.0,0,0.0,False
111916,0.0,0,0.4,False
235562,0.0,0,0.43333333333333335,False
79302,0.0,0,0.0,False
79249,0.0,0,0.8333333333333334,False
344924,0.0,0,0.03333333333333333,False
110792,0.0,0,0.03333333333333333,False
404620,0.0,0,0.16666666666666666,False
55279,0.0,0,0.6,True
110965,0.0,0,0.0,False
232902,0.0,0,0.5666666666666667,False
137394,0.0,0,0.0,False
189071,0.0,0,0.0,False
285597,0.0,0,0.0,False
81881,0.0,0,0.0,False
174097,0.0,0,0.0,False
23602,0.0,0,0.5666666666666667,False
404899,0.0,0,0.4,False
86043,0.0,0,0.0,False
12697,0.0,0,0.0,False
201852,0.0,0,0.9,False
88226,0.0,0,0.18333333333333332,False
133496,0.0,0,0.0,False
135996,0.0,0,0.0,False
140299,0.0,0,0.5666666666666667,True
59334,0.0,0,0.0,False
7781,0.0,0,0.0,False
141394,0.0,0,0.6333333333333333,False
183757,0.0,0,0.7666666666666667,False
298397,0.0,0,0.5333333333333333,False
227098,0.0,0,0.9,False
406653,0.0,0,0.0,False
408376,0.0,0,0.6333333333333333,False
35676,0.0,0,0.0,True
193451,0.0,0,0.2833333333333333,True
74816,0.0,0,0.65,False
153104,0.0,0,0.15,False
295220,0.0,0,0.9,False
90630,0.0,0,0.0,False
453866,0.0,0,0.0,False
440137,0.0,0,0.0,False
7852,0.0,0,0.1,False
41217,0.0,0,0.21666666666666667,True
63678,0.0,0,0.0,False
175505,0.0,0,0.0,True
51208,0.0,0,0.5833333333333334,True
81295,0.0,0,0.26666666666666666,False
18671,0.0,0,0.23333333333333334,False
315517,0.0,0,0.0,False
174014,0.0,0,0.35,True
435216,0.0,0,0.6333333333333333,False
404572,0.0,0,0.48333333333333334,False
462582,0.0,0,0.0,False
82803,0.0,0,0.5166666666666667,True
156705,0.0,0,0.0,False
440867,0.0,0,0.0,False
183768,0.0,0,0.8833333333333333,False
153085,0.0,0,0.0,False
125994,0.0,0,0.0,False
112030,0.0,0,0.48333333333333334,False
145636,0.0,0,0.0,False
123547,0.0,0,0.0,False
18565,0.0,0,0.5666666666666667,True
501548,0.0,0,0.0,False
194606,0.0,0,0.0,False
108401,0.0,0,0.8666666666666667,False
25118,0.0,0,0.0,False
447935,0.0,0,0.5833333333333334,False
71831,0.0,0,0.75,False
141628,0.0,0,0.0,False
402756,0.0,0,0.016666666666666666,False
119531,0.0,0,0.0,True
193464,0.0,0,0.0,False
66200,0.0,0,0.8333333333333334,False
43937,0.0,0,0.8333333333333334,False
305255,0.0,0,0.0,True
149162,0.0,0,0.06666666666666667,False
442675,0.0,0,0.36666666666666664,False
88009,0.0,0,0.0,True
324638,0.0,0,0.0,False
4501,0.0,0,0.0,False
174065,0.0,0,0.0,True
443543,0.0,0,0.05,False
54728,0.0,0,0.0,False
181387,0.0,0,0.0,False
90636,0.0,0,0.5833333333333334,False
380069,0.0,0,0.7833333333333333,False
324700,0.0,0,0.0,False
136619,0.0,0,0.0,False
41526,0.0,0,0.7166666666666667,False
412196,0.0,0,0.0,False
331958,0.0,0,0.5666666666666667,False
109746,0.0,0,0.6166666666666667,True
12264,0.0,0,0.08333333333333333,False
484299,0.0,0,0.0,False
13627,0.0,0,0.0,False
82450,0.0,0,0.8666666666666667,False
70314,0.0,0,0.0,True
111889,0.0,0,0.0,False
450134,0.0,0,0.0,False
406379,0.0,0,0.4666666666666667,False
3906,0.0,0,0.0,False
234798,0.0,0,0.9,False
163368,0.0,0,0.4,False
82457,0.0,0,0.5166666666666667,False
187051,0.0,0,0.05,False
190532,0.0,0,0.5333333333333333,False
167677,0.0,0,0.0,False
122911,0.0,0,0.21666666666666667,False
74047,0.0,0,0.0,False
142202,0.0,0,0.0,False
20536,0.0,0,0.0,False
87845,0.0,0,0.0,False
29031,0.0,0,0.0,False
306976,0.0,0,0.0,False
115558,0.0,0,0.5166666666666667,False
402787,0.0,0,0.0,False
166094,0.0,0,0.0,False
20639,0.0,0,0.5833333333333334,True
171845,0.0,0,0.0,False
232874,0.0,0,0.0,False
431466,0.0,0,0.5166666666666667,False
337556,0.0,0,0.0,False
155152,0.0,0,0.03333333333333333,False
153513,0.0,0,0.15,False
144094,0.0,0,0.06666666666666667,False
8021,0.0,0,0.0,False
1455,0.0,0,0.0,False
324681,0.0,0,0.7333333333333333,False
11378,0.0,0,0.0,False
381924,0.0,0,0.0,False
49626,0.0,0,0.8333333333333334,False
363653,0.0,0,0.2,False
174916,0.0,0,0.0,False
175916,0.0,0,0.0,False
460056,0.0,0,0.0,False
63391,0.0,0,0.016666666666666666,True
440136,0.0,0,0.0,False
71564,0.0,0,0.7333333333333333,False
79644,0.0,0,0.55,False
56059,0.0,0,0.05,False
181630,0.0,0,0.0,False
157738,0.0,0,0.0,False
46815,0.0,0,0.0,False
90438,0.0,0,0.0,False
19943,0.0,0,0.0,False
88618,0.0,0,0.0,False
118651,0.0,0,0.0,False
72536,0.0,0,0.38333333333333336,False
288317,0.0,0,0.0,False
109069,0.0,0,0.0,False
166095,0.0,0,0.0,False
410838,0.0,0,0.0,False
80153,0.0,0,0.0,False
117172,0.0,0,0.0,False
37678,0.0,0,0.0,False
4779,0.0,0,0.0,False
437361,0.0,0,0.0,False
331592,0.0,0,0.0,False
412294,0.0,0,0.7,False
99480,0.0,0,0.0,False
487199,0.0,0,0.8833333333333333,False
188046,0.0,0,0.11666666666666667,False
8055,0.0,0,0.8333333333333334,False
21030,0.0,0,0.0,False
425110,0.0,0,0.0,False
39557,0.0,0,0.0,False
189603,0.0,0,0.2,False
188111,0.0,0,0.0,False
149196,0.0,0,0.0,False
221948,0.0,0,0.06666666666666667,False
288318,0.0,0,0.0,False
11583,0.0,0,0.0,False
13796,0.0,0,0.06666666666666667,False
97042,0.0,0,0.8333333333333334,False
11720,0.0,0,0.18333333333333332,True
415025,0.0,0,0.8333333333333334,False
414284,0.0,0,0.0,False
265862,0.0,0,0.0,False
408938,0.0,0,0.0,False
155885,0.0,0,0.0,False
142364,0.0,0,0.0,False
348707,0.0,0,0.4,False
23724,0.0,0,0.0,False
49219,0.0,0,0.4166666666666667,False
85673,0.0,0,0.4666666666666667,False
111870,0.0,0,0.0,False
78884,0.0,0,0.0,False
145707,0.0,0,0.0,True
327251,0.0,0,0.0,False
378435,0.0,0,0.0,False
437243,0.0,0,0.0,False
122838,0.0,0,0.0,False
18364,0.0,0,0.11666666666666667,False
153086,0.0,0,0.0,False
52433,0.0,0,0.15,False
68781,0.0,0,0.0,False
49624,0.0,0,0.8333333333333334,False
458787,0.0,0,0.0,False
110084,0.0,0,0.0,False
71374,0.0,0,0.0,False
108557,0.0,0,0.0,False
143811,0.0,0,0.75,False
336404,0.0,0,0.0,False
13885,0.0,0,0.0,True
127601,0.0,0,0.7166666666666667,False
106110,0.0,0,0.8833333333333333,False
325110,0.0,0,0.26666666666666666,False
305993,0.0,0,0.0,False
121158,0.0,0,0.0,False
174357,0.0,0,0.0,False
38242,0.0,0,0.8,False
223402,0.0,0,0.75,False
431346,0.0,0,0.0,False
51094,0.0,0,0.43333333333333335,False
11894,0.0,0,0.2,False
390186,0.0,0,0.0,False
35661,0.0,0,0.0,False
188991,0.0,0,0.0,False
274580,0.0,0,0.7666666666666667,False
115559,0.0,0,0.13333333333333333,False
305281,0.0,0,0.016666666666666666,False
183761,0.0,0,0.8833333333333333,False
94619,0.0,0,0.6333333333333333,False
145702,0.0,0,0.0,False
5667,0.0,0,0.7833333333333333,False
74336,0.0,0,0.0,False
50805,0.0,0,0.9833333333333333,False
18289,0.0,0,0.0,False
77352,0.0,0,0.8333333333333334,False
64194,0.0,0,0.1,False
434586,0.0,0,0.3,False
90317,0.0,0,0.55,False
139361,0.0,0,0.5833333333333334,False
190318,0.0,0,0.95,False
4294,0.0,0,0.0,False
357919,0.0,0,0.21666666666666667,False
111884,0.0,0,0.0,False
19506,0.0,0,0.0,True
161618,0.0,0,0.05,False
30743,0.0,0,0.9833333333333333,False
64396,0.0,0,0.0,False
183749,0.0,0,0.7666666666666667,False
141018,0.0,0,0.0,False
33400,0.0,0,0.0,False
488754,0.0,0,0.4166666666666667,False
149220,0.0,0,0.43333333333333335,False
36906,0.0,0,0.0,False
66704,0.0,0,0.0,False
306006,0.0,0,0.03333333333333333,False
31746,0.0,0,0.0,True
331957,0.0,0,0.5833333333333334,False
166612,0.0,0,0.0,True
7695,0.0,0,0.0,False
66254,0.0,0,0.55,False
315817,0.0,0,0.0,False
490457,0.0,0,0.0,False
99508,0.0,0,0.0,False
152467,0.0,0,0.13333333333333333,False
99985,0.0,0,0.0,False
46345,0.0,0,0.03333333333333333,False
91617,0.0,0,0.0,False
169097,0.0,0,0.75,False
381901,0.0,0,0.5666666666666667,False
70951,0.0,0,0.0,True
55183,0.0,0,0.21666666666666667,False
373842,0.0,0,0.016666666666666666,False
287266,0.0,0,0.0,False
100050,0.0,0,0.7666666666666667,False
105124,0.0,0,0.0,False
127337,0.0,0,0.016666666666666666,False
97985,0.0,0,0.08333333333333333,False
79326,0.0,0,0.0,False
221044,0.0,0,0.9666666666666667,True
50796,0.0,0,0.05,False
442796,0.0,0,0.0,False
88281,0.0,0,0.0,False
443819,0.0,0,0.16666666666666666,False
13614,0.0,0,0.0,False
326019,0.0,0,0.7833333333333333,False
184824,0.0,0,0.8333333333333334,False
123756,0.0,0,0.0,False
171138,0.0,0,0.4666666666666667,False
438654,0.0,0,0.6166666666666667,False
136585,0.0,0,0.4166666666666667,False
110506,0.0,0,0.8,False
166742,0.0,0,0.06666666666666667,False
303883,0.0,0,0.0,False
305388,0.0,0,0.0,False
305463,0.0,0,0.0,False
5013,0.0,0,0.5166666666666667,False
512461,0.0,0,0.0,False
76892,0.0,0,0.5833333333333334,False
113597,0.0,0,0.11666666666666667,False
84800,0.0,0,0.4166666666666667,False
99771,0.0,0,0.0,False
55669,0.0,0,0.11666666666666667,False
466981,0.0,0,0.08333333333333333,False
450122,0.0,0,0.2,False
481227,0.0,0,0.5,False
358590,0.0,0,0.0,False
298392,0.0,0,0.5333333333333333,False
56265,0.0,0,0.08333333333333333,False
5226,0.0,0,0.0,False
409361,0.0,0,0.0,False
450135,0.0,0,0.0,False
100008,0.0,0,0.0,True
4356,0.0,0,0.7666666666666667,False
171151,0.0,0,0.5833333333333334,True
38415,0.0,0,0.4166666666666667,False
111779,0.0,0,0.0,False
81300,0.0,0,0.21666666666666667,False
327181,0.0,0,0.3333333333333333,False
19509,0.0,0,0.0,True
352935,0.0,0,0.0,False
22062,0.0,0,0.0,False
140829,0.0,0,0.6,False
166097,0.0,0,0.6,False
146002,0.0,0,0.0,False
63238,0.0,0,0.03333333333333333,False
33730,0.0,0,0.0,True
174510,0.0,0,0.2,False
298080,0.0,0,0.0,False
11151,0.0,0,0.0,True
412543,0.0,0,0.7833333333333333,True
404369,0.0,0,0.0,False
3485,0.0,0,0.95,False
156375,0.0,0,0.23333333333333334,False
71442,0.0,0,0.0,False
70945,0.0,0,0.0,False
66094,0.0,0,0.0,False
188288,0.0,0,0.0,False
324491,0.0,0,0.03333333333333333,False
38234,0.0,0,0.18333333333333332,False
49671,0.0,0,0.6833333333333333,False
169844,0.0,0,0.0,False
84926,0.0,0,0.0,False
169845,0.0,0,0.0,False
438526,0.0,0,0.0,False
64193,0.0,0,0.0,False
93463,0.0,0,0.26666666666666666,False
49618,0.0,0,0.5666666666666667,False
438104,0.0,0,0.0,False
94650,0.0,0,0.0,False
175950,0.0,0,0.5333333333333333,True
63549,0.0,0,0.0,False
