INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth,zero_rate,mean_demand,CV,ADI,CV2_positive,leading_zeros,trailing_zeros,internal_zero_months,seasonality_strength,trend_strength,lag12_autocorrelation,segment,market_level,market,market_growth,peer_share_2023,share_change_3m,share_change_6m,share_change_12m,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model,opportunity_probability,predicted_share_change_6m,holdout_WAPE,holdout_bias,relative_growth,cluster,PC1,PC2,archetype,action,reason,supply_watch
AVISAN*+EQUISETUM ARVENSE*&+HYPERICUM PERFORATUM*&+POLYGONUM AVICULARE*&,140769.43000000002,94972.25999999998,93141.44,True,-0.0192774184798802,-0.0980994557933552,0.0001097361450095,4,1,0,1,2,0.0,9275.232333333332,0.2011316838885833,1.0,0.040453954263857,0,0,0,0.63529718992386,0.7703964609166574,0.7084025587255599,Seasonal,ATC4,G04B C Urinary concrement solvents,-0.1411070090448335,0.2610494682215303,-0.007687779853287,0.0613877109192393,0.0324286912832498,93141.44,79509.53013660481,42873.88730461747,104998.396573223,-0.1463570872792516,Damped ETS,0.3872406944142626,0.0,0.094006160091048,-0.043132467176866,0.12182959056495331,3.0,0.5410250470586335,-0.20783499640816328,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
AXITINIB,349.85,415.53,238.07,True,-0.427069044352995,-0.0917493895636496,2.804861514104233e-07,2,1,2,1,1,0.0,31.95583333333333,0.4558057062178134,1.0,0.2077588418207196,0,0,0,0.1351292740692196,0.0129244725756902,-0.1626271705727245,Stable,ATC3,L01E PROTEIN KINASE INHIBITORS,-0.3031929496811925,0.0555023231849898,0.0396212904683196,0.0204409592552563,-0.0120004181544082,238.07,246.8803006881808,0.0,547.0244030480442,0.0370071856520384,Damped ETS,0.2964749195884816,0.0,0.5527286671447755,0.4398410241141302,-0.1238760946718025,3.0,-0.3742197006167909,-0.5819846151208717,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
AZACITIDINUM,0.0,0.0,22.97,True,,,2.7062489595066253e-08,1,1,1,1,1,0.95,0.3858333333333333,5.8189646969122215,20.0,0.7430175071955368,29,0,28,0.1615774091388082,0.0839065579639712,-0.0281299887906609,Lumpy / volatile,ATC4,L01B C Pyrimidine analogues,-0.2685046685499271,0.0007895470433577,0.0026056289298544,0.0014930058816761,0.0007895470433577,22.97,87.00056560157218,0.0,115.9597374048488,2.7875736004167253,Damped ETS,0.2983862510112932,0.0,1.001869415347422,-0.9981305846525782,,1.0,-3.7630738431558455,0.19762216444902325,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,True
AZAPENTHACENUM*,0.0,166057.55000000002,227400.42,True,0.3694072928331169,,0.000267915607321,1,1,0,1,1,0.2166666666666666,10005.463833333337,0.7330396873008412,1.2765957446808511,0.2042552934738569,13,0,0,0.042279790796545,0.639550616592738,0.7587926659166815,Stable,ATC4,S01X A Other ophthalmologicals,0.0808652310445698,0.0615150560621459,0.0028154941626013,-0.0019384131081728,0.0129615792175956,227400.42,239267.4218259604,149823.2327843919,301497.2835610902,0.05218548772232,Damped ETS,0.2393605419803157,0.0,0.0991674084570179,-0.087162960989344,0.28854206178854713,3.0,-0.7039382673146681,-0.27783797055184944,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
AZATHIOPRINUM,2822.49,4479.6900000000005,5783.110000000001,True,0.2909620978237333,0.1964161320950048,6.813467749330589e-06,1,1,1,1,1,0.0166666666666666,325.5398333333333,0.4101096685302452,1.0169491525423728,0.1487201078849545,0,0,1,0.1437702844303034,0.0901623484013111,0.223091383073654,Stable,ATC4,L04A X Other immunosuppressants,0.119029982550143,0.0337931067931267,0.0045747126858572,0.0048319721465917,0.0045006126379722,5783.110000000001,6954.039126482456,0.0,14245.03068274049,0.2024739502590224,Damped ETS,0.2597405944836023,0.0,0.1117468481425177,-0.017804031650715,0.17193211527359029,3.0,-0.3166269094526594,-0.14344226413297323,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
AZELASTINUM,15795.77,20671.36,10665.840000000002,True,-0.4840281432861697,-0.0935088556442779,1.2566137745870331e-05,3,2,0,2,1,0.0,1401.6603333333333,0.7527774595187784,1.0,0.5666739035595462,0,0,0,0.7157344694898993,0.0935551332227475,0.7816069001612453,Seasonal,,,,,,,,10665.840000000002,7852.83304535666,0.0,21299.67209569449,-0.2637398418355555,Damped ETS,,,0.8201518236961794,0.8201518236961794,,3.0,0.9096573571412565,-0.5231571342987376,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
AZELASTINUM+FLUTICASONUM,0.0,137.04,1.01,True,-0.9926298890834792,,1.1899483888122295e-09,1,1,0,1,1,0.6333333333333333,16.543666666666663,1.9211250366998376,2.727272727272727,0.719931182432816,25,6,7,0.0208952996008768,0.0221085279273355,-0.2737470699745423,Potential discontinued,ATC4,R01A D Corticosteroids,0.4044937819870291,4.0003429997067074e-07,0.0,-8.469920018293686e-07,-7.583296860245738e-05,1.01,124.95120415036877,118.6235394582328,126.22455040728252,122.71406351521658,Damped ETS,0.0233209160635269,0.0,221.6423961064933,221.6423961064933,-1.3971236710705082,2.0,-3.610673440478858,0.136369283028062,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
AZELASTINUM+MOMETASONUM,48851.96000000001,33557.2,4334.46,True,-0.8708336809984146,-0.454225485901366,5.106716528090156e-06,3,1,0,1,1,0.0166666666666666,2937.342333333333,0.6138297295705117,1.0169491525423728,0.3538404879561974,0,1,0,0.0340904324814076,0.4392243157951557,0.5835967940890036,Stable,ATC4,R01A D Corticosteroids,0.4044937819870291,0.0017167650216345,-0.0002771951147095,-0.0033397629470663,-0.0169505301111541,4334.46,3673.323553319942,1968.4354988778396,4859.481637357125,-0.1525302913581063,Damped ETS,0.134601779903903,0.0,6.7112761471763775,6.7112761471763775,-1.2753274629854436,3.0,-0.7464102803239214,-1.0648926551303568,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
AZILSARTANUM MEDOXOMILUM,53605.01,70040.75000000001,64721.89000000001,True,-0.0759395066443464,0.0482417484470494,7.625317695681424e-05,3,1,3,1,1,0.0,5288.016166666668,0.1969013157224168,1.0,0.0387701281332188,0,0,0,0.415701195802347,0.2559413590120959,0.3236511384683171,Stable,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",0.0328389909946151,0.0151780555065073,-0.0002938073802006,-0.0008073223970288,-0.0017867294262121,64721.89000000001,62474.084053234095,37016.80053419924,80185.7235741122,-0.0347302272348027,Damped ETS,0.0669447351426256,0.0,0.0723419971699962,-0.0337036530241062,-0.1087784976389615,3.0,0.8286788972226458,-0.17097708046334756,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
AZILSARTANUM MEDOXOMILUM+CHLORTALIDONUM,48868.91999999999,100157.83,105660.3,True,0.0549379913682235,0.212606172396979,0.0001244854492538,2,1,0,1,1,0.0,7164.883666666666,0.310935165907174,1.0,0.0966806773977218,0,0,0,0.3485623354989864,0.6789696854687528,0.5257502730236636,Stable,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,0.0430343698003912,0.038181531904912,0.001729445033945,0.002434851094605,0.0004308295941515,105660.3,110548.8113574395,68989.08227959153,139463.5594475808,0.0462663020778806,Damped ETS,0.2532449659707342,0.0,0.1071005066371037,-0.0641918620404853,0.011903621567832298,3.0,0.20065837023436153,-0.46932281782507257,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
AZITHROMYCINUM,5707853.24,4714802.809999999,3976716.27,True,-0.1565466403885508,-0.0863855665408764,0.0046852347705444,85,23,8,4,8,0.0,489397.3726666666,0.5579596525685456,1.0,0.3113189738944121,0,0,0,0.5041366320946583,0.2325745070434592,0.3315037847220574,Seasonal,,,,,,,,3976716.27,4234954.759939381,3122205.11241157,4913650.13960471,0.0649376199875031,Damped ETS,,,0.3496133033474204,-0.0550868705063541,,4.0,6.9598378783929755,3.264382347956575,Mature Leaders,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
AZITHROMYCINUM+FLUCONAZOLUM+SECNIDAZOLUM,13081.84,7343.969999999999,643.41,True,-0.9123893479957026,-0.5290717503155126,7.580442503422541e-07,1,1,0,1,1,0.1166666666666666,743.0128333333333,0.5793546421023388,1.1320754716981132,0.1798257578375507,0,7,0,0.0512778759786429,0.520602806998937,0.6920467586182115,Potential discontinued,ATC4,G01A X Other antiinfectives and antiseptics,0.1050219287893332,0.0008849452480616,0.0,-0.0018614677534799,-0.0102767557838862,643.41,0.0,0.0,811.1719952088031,-1.0,Damped ETS,0.0357324414751005,0.0,6.866120590748127,6.769000571100774,-1.0174112767850358,3.0,-0.9791783608067027,-1.275581744099078,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
AZOXIMERI BROMIDUM,3614.06,1.1,0.0,True,-1.0,-1.0,0.0,3,1,2,3,2,0.4666666666666667,61.90866666666667,2.414551666792989,1.875,2.6426985341934945,0,23,5,0.0427044686150025,0.5528262153158994,-0.0871127049352326,Potential discontinued,ATC4,L03A X Other immunostimulants,-0.0817336291216495,0.0,0.0,0.0,-1.2962421421801342e-06,0.0,466.0504850769769,459.7854705303076,467.3112239452083,,Damped ETS,0.0241475372146857,0.0,,,-0.9182663708783505,1.0,-1.4382021662509248,-0.4750894603013512,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
AZTREONAMUM,0.0,4720.45,9250.82,True,0.9597326526072728,,1.089900827147718e-05,1,1,1,1,1,0.3833333333333333,394.79016666666666,1.1009800549141802,1.6216216216216215,0.364163533479946,23,0,0,0.0513523790950687,0.7392803433995591,0.011125592707933,Intermittent,ATC3,J01D OTHER BETA-LACTAM ANTIBACTERIALS,-0.2546717112442854,0.0011065849736753,-0.0003300861974656,0.0007095196054016,0.0006857270144557,9250.82,13899.470354645768,0.0,25562.33869165871,0.5025122480651194,Damped ETS,0.0339646511074505,0.0,0.3852838845926749,-0.1784587175019129,1.2144043638515583,3.0,-1.1447618783017117,-0.09776844124867226,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,True
BACITRACINUM+NEOMYCINUM,331861.5,226408.86000000004,272856.21,True,0.2051481112532429,-0.0477647753719573,0.0003214701064028,5,2,0,1,1,0.0,26803.14083333333,0.3467348330595972,1.0,0.1202250444568667,0,0,0,0.3999852197611103,0.2294911103241232,0.2708005329568827,Stable,ATC4,D06A X Other antibiotics for topical use,0.0265044053574352,0.2315576191734001,-0.0162625193368466,0.1105219616581699,0.0343246699980545,272856.21,303842.79516084486,196519.3239535097,378511.9810043518,0.1135637893703973,Damped ETS,0.6878118402059522,0.0,0.3640660009650273,-0.2733747711397974,0.1786437058958077,3.0,0.31846685030187105,0.3652129029796831,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
BACLOFENUM,64672.27,52739.380000000005,69430.86,True,0.31648987909983,0.0179081929152311,8.18011287038094e-05,2,1,2,1,1,0.0,5160.053166666667,0.1486471053746466,1.0,0.0220959619362612,0,0,0,0.131781978834255,0.0026825011170866,-0.4875757165110083,Stable,ATC4,M03B X Other centrally acting agents,0.3224463586401798,0.0360742269020814,-0.0032047649359735,-0.0007372145468045,-0.0001632184173137,69430.86,64722.06213498202,37412.58325557328,83722.34726176917,-0.067819955924757,Damped ETS,0.2799085322402426,0.0,0.2945814404386172,-0.2945814404386172,-0.0059564795403497794,3.0,0.16094241183868824,-0.05760717808400018,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
BALOXAVIRUM MARBOXILUM,0.0,0.83,3.23,True,2.891566265060241,,3.805478510755943e-09,1,1,1,1,1,0.9666666666666668,0.0676666666666666,6.283561640136041,30.0,0.3494382295129705,45,11,2,0.1958150727405222,0.0538807745890619,-0.0260363142934579,Potential discontinued,ATC4,J05A X Other antivirals,-0.1867655212547193,4.928173518774207e-07,0.0,-9.980010409923304e-07,3.898315525942471e-07,3.23,1.0228393436236918,0.0,5.095025888011304,-0.6833314725623245,Damped ETS,0.0244221498619928,0.0,1.3556724046523485,-0.5814987325459999,3.07833178631496,1.0,-3.9313649546106313,0.8909014892249977,Niche / Volatile,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
BARII SULFAS*,101354.41,37408.46,41260.35,True,0.1029684194430884,-0.201228493560577,4.861157129141454e-05,1,1,0,1,0,0.0,4829.747166666666,0.4562936755104457,1.0,0.2082039183108319,0,0,0,0.1577401950450045,0.658799103917558,0.5271669238675502,Stable,,,,,,,,41260.35,31674.333159139245,15445.257833239311,42965.543068263694,-0.232329993343749,Damped ETS,,,0.2595155999697126,-0.2435702490624764,,3.0,-0.29696270925456053,-0.7068901690706548,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
BASILIXIMABUM,0.0,0.08,0.05,True,-0.375,,5.890833607981334e-11,1,1,1,1,1,0.95,0.0021666666666666,4.466177959075319,20.0,0.0473372781065088,37,11,9,0.1823362597986074,0.0594451896751926,-0.0508949540854559,Potential discontinued,ATC4,L04A C Interleukin inhibitors,1.9763907206019076,1.815976232503069e-05,0.0,-4.734041545948608e-05,-6.832111459106123e-05,0.05,0.0247399165705366,0.0,1.2854787848019955,-0.5052016685892662,Damped ETS,0.0471469952352122,0.0,2.5942410864844656,0.8547736734295022,-2.3513907206019073,1.0,-3.787566544486348,0.6323571635712588,Niche / Volatile,At Risk,同类份额与预测销量同时下降，核查原因,False
BECLOMETASONUM,138842.97,99895.49,74877.55,True,-0.2504411360312661,-0.1430471397325208,8.821823760466057e-05,6,4,3,1,1,0.0,9541.787166666669,0.2667663608962289,1.0,0.071164291305817,0,0,0,0.5291784368174726,0.7662428261920248,0.7595881634581793,Seasonal,,,,,,,,74877.55,64269.10761467591,34817.26343088109,84759.92105981056,-0.1416772101293925,Damped ETS,,,0.1393619863075412,0.0934825506471475,,3.0,1.3345657338078547,-0.0439941837662203,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
BECLOMETASONUM+CHLORAMPHENICOLUM+CLOTRIMAZOLUM+LIDOCAINUM,210730.46,211819.91,251442.13,True,0.1870561648336079,0.0451477331823384,0.0002962407499732,1,1,0,1,1,0.0,19333.569000000003,0.2248153842664697,1.0,0.0505419570028804,0,0,0,0.5462022479316064,0.1028443512477386,0.1820363716884991,Seasonal,ATC4,S02C A Corticosteroids and antiinfectives in combination,0.3025986606347868,0.5137432196082667,-0.0295490755908138,0.0663081273477245,-0.0500053624697637,251442.13,262029.16361070803,163128.56611517724,330838.22290922,0.0421052494691642,Damped ETS,0.5732916415251578,0.0,0.1433487899477978,-0.1410583965175103,-0.1155424958011789,3.0,0.4278062970001899,-0.5794483311163846,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
BECLOMETASONUM+CLOTRIMAZOLUM,5161.51,348.81000000000006,4070.59,True,10.66993492159055,-0.0576328316805613,4.795833675262549e-06,1,1,0,1,1,0.0,283.62299999999993,0.8571160785690197,1.0,0.7346479721415339,0,0,0,0.0879059154915394,0.1144104898056286,-0.1320713406325003,Stable,ATC4,D01A C Imidazole and triazole derivatives,0.0832397592894187,0.0016922732582112,0.0007888321217736,0.0016108100702493,0.0015351911759894,4070.59,5103.186680396596,0.0,10235.137710030893,0.2536724849214968,Damped ETS,0.0531397980155777,0.0,0.9751974897481014,-0.9751974897481014,10.586695162301131,3.0,-1.5349437182048946,2.6720478154410587,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
BECLOMETASONUM+CLOTRIMAZOLUM+GENTAMICINUM,25322.57,53773.77,32505.98,True,-0.3955049088059105,0.0644220702991509,3.829746388887382e-05,1,1,0,1,1,0.0,3743.7238333333344,0.5167045395915469,1.0,0.2669835812345125,0,0,0,0.1198135107876618,0.0539986777763011,-0.2792220905188935,Stable,ATC4,"D07C C Corticosteroids, potent, combinations with antibiotics",0.1468170098897945,0.0172978810455182,-0.0014539475634163,-0.0319949903241492,-0.0155187695890875,32505.98,3973.810797419716,0.0,12869.320493333616,-0.8777513922847514,Damped ETS,0.3133258953013209,0.0,1.3900928041965754,1.318151758922924,-0.542321918695705,3.0,-0.17727613935164882,-0.9956485317668866,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
BECLOMETASONUM+FORMOTEROLUM,0.0,0.0,8.32,True,,,9.802347123680942e-09,1,1,0,1,1,0.9833333333333332,0.1386666666666666,7.681145747868608,60.0,0.0,59,0,0,0.1810004636546286,0.0433160422208046,,Launch / lifecycle,ATC4,"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",0.5686051379685235,8.051657888617623e-06,2.769023901435529e-05,1.4846393537993012e-05,8.051657888617623e-06,8.32,20.17049015534767,0.0,30.65983753903341,1.4243377590562103,Damped ETS,0.2320810225493948,0.0,1.0,-1.0,,1.0,-4.639143461420209,0.5514341926313552,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,True
BEMIPARINUM NATRICUM,20367.310000000005,46.56,10.72,True,-0.7697594501718212,-0.8485339576374399,1.2629947255511984e-08,6,1,0,1,2,0.1166666666666666,822.7058333333333,1.3950975600636246,1.1320754716981132,1.6025625285176732,0,0,7,0.0973070992298638,0.8693678729871466,0.2077346425476074,Lumpy / volatile,ATC4,B01A B Heparin group,-0.2651830209454884,3.750136519662015e-05,8.313289086304902e-05,2.8991916441609348e-05,-8.218493638998165e-05,10.72,0.0,0.0,13.51512066744124,-1.0,Damped ETS,0.0822678622731032,0.0,1.0,-1.0,-0.5045764292263328,1.0,-1.3811417420960397,-1.3617318670411052,Niche / Volatile,At Risk,同类份额与预测销量同时下降，核查原因,False
BENDAMUSTINE,35.59,58.03,480.3200000000001,True,7.277098052731347,0.9166846759230074,5.658970397171191e-07,8,4,2,1,1,0.1666666666666666,12.048166666666669,3.297471359036776,1.2,8.894431136389866,2,3,5,0.0734447382855846,0.0661143325520635,-0.1559090534506448,Lumpy / volatile,ATC4,L01A A Nitrogen mustard analogues,0.0668800033907821,0.0477051244870149,-0.0455353262556652,-0.0512681887105062,0.0415561525828257,480.3200000000001,360.0191582899153,0.0,965.5772514788498,-0.2504597803757593,Damped ETS,0.2940943987065173,0.0,1.0237343362213207,-0.9165477158619229,7.210218049340565,3.0,-1.0622707828065434,3.0004528128354058,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
BENDAZOLUM,295956.78,220052.00999999995,164414.99999999997,True,-0.2528357273355512,-0.1366671110645985,0.0001937082815312,6,2,1,2,1,0.0,22084.63366666667,0.405348247592906,1.0,0.1643072018266398,0,0,0,0.6707619118958302,0.6760587192454321,0.597328482304957,Seasonal,ATC4,C04A X Other peripheral vasodilators,-0.1952089227427026,0.2524789822745212,0.0541965698564526,-0.0023164084548745,-0.0194730362620929,164414.99999999997,166964.1345990412,102294.21736111576,211957.55509132243,0.0155042702858085,Damped ETS,0.2792692502784881,0.0,0.2284021690358337,-0.0265419656230584,-0.05762680459284861,3.0,1.4500108614241538,-0.5299681368077214,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*,1520655.38,1124704.43,1159911.15,True,0.0313030864473435,-0.0654587402787376,0.0013665687169384,10,2,0,1,3,0.0,113353.45583333333,0.1843713311205077,1.0,0.0339927877391479,0,0,0,0.3123744041480155,0.5579232624872589,0.4927855193929731,Stable,ATC4,N02B B Pyrazolones,-0.0394341720107966,0.0634847812350848,0.0044122843523259,-0.0001571190315124,0.0043544322104712,1159911.15,1117341.5417649148,792779.6078238548,1315300.431682726,-0.0367007492212532,Damped ETS,0.2511131075662921,0.0,0.2020008619080034,-0.1866151450495306,0.0707372584581401,3.0,0.731588867746446,-0.410244879277404,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*+PHENOBARBITALUM,4898.73,2045.82,746.0,True,-0.6353540389672601,-0.3753110397097282,8.789123743108153e-07,1,1,0,1,1,0.0,296.69383333333343,0.6738657125436607,1.0,0.4540949985419755,0,0,0,0.1368016932187019,0.6400245626459469,0.5525448322799162,Stable,ATC4,N02B B Pyrazolones,-0.0394341720107966,4.083040912346888e-05,-1.0283192309414508e-05,-1.938202965872567e-05,-6.672678316173891e-05,746.0,329.65228036859105,0.0,1270.1634760692596,-0.5581068627766876,Damped ETS,0.0309763053198824,0.0,1.2076424158006476,-0.0107501979046535,-0.5959198669564635,3.0,-0.714520695481322,-1.088752234686362,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
