ATC4,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
L01E E Mitogen-activated protein kinase (MEK) inhibitors,0.10109569307565938,0.10035092061791148,0.10945585286010441,1.0386302011089446,1.4054273790718996,0.09614061168883496,1.7226926368167432,0.09359135264805776,0.29225269973456874,0.09088252761216874,0.08948714012263995,0.08807158033940815
L01E F Cyclin-dependent kinase (CDK) inhibitors,54.7811527355629,55.51612687861118,51.249019891299376,38.25264799969941,52.55806418466898,35.64811083089415,35.741061846123756,34.870336356557004,54.240269663153114,75.82393000667949,73.6649719797501,83.10351925645612
L01E G Mammalian target of rapamycin (mTOR) kinase inhibitors,8.694607892290994,10.541357316620434,9.767196035334457,8.686081865231822,10.944615698471889,9.362430372334273,11.181694925534003,10.40097928292065,10.178899616034107,10.681189402646828,10.423515347756704,12.468977996829214
L01E H Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,38.29610970223141,28.684797705179392,17.688082756051255,12.33264544526222,15.60183024514447,22.299912733563744,25.33031337281264,22.859768532725234,42.73046730916879,37.75816097883711,41.368250563085226,34.02985687899721
L01E J Janus-associated kinase (JAK) inhibitors,0.008308555750139309,0.0,0.008080633077158197,0.0,0.0,0.0,0.0,0.00376615770292527,0.0,0.0,0.003662179642697654,0.0036343906024992488
L01E K Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,17.551271458819457,22.383237042130737,13.734632959738354,15.62717314478305,14.840228743777406,11.35289667393149,21.562054469013358,23.744404156037447,21.624507356615325,26.748813368036217,23.735681628131537,33.97539968716639
L01E L Bruton's tyrosine kinase (BTK) inhibitors,0.16535983040570001,0.1616200294542326,0.15799718007955496,0.1544678919663091,0.15701345286220864,0.14761889296542455,0.47827223643449346,0.23246755002702257,0.1656862269121423,0.1359703167088744,0.13119954980922405,0.12798171884201434
L01E X Other protein kinase inhibitors,46.41927846529083,27.14276647913664,62.8269727780972,16.441354652720264,22.22575433691322,12.645814856071635,10.800862732464472,5.6851674303232,14.807622075622293,14.317813739104963,12.896754521930703,42.09136252322927
L01F A CD20 (Clusters of Differentiation 20) inhibitors,31.51008914727802,59.39568919165748,56.32029481039353,21.764159268892275,39.00462148523256,34.9782615939929,32.36805145098153,46.499808378865026,25.344849128191328,54.743094010923116,55.20954239147207,95.89278567782262
L01F C CD38 (Clusters of Differentiation 38) inhibitors,0.0033411998600188075,0.01909620482854257,0.00886658835323655,0.012649274722866692,0.0024418033684457784,0.002242205834784008,0.0020489073577295595,0.001860648125960965,0.001676420290421054,0.0014954175718640932,0.0,0.0011406363967919682
L01F D HER2 (Human Epidermal Growth Factor Receptor 2) inhibitors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05395186797285234
L01F E EGFR (Epidermal Growth Factor Receptor) inhibitors,5.410790847759891,7.377240643716761,5.0941137207763765,6.733751616190396,5.653301343113483,7.267999994505725,14.579980208867184,10.56912031255974,7.4875152682398225,5.916183273524579,6.586501284309762,5.0621397780502475
L01F F PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors,690.1719346686056,673.1195358778742,671.3131520495126,748.1967801910466,717.6232179084973,634.3839032866812,620.5535867934517,658.6384688030915,633.6183096150269,743.1669174687984,770.511338956039,804.7460113500549
L01F G VEGF/VEGFR (Vascular Endothelial Growth Factor) inhibitors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L01F X Other monoclonal antibodies and antibody drug conjugates,2.559004436097629,2.624406787523781,2.664871020145471,2.706600244334031,2.748755811359066,3.1515417954785194,2.949146988957482,3.223746681823829,3.819504149504872,3.09857190357722,3.7930927499751834,3.4333708888745735
L01X A Platinum compounds,704.8486707044605,573.4212356254434,512.8936146782305,418.5604843988504,279.7122970411422,435.04766402077206,487.18947447027153,680.3984396956675,654.5767287417802,842.3506209152665,622.8160131777025,599.890668804823
L01X D Sensitizers used in photodynamic/radiation therapy,0.03532679794022729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020415921981565596,0.020353425413558144,0.0
L01X G Proteasome inhibitors,32.772787281214015,38.960753719958596,28.703532094627516,33.62176001803589,33.515947580435835,34.574102854029036,44.94543229657684,27.960101074288325,36.42304132013076,43.027798740477934,36.108409900428924,30.60330405206296
L01X K Poly (ADP-ribose) polymerase (PARP) inhibitors,12.68025388423013,10.080461440387896,5.657956410015421,7.2840813104187445,6.535510155442709,2.5771821561631874,2.6294486814408744,4.449390826364333,5.354273467004403,4.797108504217766,2.316305458689762,9.449391946968666
L01X X Other antineoplastic agents,858.6906175465725,955.8000306630024,1189.103094847089,781.8383718726072,771.5917065592116,683.1353174179287,742.5652689127926,748.5278861800294,843.9807789946789,907.7483809690686,935.2369945569706,1009.5728395071159
L01X Y Combinations of antineoplastic agents,2.231315791834231,0.0034314164374368347,0.0,0.01840223654530916,0.01387512534214604,0.0,0.0,0.11226149074203513,0.035716182492247034,0.03916834934059659,0.0,0.0
L02A B Progestogens,354.02904271596293,331.72686215738884,345.3150227354345,243.43309669925694,236.7269738133679,260.9297751284659,331.33859612994655,313.54047543860474,348.0803425488366,347.06110217745794,315.89852132000874,421.15899279946393
L02A E Gonadotropin releasing hormone analogues,2463.105469874073,2198.4916985353893,2525.6882999695827,1753.7355996220776,1900.7170578492137,1349.6346429360633,1563.3535295106833,1729.9974572755195,1744.9766179925284,2188.7783650712763,2538.919381239414,2630.930212679066
L02B A Anti-estrogens,9014.623056330858,9357.71787312047,11273.712350003121,7421.272154960197,7336.0982223768215,7486.397642828785,7575.924155773354,8216.151345234315,8221.455475908393,9058.785959552963,8824.903178172002,9716.209405102973
L02B B Anti-androgens,11967.677406396524,11774.381691787017,12118.31230320584,10158.148375447308,10362.722016346903,10423.583312173,11219.666731940291,11540.117050860546,11787.911689103168,12099.148982803685,12066.916400870516,12216.3811184304
L02B G Aromatase inhibitors,12967.152293393912,13742.616453525292,16416.874730004944,11675.837899563214,11662.365383584378,11286.136319175861,11929.955616023592,12507.575201876329,12735.967818933064,13479.951660953002,14038.252882943498,14415.105608910448
L02B X Other hormone antagonists and related agents,116.24838685388934,127.24377956475831,120.72340020747404,116.34760319566718,113.11827206024226,105.95571362592285,118.81137335248792,116.13440760776052,121.49214148599917,123.34643506261067,133.4839763979204,132.45851594018873
L03A A Colony stimulating factors,497.00307006399726,286.8240343032032,27.354512946582023,0.0,0.0,181.61412125901347,191.9022115192881,193.21119097952229,114.94648179972403,150.3756217079004,344.9042408864552,598.6817326
L03A B Interferons,70213.94535400237,56969.998925736414,52405.35550516086,7510.945575859498,1.0334722820041988,1.0412724058653917,1.880340679447261,5772.429864194133,59149.787821784565,68873.32562029437,61144.72218330758,62699.084613037914
L03A X Other immunostimulants,84151.1699490317,74737.32970119963,112096.69433054492,27417.551014476074,6183.368362371491,4222.291306119106,4571.451533531231,15111.488802984752,79375.80590700563,99787.9246495638,86259.03513553593,76749.5590895174
L04A A Selective immunosuppressants,3779.609333830253,3846.9238056356876,4157.201013546254,3373.8733955974367,3570.367323739417,3541.033403649398,3687.618947165368,3870.721874918242,4053.336277137245,4197.101289133987,4244.498976925081,4459.051486243959
L04A B Tumor necrosis factor alpha inhibitors,436.65920368633965,441.9412770079658,473.64357507115807,478.8581950776161,495.11481086291985,522.6585945843218,545.3238254019727,528.1091810066246,483.95064050318115,474.3182083577368,471.36915731419015,569.1949051992882
L04A C Interleukin inhibitors,207.77016556314322,190.37413120762767,197.20115035374113,190.30558612044277,196.10518930451818,197.51366022114604,204.09333068758622,214.9675486703752,208.97897762732046,195.33937536359076,193.2285481233211,204.13800607302875
L04A D Calcineurin inhibitors,1611.473347344552,1678.0793580171708,1643.2234125984608,1492.6067113145143,1503.41387522019,1408.7235966731644,1543.4042798966257,1573.0971487899476,1500.2461745453895,1629.8717112806507,1674.8107135077717,1926.888668492275
L04A X Other immunosuppressants,13573.459947675514,14631.893803954634,15538.55025012827,12860.236030113283,13331.901450394122,13608.764020863553,14181.81265803959,14070.914065294834,13989.27953302779,14709.138773544764,14804.144981979718,15217.685391747285
M01A B Acetic acid derivatives and related substances,1137350.0228122373,1095649.929992164,1190247.6394793494,1065418.4935470985,1123686.0372356507,1111278.9659531522,1140446.446914539,1167811.6240402749,1177123.5701908662,1216469.5726146447,1130127.1128207901,1156590.0237765692
M01A C Oxicams,385023.33730527427,386797.47656331863,395841.83786883706,339980.36721233494,366509.88218621636,357976.37446440454,368492.20698603813,378202.8129024281,380848.7483346231,399133.8781794622,399530.0435544167,394070.1009534633
M01A E Propionic acid derivatives,1787733.6427732855,1814498.7887994417,1783159.13442299,1344690.307136564,1348810.3105310975,1355090.7972295673,1435214.7088174066,1562427.739264741,1697816.4095219073,1771786.9717659696,1682759.079762309,1771572.8281858577
M01A G Fenamates,309943.12633603043,288807.36790038587,288852.21025500994,154477.8784418489,111540.46889445989,87320.05075968843,89359.41655501099,120169.24669440887,247500.74550906685,310875.92446393304,263682.1711309658,282632.18796773173
M01A H Coxibs,63458.92208216723,63370.57050077268,64499.43065571818,60199.78019973571,64173.664055010864,64083.08175929211,64918.55254277824,66090.33658962825,64585.31564716942,65357.500713263464,65215.66698619983,64547.008624610055
"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",550700.0632848497,547737.0985146799,584845.0962700838,500442.97281142557,513706.0016963221,502955.8301451157,514781.5185061606,536870.0662479931,562978.4637255387,591169.851496669,571071.0147997661,569878.1985239789
M01B X Other antiinflammatory/antirheumatic agents in combination with other drugs,25478.504449422537,26194.439790166372,28495.42138779618,25276.189590934755,27568.147478480358,26593.17911355156,26851.298946643255,26661.36653815135,26850.113136392552,28571.330940020245,27387.07010795713,26155.094767341376
M01C C Penicillamin and similar agents,129.12123161740226,146.43836003316795,175.14755217950653,148.97799531030344,148.93383922866695,153.6952037770838,136.70138482954334,139.578219085237,155.263575903518,183.71895077186883,182.27314008027548,183.09998094072688
"M02A A Antiinflammatory preparations, non-steroids for topical use",517399.33490629325,502196.3902365157,530366.1116866807,464167.8734311218,490775.3907558696,468672.4738204844,482807.0199659367,503179.82649214705,520916.64892233873,550833.2980056925,519908.5770669547,521813.20014551474
M02A B Capsaicin and similar agents,5628.635293359938,4604.43261041555,5496.1297433062055,3281.041072214501,2938.1787209052764,1627.612769049927,1445.8205663648823,1976.2891596153227,3392.174805976301,5083.523712931786,5660.386001073973,5253.654612325722
M02A C Preparations with salicylic acid derivatives,16071.51067716381,14414.826724235281,13474.32309828588,10012.906376611076,10247.526639188622,8599.662216814844,7440.968687529323,8413.780272714415,12728.7519835572,16542.41273949875,15535.91754013047,15346.701406423894
M02A X Other topical products for joint and muscular pain,886072.2618707079,857030.5755059096,919571.7174594536,727823.0185701238,768704.051227223,726501.102155427,739008.6310473916,801194.3562009893,853190.3555057836,912495.1181438603,906961.5438201814,897630.782640053
M03A B Choline derivatives,20.268477437455374,0.0,128.42995062813037,0.0,91.974101183416,0.0,145.46388525205253,92.7787720651078,173.25159476923358,0.0,109.26077657348311,287.4991381369785
M03A C Other quaternary ammonium compounds,165.3512982100887,211.2139823141629,173.73698580847974,188.79080969132627,205.6798642860789,141.76589069923486,164.9734515265332,170.2533740308204,168.98104863898945,228.87096693731658,158.49633311996152,474.61391291000086
"M03A X Other muscle relaxants, peripherally acting agents",2353.6886907154194,2325.523699615519,2009.615648608342,2169.280749675343,2332.683572401686,2111.8465724555026,2217.8117143712984,2020.390569776677,1729.025195973723,1818.7476388041023,1317.6991349411476,1129.5650737235264
M03B A Carbamic acid esters,466.7089656780422,399.7843376816285,198.71884084159666,60.56904892667035,105.78982095182869,43.566644129054396,0.0,0.0,0.0,0.0,0.0,0.0
M03B X Other centrally acting agents,179280.73370990198,176087.57130321214,168413.21368869377,148790.82993948815,156796.74065419077,154698.64133102563,159108.1233511043,164550.82007822263,166345.4776084328,171843.4131417587,174943.58414844706,173536.2124952067
M04A A Preparations inhibiting uric acid production,56984.0409748585,57944.31095992429,62382.79622823679,53037.17911902805,54644.46279388968,55456.998507790595,56699.63939411677,57746.81224251729,56909.85125350473,58853.48215784277,58661.89341197829,61304.61743931298
M04A C Preparations with no effect on uric acid metabolism,7153.199655027485,7265.227603609765,7581.629097902093,7346.975028762465,7543.678108877268,7443.1457083956175,7438.718123436806,7267.448390896265,7013.610540290338,7207.738195232103,7140.0926546120245,7336.956957542467
M05B A Bisphosphonates,9328.371681794932,9045.17487148986,9645.085125507712,7640.105825598368,8067.583566034813,8343.581651520952,9051.665613046844,9186.91907540454,9346.86733842768,9823.415703685007,9856.629817964551,10105.542184054764
"M05B B Bisphosphonates, combinations",49.568322253249136,47.16349888779737,26.364020856730775,4.451619093172312,2.9356783436203315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M05B X Other drugs affecting bone structure and mineralization,8560.054390074603,8910.248869686699,8179.850243290874,7387.560864041962,8055.7132155793,8422.541499610397,9260.669653370427,8977.382102913596,8271.591189083287,7436.677584554182,8048.8650274660495,9172.241853376174
M09A B Enzymes,74416.70115240551,68938.16538616363,52992.14662379535,47898.123864525856,33244.67230773545,26334.000512928324,27722.851727707755,30569.090150156502,46151.805538740664,93978.82688346051,100533.47624005232,73194.13276253287
M09A X Other drugs for disorders of the musculo-skeletal system,81735.37111155539,86053.60701298468,87016.00173588311,69648.31495061313,74528.52930604528,69314.99475363563,70068.71242590316,72780.67405632114,76539.95285451812,87305.26289587012,91393.26928650806,85509.63444795388
N01A B Halogenated hydrocarbons,17.27762319745068,15.246296361243761,19.40935453662388,15.328320721273627,14.512111464010234,22.516287031337082,18.925030177367038,24.341976189422045,24.998616265240415,27.222047970240766,13.922912978586695,22.69212462960909
"N01A F Barbiturates, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.4430285616379
N01A H Opioid anestetics,5.484589341512016,5.891237495415057,6.274810646457622,6.636462544782735,8.449289253026269,7.522332030692303,8.064580074309712,7.884973120580926,9.500403919373255,9.319720583060644,10.62772881839834,9.881194046803827
N01A X Other general anesthetics,393.1156093013809,206.2349640145322,140.0056237316384,179.11389434023076,37.20227012285573,318.7246634413703,454.1158707885965,94.87185265511398,219.00752766831127,156.98028107147815,392.04589718662083,620.8794034713438
N01B A Esters of amino benzoic acid,56551.02692976146,51215.634809891606,51581.78827325022,36685.42632656959,36959.95491593094,35794.044356795646,39164.46123285181,41735.48875638655,43677.375103203885,57186.35923972671,57136.07518719515,53151.99626314852
N01B B Amides,83553.91367559614,74337.64315152976,75593.31506347889,40744.3316869391,26225.52854492808,23904.260458992077,28983.327560877824,37007.82539976221,55997.22408309532,116279.42109009238,105684.97164739459,87225.14251324417
N02A A Natural opium alkaloids,7343.714268723918,6758.650401815639,7649.8098815463945,7469.432300632039,8149.239679739051,7249.9170917343035,8236.855451667736,8615.467505497927,8366.177843214427,8955.671730370426,9811.004993291961,9910.670746229156
N02A B Phenylpiperidine derivatives,329.2353621925086,331.71603920831285,354.06450096544086,430.7635905156278,443.759982300262,410.33301587245387,469.396162874692,470.0202006209671,429.8709509624717,584.37827138016,476.47884785879523,613.6803121952945
N02A E Oripavine derivatives,2.2599622375226036,0.11435138410854052,0.0,0.0,0.0,0.0,0.0,0.0,1.1092067867049853,1.7504498104656194,5.83870649275712,0.7251323694271933
N02A F Morphinan derivatives,223225.57695068975,222174.1316625987,229148.52026980577,223376.58826008826,234891.00179070106,243490.13488462765,246314.4159637023,251863.12042866758,253262.45211022906,260226.55164755686,258478.79005058864,267473.4260779975
N02A J Opioids in combination with non-opioid analgesics,144.20674300569664,128.8117993177407,128.86662030513645,134.28445303281347,104.87229515271565,136.13734478639788,113.18536043110413,107.47094888462962,129.28979558521053,134.0688488834357,143.0504674597763,140.47853825860935
N02A X Other opioids,2117.923180345722,1849.7501308767705,2187.1350682952198,1390.6059952235883,2263.1153137598926,1760.0469455825441,2398.376828034275,2253.358910989269,2726.579154346875,2239.450326026568,2661.5866403639307,2919.1074688274334
N02B A Salicylic acid and derivatives,3683243.5319698104,3587941.61527152,3950950.5774925505,3030622.3451672653,3089648.576497969,3483721.9364158628,4252424.641036256,4993167.627907789,4101937.477210453,3868918.9765988765,3522819.583600457,3794950.541726189
N02B B Pyrazolones,1559352.235083174,1547949.339722681,1777056.624436112,1292871.1627449486,1287408.7111023206,1309763.089091575,1448128.4146656273,1476225.3278728453,1517205.8616536565,1555722.40779705,1441740.8892364728,1578024.006545707
N02B E Anilides,3033055.698082017,2932226.542995795,3436933.2681505466,1874319.394898318,1349872.9129925815,1157880.6523499934,1245491.5623590883,1651952.5888551145,2890870.0885980106,3427014.472873806,2921729.859172435,3025508.3122187466
N02B F Gabapentinoids,280504.5136156176,279685.5149413718,293433.4157249393,278126.5114917713,284075.0035913778,288069.4999460591,297918.8144942123,305382.0889670846,307165.38872117666,315257.72441461676,316486.7433681891,325377.3584930882
N02B G Other analgesics and antipyretics,9691.38884705312,9850.210085563554,9331.641222634751,8608.07987855456,8829.352948576623,9011.757480221873,9240.239746493888,9519.791400467326,9775.621764601894,10342.70669686537,10175.862883631973,10135.464474001077
N02C A Ergot alcaloids,8064.473085647584,7965.6687182689975,8569.088041593139,7506.560717479456,7166.424075415519,6521.147178991375,6279.277679079069,5254.195696376231,5070.969327440969,5775.040649519766,7038.173324409811,6980.933081548855
N02C C Selective 5HT1-receptor agonists,122896.36320520916,121957.32349703004,128281.13979194994,104343.64442888215,106746.4276419807,111471.37728344096,115567.40263664779,121959.35829985619,117320.11412464007,125101.72519657965,122579.04184824452,132519.39169659023
N02C D Calcitonin gene-related peptide (CGRP) antagonists,32.906633507735755,32.448820562443395,37.56310824455349,38.43347642858555,43.97030901415518,30.927113120954868,33.189094444738615,29.85561754210958,29.99057405835034,33.12267730968694,35.7956979491002,34.6186524989748
N02C X Other antimigraine preparations,0.494865857403156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866880728499188,0.06433986732138518,0.0,0.0
N03A A Barbiturates and derivatives,5457.311796444753,5875.861051115522,6915.78470036478,5641.14266527683,5394.878082719111,5138.679062185577,5693.6900912713945,5702.616760052691,5971.26554059037,5969.734410533156,6193.622152000026,6230.994190686163
N03A B Hydantoin derivatives,1145.3390914515765,1322.727749740122,1470.5863846788225,1154.210600937646,1075.0852822525674,1089.897535612368,1178.7482466080723,1299.648123712499,1263.0401337039036,1401.40825000489,1406.620451353543,1364.5039207403288
N03A E Benzodiazepine derivatives,780.3267069980543,771.7930101522072,751.1508720142341,590.9611808425611,704.4374472439282,622.8008797037268,670.6460450102709,694.8441965942114,707.567537200069,793.2758290234602,868.2948818208783,942.3565433975182
N03A F Carboxamide derivatives,82159.53085147816,85934.87215690072,96733.26552043852,76523.40813046855,76180.80413769234,76263.95166267116,81053.99040185398,81919.67651240001,81370.98052003662,84642.51884534571,84778.60422479273,89992.47884755014
N03A G Fatty acid derivatives,37342.51881031763,40233.09706981689,45318.68168759636,35690.847140346246,34652.48898200139,34648.12168966323,36188.168977268746,37349.517281610664,37729.96978448404,39174.29886206786,39435.10527451101,41929.436746178035
N03A X Other antiepileptics,54460.77072030765,58118.52523398204,63414.443480212096,50799.76413389525,49785.013863879045,50034.20770772457,51813.86941283968,53130.23734864161,54091.94167358063,57125.248504187526,57401.90488396905,59830.8183904986
N04A A Tertiary amines,9992.929422686671,9959.660683956768,9978.827209783067,8954.455547254332,9062.29453404157,8953.293240281586,10335.278279769247,9975.024984335838,10819.977350947673,10887.931341779104,11706.337459555083,12185.099971391872
N04B A DOPA and derivatives,21613.526046930347,22386.32249846696,24612.303738551494,21035.124809474353,21114.345345067883,20889.308252397936,21617.843057117225,22025.034579747888,22326.953476707662,23119.91107313071,22934.428829124394,24191.342712774574
N04B B Adamantane derivatives,7372.266183798167,6975.811715460567,7586.377390693238,6333.102780782123,5863.308342755986,5549.798042237826,6062.6082517260475,6262.295269219375,6410.346133116789,6649.26767413747,6982.706956856768,7740.124432934955
N04B C Dopamine agonists,16322.082627956823,16106.50320287549,17937.479769640086,15174.53040506006,15256.274687388814,14845.237887244593,15462.69102112199,16514.874502216684,16664.904477542255,17649.15269116702,17748.511230335796,18604.639935806983
N04B D Monoamine oxidase type B,1399.697671924852,1470.830954048957,1380.2373405792011,1208.3952619740585,1306.840896724091,1282.5375094371118,1364.5415934947193,1317.1624546279966,1383.7579374218087,1445.43431754405,1478.2978155290334,1555.3418078042114
N05A A Phenothiazines with aliphatic side-chain,17234.42140893356,17295.80112102558,18516.416679293026,15525.982441853579,15438.946318833725,15217.941000785391,15860.100084478338,16261.62091944017,16895.046033799175,17164.15502613889,17529.384832602962,18264.594296519383
N05A B Phenothiazines with piperazine structure,8710.4494324628,9319.131735117331,10122.49962543765,8104.906128879481,8071.07359865797,7773.514733553251,8265.384147987066,8381.804386124551,8765.03629329417,9241.239675255238,9085.90018963692,9358.238424913168
N05A C Phenothiazines with piperidine structure,3557.8054444742747,3496.094008377716,3752.6474169330886,2988.5223012100078,3001.7927660641626,2763.5484953801065,3019.105636265482,3227.0963064064035,3238.140599951759,3410.8749922206644,3465.44506346841,3568.830477899226
N05A D Butyrophenone derivatives,5897.836714425222,6132.68755264791,6614.488595218279,5891.881001266794,5377.6380980978265,5149.553347554873,5659.285519112729,5926.459628351235,6194.170487734261,6363.811947232898,6355.77108682403,6610.520770489156
N05A E Indole derivatives,163.91395548886294,176.47114728186148,226.95363764318444,153.17756685916692,161.88264715887706,156.58864832556932,155.5917861858473,168.09103340099378,177.36036810003515,195.61131258963252,187.3713934620423,204.33166692964645
N05A F Thioxanthene derivatives,10423.818481840779,10722.922507693222,11880.132293143164,9186.647086271114,9272.163485541463,9016.513169725735,9448.655081841142,9781.689976301459,9981.443256637704,10484.188045674691,10453.084441672272,10784.264923238326
"N05A H Diazepines, oxazepines, thiazepines and oxepines",86628.11364116966,87490.5922644693,94293.87495828509,81872.36704005532,82335.21893715361,81482.1965162306,83922.561439121,85997.87151538103,87457.71702873976,91371.47902046025,91824.38551711886,95335.38969386421
N05A L Benzamides,47785.34033947505,49455.67751000649,50146.64420397543,39836.68691669433,39418.59924441322,37204.09166413208,38505.29055745094,39964.28982964979,40950.78540495263,44000.453622738656,46096.301154511246,49194.49853747309
N05A N Lithium,1194.3328974565347,1219.7298621186437,1339.9696668638467,1128.8904696879881,1157.7781206871214,1116.6601774524968,1148.9319196958027,1103.8163631431416,1124.9142727343133,1305.8081751621248,1235.7343707847451,1304.9489449424332
N05A X Other antipsychotics,31143.37089724999,32225.651679108934,34930.27748264728,29706.92063420016,29749.17756918093,29643.99709019266,30114.92314402513,31043.950358478778,31614.815885132,33063.08068568953,33459.97030887724,34427.60665991072
N05B A Benzodiazepine derivatives,271585.13340092485,269374.05293093633,284441.1661273267,239737.9030568203,226364.0777727963,214923.46351795836,224957.07848646928,233682.49523365914,236986.2386037923,250713.76487228,251606.94265945145,271952.97606156964
N05B B Diphenylmethane derivatives,28004.103020375907,27163.696925362492,26555.040334430952,24566.723346764902,24071.613641711258,22166.876562747526,22924.258384655728,24696.459327261484,25012.259166425276,26145.630122835493,26859.019173042863,26290.79309828794
N05B E Azaspirodecanedione derivatives,10373.570950876992,10615.07710760714,10937.142583619425,9496.687512949738,9147.766422932182,9015.36681453415,9461.85371367466,9814.660194976786,10061.253879332455,10712.627406588981,11044.092884601327,11690.4243158317
N05B X Other anxiolytics,36034.802413521924,35689.99008957504,36157.85570340626,34809.436237778245,34981.586081256115,35152.635132944175,35318.80196756973,36973.075777768514,37871.67914727997,39474.9291505173,40285.037930600614,39172.88840653404
"N05C B Barbiturates, combinations",797289.4480015854,796809.0681916269,807555.2598079445,679856.4572167062,606324.1215182751,562131.3689399991,569656.9605434615,601644.8657936474,624453.7788274788,683114.57249118,699243.1902015827,780975.7880750117
N05C D Benzodiazepine derivatives,28125.196656906453,26099.5928845913,26777.96224778947,23002.821319398292,22747.91535773565,22091.857369455818,22658.155359882247,24086.06613327368,24287.997933037128,25393.50415389818,25401.890311637304,27902.20641887889
N05C F Benzodiazepine related drugs,35345.57363726913,31342.4515580357,26719.197881756478,26066.92532784063,28833.74927181549,28258.4728141029,31643.19083504036,28926.161238897857,28953.08594909139,31962.45370435373,32895.14149567115,34287.481715832604
N05C H Melatonin receptor agonists,34656.29065043839,30976.125307434144,28564.446475653695,23325.027252852284,21079.810117234105,18934.623851362514,19415.57468128819,21335.627987851687,21847.678075725435,25911.210388647385,29648.0352816079,30840.979038599242
N05C M Other hypnotics and sedatives,1068603.3151763293,1117081.290796857,1186930.5751242794,791457.6487589596,752841.0592508296,710232.1587164862,700954.6657589575,768977.3358413548,792255.3984658405,900296.303218287,938986.5956192487,1035870.8932143546
"N05C X Hypnotics and sedatives in combination, excl. barbiturates",44538.680134726514,33080.41421076515,24108.30835387429,10584.84723442702,5914.996408661767,0.0,0.0,98.36233085550859,6792.305043351434,12234.997655146388,16118.25140524018,23094.189188587414
N06A A Non-selective monoamine reuptake inhibitors,56640.02383121787,57202.54116810573,61224.64852171859,53604.117403822805,54472.05790807585,52944.42042943599,54649.747987900366,56820.49060829582,58826.9065188714,61439.760380194595,62129.698314789246,65094.169155040705
N06A B Selective serotonin reuptake inhibitors,163852.31547157446,166672.9935147155,173933.37383191948,153687.6889540282,155529.90031643223,154473.00926762546,158370.63031657538,163136.7009091197,165151.14116865923,171262.91515230847,173220.76606623348,180346.07539781765
N06A X Other antidepressants,92362.56493555912,94087.19752545528,95840.54679180818,84403.30692781115,84988.2627485775,83782.63832263072,86052.09819193209,89671.94697510524,92251.79991937742,96034.35992592575,97866.82992586827,103360.5017494081
N06B A Centrally acting sympathomimetics,4362.5411649641255,4211.300209667894,4035.0625351891103,4032.8373672114712,4419.281332189569,4596.803074899339,4516.855767593178,4678.95153168306,4598.201788728131,4686.071554183787,4631.809684712027,4698.341087725239
N06B C Xanthine derivatives,42919.95498742545,44856.00577124871,44716.052193750475,38356.37592719508,42865.779109393916,52775.05265059619,58649.63927900118,60232.99077716835,49666.41337114527,44542.09964176998,42503.697653712916,44767.472258710455
N06B X Other psychostimulants and nootropics,691860.1762751094,707617.7422048998,694882.1604904803,545475.457775448,555778.9646561304,526659.2983318596,550855.8935675983,587641.8740060377,619704.8474421452,661511.0407737063,674046.8582090811,697107.8161460535
N06D A Cholinesterase inhibitors,15372.43270472473,15317.952825117563,15415.14502617422,13575.35212913917,14500.48747532678,14512.812610361962,15044.636004408243,15308.60178837682,15410.088665845315,15984.753524764263,16135.721726524444,16187.681872001041
N06D X Other anti-dementia drugs,34068.406702998145,33386.726229664455,34486.461513959424,28218.067804357343,29557.343699637608,28701.96687882375,30110.783885134602,31450.59835314522,31979.541190515647,33589.05423852635,33660.863086620375,34535.59768298325
N07A A Anticholinesterases,28905.354658177086,29428.493253201363,29557.005037310584,24755.64530796149,27255.990239877527,26673.85495316003,28411.535991719487,28569.335190199326,28239.878091593404,29888.23754123781,30195.99022914216,29796.276659674746
N07A X Other parasympathomimetics,63719.5013132597,65141.02182626807,60343.56095659698,52053.23858078229,56754.85020005275,55707.562215391335,55437.560547584384,55956.38113326103,58434.36312172454,61992.03743241754,64352.196800894155,64412.656615597654
N07B A Drugs used in nicotine dependence,24003.935556262943,20362.14964816221,15485.50667950812,12347.45845662708,13915.494308642988,16575.324087998866,19455.737376112636,19127.719071232714,18878.01349195784,18528.772493167,18710.9759587634,18796.409660600337
N07B B Drugs used in alcohol dependence,67843.7242689514,39995.86683617228,31607.176788050558,30845.357847658997,44059.563997130565,42248.36758317072,46926.30471846576,50179.6018931647,42619.62248796075,43701.280410827305,40022.421246442645,65278.14938139783
