INN,market_level,market,market_sales_2022,market_sales_2023,market_growth,peer_share_2022,peer_share_2023,share_change_12m,share_change_3m,share_change_6m,sales_2022,sales_2023,delta_sales,market_effect,share_effect,interaction,reconciliation_error,growth_type
ACIDUM SUCCINICUM+INOSINUM+NICOTINAMIDUM+RIBOFLAVINUM,ATC4,N07X X Other nervous system drugs,2761264.92,2642752.95,-0.04291944939495329,8.463512439798787e-06,0.0,-8.463512439798787e-06,0.0,0.0,23.37,0.0,-23.37,-1.0030275323600584,-23.37,1.0030275323600584,0.0,Structural Decline
ACIDUM THIOCTICUM*,ATC4,A16A X Various alimentary tract and metabolism products,4174316.6599999997,4368090.35,0.04642045771391001,0.11176157153348304,0.12525187351035447,0.013490301976871427,0.002498243365733843,0.025030683993491024,466528.18999999994,547111.4999999999,80583.30999999994,21656.452116241962,56312.792290485326,2614.0655932726704,-1.4551915228366852e-11,Share-led Growth
ACIDUM TIAZOTICUM+AMIODARONUM,ATC4,C01E X Other cardiac combination products,15404551.419999996,12940044.719999999,-0.15998561936703237,2.3369716532777823e-08,0.0,-2.3369716532777823e-08,0.0,0.0,0.36,0.0,-0.36,-0.05759482297213166,-0.36,0.05759482297213166,0.0,Structural Decline
ACIDUM TIAZOTICUM+CRATAEGUS L.*&+DIPYRIDAMOLUM+HERBA MELISSAE,ATC4,C01E X Other cardiac combination products,15404551.419999996,12940044.719999999,-0.15998561936703237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
ACIDUM TIAZOTICUM+PIRACETAMUM,ATC4,N06B X Other psychostimulants and nootropics,8412020.469999999,8489784.22,0.009244360528761542,0.04245148490467239,0.042784200468171614,0.00033271556349922377,0.0025141881529851945,-0.0024084485736149477,357102.76000000007,363228.63,6125.869999999937,3301.1866592557967,2798.8101308430546,25.873209901063383,2.2737367544323206e-11,Market-led Growth
ACIDUM UNDECYLENICUM+ZINC UNDECYLENATE,ATC4,D01A E Other antifungals for topical use,3596177.9400000004,3618248.29,0.006137168507295732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
ACIDUM VALPROICUM,ATC3,N03A ANTIEPILEPTICS,2234278.87,2227171.08,-0.003181245678611333,0.21681216991502944,0.20931110509929932,-0.007501064815730124,-0.006291333093121965,0.0007873536853717222,484418.85,466171.63999999996,-18247.21000000002,-1541.0553732003552,-16759.47062028626,53.3159934865987,-3.637978807091713e-12,Structural Decline
ACORUS CALAMUS*&,ATC4,A15 APPETITE STIMULANTS,378859.33999999997,426904.79000000004,0.12681606318587813,0.16857303821518563,0.1479295184296245,-0.020643519785561115,0.01619799870067165,-0.0021753083953323094,63865.47,63151.81999999999,-713.6500000000087,8099.167478915802,-7820.990281234625,-991.8271976811887,3.069544618483633e-12,Defend
ACORUS CALAMUS*&+BISMUTHI SUBNITRAS*+FRANGULA ALNUS*&+MAGNESII CARBONAS+NATRII HYDROCARBONAS*,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,1233921.49,1375765.2799999998,0.11495365884258968,0.0316076754607783,0.024005482970176423,-0.007602192490601876,-0.002540055938263782,-0.0035498313541567905,39001.39,33025.909999999996,-5975.480000000003,4483.352480446784,-9380.508685270277,-1078.323795176508,-2.7284841053187847e-12,Defend
ACORUS CALAMUS+ANETHUM GRAVEOLENS+GLYCYRRHIZA GLABRA/URALENSIS+MATRICARIA CHAMOMILLA+MENTHA PIPERITA,ATC4,A16A X Various alimentary tract and metabolism products,4174316.6599999997,4368090.35,0.04642045771391001,0.0024831657117263357,0.0018570220279440879,-0.0006261436837822478,0.000708280919286387,1.919315872741319e-05,10365.52,8111.639999999999,-2253.880000000001,481.1721828426882,-2613.7220107660087,-121.33017207667929,-9.094947017729282e-13,Defend
ACORUS CALAMUS+FRANGULA ALNUS+MENTHA PIPERITA+URTICA DIOICA+VALERIANA,ATC4,A16A X Various alimentary tract and metabolism products,4174316.6599999997,4368090.35,0.04642045771391001,0.0034874354740495428,0.0031650077933942002,-0.00032242768065534255,0.000806014980196933,0.0002432138638525259,14557.660000000003,13825.039999999999,-732.6200000000044,675.7732404434789,-1345.915239004756,-62.478001438727325,-1.1368683772161603e-13,Defend
ACORUS*&+ARNICA*&+BENZOCAINUM+QUERCUS*&+MENTHA*&+MATRICARIA*&+THYMUS*&+SALVIA*&,ATC4,A01A D Other agents for local oral treatment,3605050.57,4093407.57,0.13546467393937278,0.006379211484958448,0.00709768316571516,0.0007184716807567123,-0.002474771982915629,-0.0003804103136733081,22997.379999999997,29053.71,6056.330000000002,3115.3325831598527,2590.1267422408437,350.87067459930574,0.0,Market-led Growth
ACORUS+ALTHAEA+SAMBUCUS+INULA+URTICA+TILIA+MENTHA+CALENDULA+MATRICARIA+GLYCYRRHIZA+THYMUS+SALVIA*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.043296501843952964,0.03940403174348581,-0.0038924701004671575,0.0007796699499976051,-0.0026710701948924054,393676.44,333245.93,-60430.51000000001,-27511.294345327464,-35392.55382527799,2473.338170605455,-1.4551915228366852e-11,Structural Decline
ACORUS+ALTHAEA+SAMBUCUS+URTICA+MENTHA+CALENDULA+ARTEMISIA+MATRICARIA+GLYCYRRHIZA+SOPHORA+ACHILLEA+HELICHRY+SALVIA+ROSA*&,ATC4,A02X OTHER DRUGS FOR ACID RELATED DISORDERS,971251.6200000001,969208.62,-0.002103471394982237,0.1371729397990605,0.14012093701766704,0.0029479972186065295,0.007408346900861951,0.019701001217946768,133229.44,135806.41999999998,2576.9799999999814,-280.2443160094966,2863.2470743270865,-6.022758317613483,5.002220859751105e-12,Share-led Growth
ACORUS+ARNICA+QUERCUS+MENTHA+MATRICARIA+THYMUS+SALVIA*&,ATC4,A01A D Other agents for local oral treatment,3605050.57,4093407.57,0.13546467393937278,0.020163242814094564,0.025418956754408892,0.0052557139403143285,-0.01218832525210278,-0.0019235487235832911,72689.51000000001,104050.15,31360.639999999985,9846.86077096278,18947.114536287114,2566.6646927500847,7.275957614183426e-12,Share-led Growth
ACORUS+URTICA+CALENDULA+MATRICARIA+SOPHORA+CHELIDONIUM+ROSA L.*&,ATC4,A01A D Other agents for local oral treatment,3605050.57,4093407.57,0.13546467393937278,0.015998044654336154,0.016106505123798364,0.00010846046946220989,-0.0065236857835424475,-0.0013943656533104316,57673.76,65930.49,8256.730000000003,7812.757093257641,391.0054772572073,52.96742948515643,0.0,Market-led Growth
ACRIVASTINUM,ATC4,R06A X Other antihistamines for systemic use,7217109.7700000005,8524545.809999999,0.18115784319018302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
ADALIMUMAB,ATC4,L04A B Tumor necrosis factor alpha inhibitors,2093.48,5247.120000000001,1.5064103788906515,0.9790396851176032,0.9279128359938402,-0.051126849123762974,-0.1237514339055118,-0.10268954248057105,2049.6,4868.87,2819.27,3087.538712574279,-107.03303610361532,-161.23567647066392,0.0,Defend
ADAPALENUM,ATC4,D10A D Retinoids for topical use in acne,211624.43,288888.51,0.3651000028682889,0.09154410953404576,0.1373990609733838,0.04585495143933804,-0.03874233824353672,-0.08212497614987996,19372.97,39693.01,20320.04,7073.071402567276,9704.027961027592,3542.9406364051306,0.0,Share-led Growth
ADAPALENUM+BENZOYLI PEROXIDUM*,ATC4,D10A D Retinoids for topical use in acne,211624.43,288888.51,0.3651000028682889,0.2221500135877507,0.2989701805724292,0.0768201669846785,0.022304878399691086,-0.015897876471562877,47012.369999999995,86369.05000000002,39356.68000000002,17164.21642184506,16257.024050637407,5935.439527517559,0.0,Market-led Growth
ADAPALENUM+CLINDAMYCINUM,ATC4,D10A D Retinoids for topical use in acne,211624.43,288888.51,0.3651000028682889,0.6425224630256536,0.5126252338661721,-0.12989722915948154,0.010255907096745398,0.11641789305360745,135973.45,148091.54,12118.089999999997,49643.906985011155,-27489.42707945466,-10036.389905556516,1.8189894035458565e-11,Defend
ADEMETIONINUM,ATC4,A16A A Amino acids and derivates,707970.4400000001,893719.11,0.26236783275866693,0.6305603239592885,0.6466580310675016,0.016097707108213122,0.026396697033510885,0.009920408693413152,446418.07000000007,577930.6399999999,131512.56999999983,117125.74153020693,11396.700784392773,2990.127685400132,0.0,Market-led Growth
ADENOSINI PHOSPHAS,ATC4,C01E B Other cardiac preparations,15166467.809999999,11316263.01,-0.25386298564926035,1.9812127897167903e-05,0.00026270509949909696,0.00024289297160192907,1.7914422312107327e-05,7.659842977746287e-05,300.47999999999996,2972.84,2672.36,-76.28074992788974,3683.828435075901,-935.1876851480107,-4.547473508864641e-13,Share-led Growth
ADENOSINI PHOSPHAS+CYTOCHROMUM C*+NICOTINAMIDUM,ATC4,S01X A Other ophthalmologicals,3420095.9600000004,3696662.8100000005,0.08086523104456989,0.1583084645379365,0.15797595020574787,-0.0003325143321886437,0.004988842718469749,0.0037562447712533586,541430.14,583983.8200000001,42553.68000000005,43782.87336559382,-1137.2309241604783,-91.96244143326682,-2.1827872842550278e-11,Defend
ADONIS VERNALIS*&+ARNICA MONTANA/FOLIOSA NUTT./CHAMISSONIS LESS.*&+JUNIPERUS COMMUNIS*&+MENTHA PIPERITA,ATC4,C01E X Other cardiac combination products,15404551.419999996,12940044.719999999,-0.15998561936703237,0.0011021404997199201,0.0010419453944514653,-6.0195105268454844e-05,-5.316986000428474e-05,-0.0001005810098648099,16977.98,13482.819999999998,-3495.1600000000017,-2716.2326459010883,-927.2785943402254,148.3512402413121,0.0,Structural Decline
AERVA LANNATA*&,ATC4,C03B X Other low-ceiling diuretics,307973.91000000003,330710.57,0.07382657836178397,0.17285120028511508,0.17235152175511054,-0.0004996785300045437,0.00124517069043667,0.008355528044313332,53233.66000000001,56998.47000000001,3764.8099999999977,3930.05897147456,-153.88795062855164,-11.361020846013094,2.2737367544323206e-12,Defend
AESCINUM*,ATC4,C05C X Other capillary stabilizing agents,1525038.7900000003,1268976.8500000003,-0.16790519800483228,0.0296469114729862,0.04106416913752208,0.011417257664535881,-0.01630870142206768,-0.0013874231909729237,45212.69,52109.48,6896.790000000001,-7591.445666781103,17411.76081384203,-2923.5251470609264,9.094947017729282e-13,Share-led Growth
AESCINUM*+DIETHYLAMIN,ATC4,M02A C Preparations with salicylic acid derivatives,176596.43,152799.43000000002,-0.13475357344426486,0.06638990380496367,0.08435476493596866,0.017964861131004997,-0.05177899687165251,0.0067480925391274205,11724.22,12889.36,1165.1400000000012,-1579.8805408467183,3172.5303411812447,-427.5098003345254,2.2737367544323206e-13,Share-led Growth
AESCINUM*+HEPARIN SODIUM,ATC4,C05B A Heparins or heparinoids for topical use,1301336.63,1195494.1800000002,-0.08133364385508746,0.0026095015860730826,6.385643801293955e-05,-0.002545645148060143,0.00017410197998014778,3.166414900990266e-05,3395.8399999999997,76.34,-3319.4999999999995,-276.1960411488602,-3312.7412781524376,269.4373193012976,9.094947017729282e-13,Structural Decline
AESCULUS HIPPOCASTANUM L.*&,ATC4,C05C X Other capillary stabilizing agents,1525038.7900000003,1268976.8500000003,-0.16790519800483228,0.006055150898817464,0.006781203297759133,0.0007260523989416692,-0.0013083896803187068,-9.49376399477413e-05,9234.339999999998,8605.189999999999,-629.1499999999996,-1550.493686143943,1107.2580719586008,-185.91438581465772,3.410605131648481e-13,Share-led Growth
AESCULUS HIPPOCASTANUM L.*&+DICLOFENACUM,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",6109995.69,6317536.580000001,0.03396743639928834,0.00021694450655168954,0.000777103533605499,0.0005601590270538095,0.00031829755516397755,0.00044192902780461297,1325.53,4909.38,3583.8500000000004,45.024855970348604,3422.5692410133693,116.25590301628203,4.547473508864641e-13,Share-led Growth
AESCULUS HIPPOCASTANUM L.+THIAMINUM,ATC4,C05C X Other capillary stabilizing agents,1525038.7900000003,1268976.8500000003,-0.16790519800483228,0.08676505205483984,0.09987127030725577,0.013106218252415938,-0.024199644787569696,-0.0015766593302568022,132320.06999999998,126734.33,-5585.739999999976,-22217.22755336327,19987.491225140322,-3356.003671777034,7.275957614183426e-12,Share-led Growth
AETHACIZINUM*,ATC4,"C01B C Antiarrhythmics, class 1c",330558.22,328150.78,-0.007282953060431918,0.4366487089626754,0.3551393965907989,-0.08150931237187647,0.013065888035894924,-0.03777894791325903,144337.82,116539.27000000002,-27798.54999999999,-1051.2055679050789,-26943.573211071463,196.22877897654575,7.275957614183426e-12,Structural Decline
AETHONIUM*,ATC4,D08A J Quaternary ammonium compounds,1318750.4900000002,1537303.3399999999,0.16572721804258794,0.16292894040934155,0.1470858379843239,-0.015843102425017658,-0.01579899645731697,-0.01414253395732143,214862.62,226115.55,11252.929999999993,35608.584273941706,-20893.099086112226,-3462.5551878295146,2.9103830456733704e-11,Defend
AFATINIBUM,ATC4,L01E B Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,161.35,184.04999999999998,0.1406879454601797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
AGOMELATINUM,ATC4,N06A X Other antidepressants,655335.08,916297.5800000001,0.39821231605669594,0.057453112383362724,0.04786805177418453,-0.009585060609178193,-0.0011381196894732215,-0.003640425952781884,37651.04,43861.38,6210.3399999999965,14993.107840343302,-6281.42646112064,-2501.3413792226656,0.0,Defend
ALANINUM,ATC4,G02C X Other gynecologicals,571289.4099999999,711299.43,0.2450772192679016,0.13419272028865373,0.1300455702600521,-0.004147150028601637,-0.02749335716824866,0.004095401269420512,76662.88,92501.34000000001,15838.460000000006,18788.32545146883,-2369.2228930213123,-580.6425584475163,5.4569682106375694e-12,Defend
ALBENDAZOLUM,ATC3,P02C ANTINEMATODAL AGENTS,2914516.03,3461864.4299999997,0.18780078557330837,0.807344998545093,0.8122985162651214,0.004953517720028389,-0.009345454508228213,-0.003940613276314675,2353019.94,2812067.34,459047.3999999999,441898.9932016589,14437.10679991179,2711.299998429186,5.820766091346741e-11,Market-led Growth
ALBUMINUM HUMANUM*,ATC4,B05A A Plasma substitutes and plasma protein fractions,120761.74999999999,128893.16999999998,0.06733440017224002,0.465564386074233,0.5151167435791982,0.04955235750496523,-0.006761524525361606,0.014951649689250446,56222.37,66395.03,10172.659999999996,3785.699560211739,5984.029408925234,402.93103086302426,-1.8189894035458565e-12,Share-led Growth
ALCLOMETASONUM,ATC4,"D07A B Corticosteroids, moderately potent (group II)",287924.73000000004,333424.15,0.1580253978183812,0.028161040560843793,0.033834111896213874,0.005673071335370081,0.007314776010205595,0.004865575593854615,8108.259999999999,11281.11,3172.8500000000013,1281.3110121148668,1633.41753250717,258.1214553779641,4.547473508864641e-13,Share-led Growth
ALECTINIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.042527717987247686,0.00441090416541357,-0.038116813821834114,0.002597022568491898,-0.005038875236517236,261.78999999999996,18.920000000000005,-242.86999999999995,-79.37288229703938,-234.63757668375538,71.14045898079479,0.0,Structural Decline
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+DOXYLAMINUM+GUAIFENESINUM,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.06212444982793935,0.07113982139209485,0.009015371564155501,-0.0006006434367100827,-0.00018990243465911993,955233.8,843085.0,-112148.80000000005,-218990.85254429624,138621.55176410446,-31779.499219808305,4.3655745685100555e-11,Share-led Growth
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+DOXYLAMINUM+MENTHOL SOLITION IN ISOVALERAT,ATC3,N05C HYPNOTICS AND SEDATIVES,27563158.580000002,22118135.91,-0.19754712269989783,0.01742864587183317,0.014266833845492904,-0.0031618120263402667,0.0011493446310212336,-0.005434102531442955,480388.5300000001,315555.77,-164832.76000000007,-94899.37187953356,-87149.52628216792,17216.138161701394,2.9103830456733704e-11,Structural Decline
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+HUMULUS LUPULUS*&+MENTHA PIPERITA+MENTHOL SOLITION IN ISOVALERAT,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.007358813192363819,0.0041395556521624495,-0.0032192575402013694,3.37061769170241e-06,0.0002035081417271602,113150.09000000001,49058.28,-64091.81000000001,-25940.07317848662,-49499.73193842623,11347.995116912833,0.0,Structural Decline
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+HUMULUS LUPULUS*&+MENTHA PIPERITA+PHENOBARBITALUM,ATC4,"N05C B Barbiturates, combinations",10577981.81,8833452.629999999,-0.1649207959831046,0.038890208679608226,0.03954786929105885,0.0006576606114506237,0.0006325467408898264,0.0003112207549113913,411379.92,349344.23,-62035.69,-67845.10385786588,6956.721985078175,-1147.308127212256,-4.3655745685100555e-11,Share-led Growth
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHA PIPERITA+PHENOBARBITALUM,ATC4,"N05C B Barbiturates, combinations",10577981.81,8833452.629999999,-0.1649207959831046,0.6906703775093749,0.6859154821776636,-0.004754895331711251,-0.010398631176006368,-0.0065523830536581285,7305898.690000001,6059001.92,-1246896.7700000014,-1204894.6273267213,-50297.19632729553,8295.053654016063,-4.656612873077393e-10,Structural Decline
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHA PIPERITA+VALERIANA OFFICINALIS*&,ATC3,N05C HYPNOTICS AND SEDATIVES,27563158.580000002,22118135.91,-0.19754712269989783,0.0004437532064585321,0.00012236655073524232,-0.0003213866557232898,-9.20696727687369e-06,5.710077217312403e-06,12231.240000000002,2706.52,-9524.720000000001,-2416.2462690518983,-8858.431357196901,1749.9576262487988,0.0,Structural Decline
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHOL SOLITION IN ISOVALERAT+PHENOBARBITALUM,ATC4,"N05C B Barbiturates, combinations",10577981.81,8833452.629999999,-0.1649207959831046,0.21184858607730958,0.21849929702968252,0.006650710952372935,0.0054029598904536125,0.003344838565418451,2240930.49,1930103.19,-310827.3000000003,-369576.04015360866,70351.09947776869,-11602.359324160185,-1.1641532182693481e-10,Share-led Growth
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+PASSIFLORA INCARNATA*,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.0068574276993358056,0.005746772121682391,-0.0011106555776534141,-0.0009915031268433747,-0.0009979562929774465,105440.71999999999,68105.56,-37335.15999999999,-24172.671827236874,-17077.587823657945,3915.099650894834,-7.275957614183426e-12,Structural Decline
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+PHENOBARBITALUM,ATC4,"N05C B Barbiturates, combinations",10577981.81,8833452.629999999,-0.1649207959831046,0.05859082773370736,0.05603735150159514,-0.0025534762321122173,0.0043631245446627415,0.0028963237333281544,619772.71,495003.29,-124769.41999999998,-102213.40866180585,-27010.625135550374,4454.61379735622,2.9103830456733704e-11,Structural Decline
ALFACALCIDOLUM,ATC4,A11C C Vitamin D ans analogues,552606.71,574280.78,0.0392215107196221,0.002035679226551556,1.7761346636047962e-06,-0.0020339030918879513,-5.956935622943474e-06,3.5379370913162372e-06,1124.9299999999998,1.02,-1123.9099999999999,44.121454053824415,-1123.9484960670284,-44.082957986796025,0.0,Defend
ALFUZOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,1562024.02,1706640.6100000003,0.09258282084548242,0.0015589773068918622,0.00036838453058960077,-0.0011905927763022615,0.0013535466829048511,0.0007160963187025566,2435.1600000000003,628.7,-1806.4600000000003,225.4539820100851,-1859.7345146226191,-172.17946738746625,0.0,Defend
ALLANTOINUM*+ALLIUM CEPA&+HEPARIN SODIUM,ATC4,D11A X Other dermatologicals,440579.11000000004,447535.11,0.01578831098006428,0.1216253081086845,0.16237311526239812,0.04074780715371362,-0.03156487579875519,-0.015042337706213826,53585.57,72667.67000000001,19082.100000000013,846.0256432040022,17952.63261023478,283.4417465612296,0.0,Share-led Growth
ALLANTOINUM*+DEXPANTHENOLUM,ATC4,D03A X Other cicatrizants,7400679.880000001,7192421.180000001,-0.028140482141757017,7.864142341473631e-06,2.292691096268642e-06,-5.57145124520499e-06,-7.713867627639174e-07,-2.804351617581156e-06,58.199999999999996,16.490000000000002,-41.709999999999994,-1.637776060650256,-41.23252713278952,1.1603031934397734,7.105427357601002e-15,Structural Decline
