INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth
CHLORAMPHENICOLUM+LIDOCAINUM+METRONIDAZOLUM,14914.769999999997,7999.09,7881.690000000001,True,-0.014676669471152204,-0.1473894598050871,9.285944867938084e-06,1,1,0,1,1
CHLORAMPHENICOLUM+METHYLURACILUM*,2946537.22,2543806.77,2561005.07,True,0.00676085157207118,-0.034450314522979086,0.0030172909473133182,16,1,0,1,1
CHLORAMPHENICOLUM+METHYLURACILUM*+SULFADIMETHOXINUM+TRIMECAINUM,150036.07,108108.74,105523.41,True,-0.023914162721718868,-0.08422605248717963,0.00012432417001135876,2,1,0,1,1
CHLORHEXIDINUM,5551441.12,3724891.4699999997,3677837.14,True,-0.012632402951595179,-0.09781274203700019,0.004333105325798791,44,8,2,2,3
CHLORHEXIDINUM+CHLOROCRESOLUM+HEXAMIDINUM,155438.81,123943.50999999998,177670.39,True,0.4334787678677168,0.03398418985462004,0.0002093253409110302,1,1,0,1,1
CHLORHEXIDINUM+DEXPANTHENOLUM,500909.81000000006,399961.04,417403.06000000006,True,0.04360929754558107,-0.04456967204163864,0.00049177039478445,7,4,0,2,2
CHLORHEXIDINUM+LIDOCAINUM,332495.56,58787.44000000001,62220.08,True,0.05839070386463496,-0.3422873744550595,7.330562767105747e-05,8,3,0,2,4
CHLORHEXIDINUM+LIDOCAINUM+TYROTHRICINUM,397928.42,477117.77999999997,679115.98,True,0.42337177206014,0.14296978058618848,0.0008001118477402361,1,1,0,1,1
CHLORHEXIDINUM+METRONIDAZOLUM,693516.21,556748.56,629456.15,True,0.13059322506375226,-0.02393842485179032,0.0007416042886341081,7,5,0,1,1
CHLORIN E6*,0.0,0.23,0.0,True,-1.0,,0.0,1,1,1,1,1
CHLORMADINONUM + ETHINYLESTRADIOLUM,84996.04000000001,75963.5,78970.79,True,0.03958861821795989,-0.018213745221268063,9.304075675616727e-05,4,3,0,1,2
CHLORNITROPHENOLUM*,94698.32,88234.06,48525.329999999994,True,-0.4500385678727694,-0.1539294940973327,5.717092896047698e-05,1,1,0,1,1
CHLOROBUTANOLUM+CHOLINI SALICYLAS+HEXETIDINUM,1456407.94,1084657.07,1299103.9300000002,True,0.1977093644906589,-0.028170194163765316,0.0015305610182209267,25,11,0,1,1
CHLOROPYRAMINUM,1242292.3299999998,1038384.5000000001,1072529.01,True,0.03288233790084494,-0.0360681929469544,0.00126361798752859,4,3,2,2,2
CHLOROQUINUM,8082.849999999999,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
CHLORPHENAMINUM+COFFEINUM*+DEXTROMETHORPHANUM+PARACETAMOLUM+PHENYLEPHRINUM,333333.21,289608.76999999996,237856.38,True,-0.1786975926177925,-0.08090785360581498,0.0002802344714353559,6,3,0,1,4
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,2493479.51,1786747.8200000003,2080050.8699999999,True,0.16415469867482457,-0.044310007947250485,0.002450646714261363,23,8,0,1,6
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLPROPANOLAMINUM,52863.40000000001,66867.3,527632.65,True,6.890742560264883,0.7774366973290012,0.0006216392294576507,2,2,0,1,2
CHLORPHENAMINUM+DEXTROMETHORPHANUM+PARACETAMOLUM+PHENYLEPHRINUM,1.07,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CHLORPHENAMINUM+PARACETAMOLUM+PHENYLEPHRINUM,1454923.5500000003,888836.97,1109981.1199999999,True,0.24880170094635012,-0.06541489629635322,0.0013077428171841526,6,5,0,2,4
CHLORPHENAMINUM+PARACETAMOLUM+PSEUDOEPHEDRINUM,3.3200000000000003,0.0,0.0,True,,-1.0,0.0,2,1,0,1,2
CHLORPHENAMINUM+PHENYLEPHRINUM,305590.85000000003,275348.06,424779.50000000006,True,0.5427001737364703,0.08581490950935922,0.0005004610709163016,1,1,0,1,1
CHLORPROMAZINE,293401.49,210903.2,197678.05,True,-0.062707204063286,-0.09400868739445312,0.00023289770010004296,6,1,2,2,2
CHLORPROTHIXENE,54153.32000000001,60710.16,60818.21,True,0.001779767999293691,0.029442601319315198,7.16539910890533e-05,3,1,2,1,2
CHLORQUINALDOLUM,53625.35999999999,26109.249999999996,18131.81,True,-0.30554075662839786,-0.23745103719703342,2.1362295144306415e-05,2,1,0,1,2
CHLORQUINALDOLUM+METRONIDAZOLUM,220.46000000000004,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CHLORTALIDONUM,6741.22,43577.19,62135.32,True,0.42586798276804894,0.7424086149211562,7.320576625973497e-05,4,3,2,1,1
CHLORZOXAZONE+DICLOFENACUM+PARACETAMOLUM,22556.600000000002,240.69,6117.18,True,24.41518135360838,-0.27836198134023493,7.2070579060142534e-06,2,1,0,1,2
CHOLE MEDICATA CONSERVATA*,57198.49999999999,37045.94,46565.87,True,0.2569763380278649,-0.050115566967098624,5.486235839617797e-05,2,1,0,1,1
CHOLE MEDICATA CONSERVATA*+HEMICELLULASE*+PANCREATINUM*,30290.09,32749.479999999996,28332.569999999996,True,-0.13486962235736266,-0.016563435036176077,3.3380491111296747e-05,3,2,0,1,2
CHOLINI ALFOSCERAS,569008.72,684633.75,790973.2699999999,True,0.15532322208772187,0.08582721196338872,0.0009318983843861789,21,11,1,3,5
CHOLINI SALICYLAS,66746.37000000001,32116.849999999995,28726.51,True,-0.10556265636262574,-0.1900395672730243,3.3844618109602384e-05,1,1,0,1,1
CHOLINI SALICYLAS+CETALKONII CHLORIDUM,155570.45,133772.52000000002,174658.44999999998,True,0.30563773486512735,0.02935605480519854,0.00020577677343558553,1,1,0,1,1
CHONDROITINI SULFAS*,721037.1000000001,387436.83,307692.83999999997,True,-0.2058244953119197,-0.19176073553487316,0.0003625134645614447,23,13,3,3,4
CHONDROITINI SULFAS*+DICLOFENACUM+GLUCOSAMINUM,210589.96000000002,200303.18,238651.91,True,0.19145342575190272,0.031767427158042816,0.0002811717384073874,4,2,0,1,2
CHONDROITINI SULFAS*+GLUCOSAMINUM,635437.97,451227.49999999994,494612.99,True,0.09614992437296044,-0.060713481527387425,0.0005827365648872272,17,8,0,1,3
CHONDROITINI SULFAS*+GLUCOSAMINUM+IBUPROFENUM,156253.34999999998,90572.4,91672.83,True,0.012149727731626925,-0.12480903552410139,0.00010800587758055192,4,2,0,1,2
CHONDROITINI SULFAS*+LEVOMENTHOLUM,51186.81999999999,7010.4,117.85999999999999,True,-0.9831878352162502,-0.7809455542100148,1.3885872980733602e-07,1,1,0,1,1
CHORIOGONADOTROPINUM ALFA,0.5,3152.99,5705.619999999999,True,0.8095902619418391,9.335540899003481,6.7221716100740924e-06,1,1,0,1,1
CHYMOTRYPSINUM,10889.54,6484.419999999999,6831.7300000000005,True,0.0535606885426918,-0.11001991233513175,8.048916936930867e-06,3,1,1,1,2
CICLOPIROXUM,0.0,6094.92,14132.5,True,1.3187342901957697,,1.6650441192959246e-05,1,1,0,1,1
CICLOSPORINUM,7802.74,4191.57,8889.679999999998,True,1.1208473197393816,0.03314135990748013,1.0473525141639901e-05,16,5,3,4,5
CILOSTASOLUM,85512.59,102784.4,128567.73000000001,True,0.2508486696424752,0.10732595312862414,0.00015147422095717405,8,3,2,1,4
CIMICIFUGA RACEMOSA*&,124652.57999999999,117648.48,124856.08000000002,True,0.06126385993257211,0.00040788472949793153,0.00014710127844496127,5,2,2,2,3
CINACALCET,115.88999999999999,536.31,576.22,True,0.07441591616788812,0.4932605484861825,6.788832283182011e-07,2,1,2,1,1
CINCHOCAINUM+DEQUALINII CHLORIDUM,2813546.54,2122617.2199999997,2405578.51,True,0.13330773317668654,-0.03840685649454856,0.002834172546669133,20,5,0,2,6
CINEOLUM,6142.950000000001,11970.089999999997,13025.93,True,0.08820652142130969,0.2067239710468105,1.5346717243842466e-05,1,1,1,1,1
CINNARIZINUM,1745643.8499999999,1421947.62,1455947.03,True,0.02391045177880735,-0.04435303907190291,0.001715348339152922,8,2,2,1,3
CINNARIZINUM+DIMENHYDRINATUM,211482.07,163396.02000000002,214490.89,True,0.31270571951507753,0.003538005800448163,0.00025270602868356556,4,1,0,1,4
CINNARIZINUM+PIRACETAMUM,620433.48,458204.11,442513.18,True,-0.03424441129521949,-0.08101643139140058,0.0005213543025437388,6,5,0,1,2
CIPROFLOXACINUM,2791362.67,1675350.4599999997,1807918.8999999997,True,0.0791287812103505,-0.10290038627960929,0.002130029883324929,40,13,6,3,4
CIPROFLOXACINUM+DEXAMETHASONUM,194339.11,162164.38,259099.62,True,0.5977591379808562,0.07455003250444547,0.0003052625498622386,3,3,0,2,1
CIPROFLOXACINUM+ORNIDAZOLUM,157648.17,124623.11000000002,138362.52000000002,True,0.11024769001511836,-0.03209578221251008,0.00016301411658019795,1,1,0,1,1
CIPROFLOXACINUM+TINIDAZOLUM,131004.66999999998,154280.3,152277.43000000002,True,-0.012982020387567128,0.03833427532535194,0.00017940820047620507,2,2,0,1,1
CISPLATINUM,5022.51,7226.55,11938.4,True,0.6520192899793122,0.24167040229976688,1.4065425589104875e-05,11,2,4,1,1
CITALOPRAM,4408.8,4003.7,5339.969999999999,True,0.33375877313485014,0.049070330919660066,6.291374948322418e-06,3,2,1,1,3
CITICOLINUM,1180772.68,1090448.2,1285930.49,True,0.1792678368399343,0.02155745950738397,0.0015150405096039812,77,20,2,3,7
CITRULLINUM*,29611.339999999997,18624.05,22790.27,True,0.22370107468568867,-0.06335967303475354,2.685073769019376e-05,2,1,1,2,1
CLADRIBINUM,0.0,0.0,3.38,True,,,3.982203518995383e-09,1,1,0,1,1
CLARITHROMYCINUM,736078.8299999998,411331.80000000005,363677.27,True,-0.11585423251982951,-0.1616063935791049,0.00042847245691498046,32,9,2,3,5
CLARITHROMYCINUM+LANSOPRAZOLUM+TINIDAZOLUM,38557.049999999996,27371.450000000004,39169.630000000005,True,0.4310396416704265,0.003948459447853381,4.6148354563238794e-05,1,1,0,1,1
CLEMASTINUM,310756.61,136742.31999999998,109229.83,True,-0.20119952623299053,-0.23001862419595698,0.00012869095071161757,2,1,1,2,2
CLINDAMYCINUM,243095.12999999998,292999.16000000003,364180.61000000004,True,0.24294079887464526,0.1063311487160652,0.0004290654753526288,12,7,3,4,4
CLINDAMYCINUM+CLOTRIMAZOLUM,376.39000000000004,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CLINDAMYCINUM+MICONAZOLUM,11977.22,3858.4900000000002,325.67999999999995,True,-0.9155939240480084,-0.5939226506074171,3.837053378894722e-07,1,1,0,1,1
CLIOQUINOLUM+FLUMETASONUM,76582.5,58624.23,60579.31,True,0.03334935060127853,-0.05691965063945825,7.137252705926396e-05,1,1,0,1,1
CLOBETASOLUM,452519.37,456696.74000000005,552581.95,True,0.20995378683894228,0.05121095995718905,0.0006510336644447723,17,7,0,1,1
CLOMIFENUM,11823.12,7048.379999999999,10158.550000000001,True,0.44126026122314665,-0.03722477464698104,1.196846554967176e-05,1,1,1,1,1
CLOMIPRAMINUM,30757.78,36536.62,23064.21,True,-0.36873717382724513,-0.0694367455746393,2.7173484681907838e-05,3,2,1,2,3
CLONAZEPAMUM,12026.199999999999,14323.380000000001,12019.07,True,-0.16087753030360163,-0.00014825102153159797,1.4160468298536046e-05,3,1,3,1,2
CLONIDINUM,305656.01,155676.37,131902.36,True,-0.1527143136752226,-0.18949647759240595,0.00015540297105201057,6,1,1,2,3
CLOPAMIDUM+DIHYDROERGOCRYSTIN+RESERPINUM,189270.59000000003,124053.25000000001,97143.2,True,-0.2169233776624152,-0.1535870149083528,0.00011445088546937049,1,1,0,1,1
CLOPERASTINUM,199.33999999999997,0.0,0.0,True,,-1.0,0.0,2,1,0,1,1
CLOPIDOGRELUM,3487968.98,3742770.46,3352997.3899999997,True,-0.10414025497037838,-0.009817719312746664,0.00395038994249714,41,16,2,1,11
CLOTRIMAZOLUM,2128472.31,1733531.38,1922814.3499999999,True,0.10918923775120826,-0.025083686756506407,0.0022653958789777572,26,6,3,2,4
CLOTRIMAZOLUM+HEXAMIDINUM+PREDNISOLONUM,265.20000000000005,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CLOTRIMAZOLUM+METRONIDAZOLUM+NEOMYCINUM,201.67000000000002,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CLOZAPINUM,202641.19999999998,231577.58,223930.96,True,-0.033019690420808434,0.025289709058692766,0.00026382800500710483,6,2,2,1,1
CLYCINE MAX&,4.16,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
CMP DISODIUM SALT*+UMP DISODIUM SALT*,420939.47,329207.30999999994,351373.67,True,0.06733252672913026,-0.044155179379940956,0.0004139767648391486,3,2,1,2,2
CO-TRIMOXAZOLUM*,864216.38,579749.17,524135.12,True,-0.09592777855982104,-0.11751934923791563,0.0006175185560038661,12,6,1,3,4
COBIMETINIBUM,5.9399999999999995,17.080000000000002,0.11,True,-0.9935597189695551,-0.6311060267665595,1.2959833937558937e-10,1,1,1,1,1
COCARBOXYLASUM,206418.61999999997,110876.26999999997,98953.31000000001,True,-0.1075339204682838,-0.16790988272782348,0.00011658349683379912,7,1,1,2,2
CODEINUM*+CHLORPHENAMINUM,1211.5800000000002,0.0,0.0,True,,-1.0,0.0,2,2,0,1,1
CODEINUM*+COFFEINUM*+METAMIZOLUM NATRICUM+PARACETAMOLUM+PHENOBARBITALUM,2027707.0099999998,1146906.78,982694.4799999999,True,-0.14317841943527454,-0.16564028230129135,0.0011577779338323483,8,4,0,1,2
CODEINUM*+COFFEINUM*+PARACETAMOLUM,185975.58,133770.86000000002,98492.30000000002,True,-0.2637238035249231,-0.1469262285759677,0.00011604035019347604,4,2,0,1,2
CODEINUM*+COFFEINUM*+PARACETAMOLUM+PHENOBARBITALUM+PROPYPHENAZONUM,543687.0499999999,324238.48000000004,380935.88999999996,True,0.1748632981501761,-0.0850955799125307,0.0004488059886596562,2,2,0,1,1
CODEINUM*+COFFEINUM*+PARACETAMOLUM+PROPYPHENAZONUM,13.39,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CODEINUM*+IBUPROFENUM,18041.29,7648.53,8481.27,True,0.10887582319739875,-0.1719657032626256,9.992350070872772e-06,1,1,0,1,1
CODEINUM*+MORPHINUM*+NOSCAPINUM+PAPAVERINUM*,0.0,0.12,1458.16,True,12150.333333333334,,1.717955586762813e-06,2,1,0,1,2
CODEINUM*+MORPHINUM*+NOSCAPINUM+PAPAVERINUM*+TEBAINUM*,4083.7699999999995,3325.13,2578.0099999999998,True,-0.22468895952940193,-0.10863447958020789,3.0373255899423924e-06,2,1,0,1,2
CODEINUM*+NATRII HYDROCARBONAS*+THERPINI HYDRAS,5167407.96,1612941.98,1261465.2699999998,True,-0.21791032433789104,-0.2970885187184258,0.0014862164015634496,3,3,0,1,1
CODEINUM*+PARACETAMOLUM,2320.6499999999996,723.6800000000001,1235.0100000000002,True,0.7065692018571745,-0.14588724552649734,1.455047682838606e-06,1,1,0,1,1
COFFEINUM*,659136.44,514626.55,586708.2799999999,True,0.1400660925869448,-0.02868135840848285,0.0006912401707809846,6,3,1,3,1
COFFEINUM*+IBUPROFENUM+PARACETAMOLUM,423481.36999999994,475117.34,516633.16000000003,True,0.08738014066167321,0.050961948545561464,0.0006086799963851198,2,2,0,1,2
COFFEINUM*+INDOMETACINUM+PROCHLORPERAZINUM,3.81,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
COFFEINUM*+METAMIZOLUM NATRICUM,116798.28999999998,73553.09,64070.59,True,-0.12892048450989624,-0.13939164165706774,7.548583697103858e-05,1,1,0,1,1
COFFEINUM*+METAMIZOLUM NATRICUM+THIAMINUM,652748.75,487435.95,501940.8,True,0.029757448132416098,-0.06356721013683841,0.0005913699467714076,2,1,0,1,2
COFFEINUM*+NAPROXENUM+SALICYLAMIDUM,6129.91,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
COFFEINUM*+PARACETAMOLUM,2585479.79,2250756.69,2108861.1799999997,True,-0.06304346917213888,-0.049665028418393375,0.002484590062742235,11,8,0,1,5
COFFEINUM*+PARACETAMOLUM+PROPYPHENAZONUM,6412.87,806.37,1.59,True,-0.998028200453886,-0.8745166304638076,1.8732850873380646e-09,3,2,0,1,2
COLCHICINUM*,156.95,44911.68,71918.12,True,0.6013233083242486,3.626677747220371,8.473153566376692e-05,2,2,2,1,2
COLECALCIFEROLUM,634724.94,537822.79,564057.18,True,0.0487788737996766,-0.029077887484461384,0.0006645533985534356,15,8,0,2,5
COLESTYRAMINUM,1502.6,1344.4500000000003,2402.56,True,0.7870207147904345,0.12449548090054052,2.8306162386383273e-06,1,1,0,1,1
COLISTIMETHATUM NATRICUM,2724.2400000000002,2798.9199999999996,3159.7,True,0.12889971846283577,0.03776763267577987,3.722653390227725e-06,5,2,0,1,1
COLISTINUM,0.0,905.34,1860.0399999999997,True,1.0545209534539506,,2.1914372288379204e-06,2,1,0,1,1
CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&,127196.41,52355.25,46671.59,True,-0.10855950453870444,-0.22170465009388463,5.498691418198512e-05,2,1,0,1,1
COPPER GLUCONATE*+FERRI GLUCONAS*+MANGANESE GLUCONATE*,82817.97,70560.66999999998,83529.92,True,0.1838028181988638,0.0021422473896823835,9.841217200159846e-05,1,1,0,1,1
CORIANDRUM SATIVUM*&+HELICHRYSUM ARENARIUM*&+MENTHA PIPERITA+MENYANTHES TRIFOLIATA&,24587.039999999997,14176.81,13005.880000000001,True,-0.08259474451586768,-0.14717804217916597,1.532309500107446e-05,2,1,0,1,1
CORIFOLLITROPIN ALFA,243.59,19.54,337.17,True,16.2553735926305,0.08466934839803963,3.972424735206134e-07,2,1,0,1,1
CORTEXINUM*,4548.459999999999,106.35000000000001,0.0,True,-1.0,-1.0,0.0,2,1,2,1,1
CRATAEGUS L.*&,20464325.240000002,10242928.990000002,6532733.830000001,True,-0.36222013875349535,-0.24833490478265663,0.0076966495995521265,42,4,0,1,2
CRATAEGUS L.*&+GINKGO BILOBA*&+VISCUM ALBUM*,54820.17999999999,38608.32000000001,39422.79,True,0.021095712012332957,-0.07912279057650295,4.644661925047811e-05,2,1,0,1,0
CRATAEGUS L.*&+HERBA MELISSAE+HUMULUS LUPULUS*&,1.41,1.18,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1
CRATAEGUS L.*&+HERBA MELISSAE+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&+VALERIANA OFFICINALIS*&,220851.75999999995,352018.04,316258.8300000001,True,-0.10158345862047269,0.0939197135698091,0.00037260562891697126,2,1,0,1,0
CRATAEGUS L.*&+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&+MENTHA PIPERITA+VALERIANA OFFICINALIS*&,53493.520000000004,43210.3,27984.38,True,-0.35236783822375684,-0.14954051666646007,3.2970265240504146e-05,3,1,0,1,0
CRATAEGUS L.*&+PASSIFLORA INCARNATA*&,9485.69,5777.089999999999,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1
CRATAEGUS L.*&+VALERIANA OFFICINALIS*&+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,1241838.83,1267173.87,1140445.14,True,-0.10000895141564137,-0.021068528311999235,0.0013436345117541957,10,2,0,2,6
CRATAEGUS L.+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.+TAURINUM,590441.62,555256.7100000001,436685.69000000006,True,-0.21354270531913067,-0.07264076895695415,0.0005144885477553039,4,1,0,1,2
CRATAEGUS+VALERIANA+QUERCUS+HYPERICUM+MATRICARIA+THYMUS+ACHILLEA*&,0.0,1369.8799999999999,0.0,True,-1.0,,0.0,1,1,0,1,0
CRIDANIMODUM,251500.20999999996,35004.53,34234.87,True,-0.02198743991134855,-0.3925890976439047,4.03343845521744e-05,5,3,2,2,3
CRIZOTINIBUM,224.84,126.52,129.87,True,0.026478027189377196,-0.12821615676722742,1.5300851213370722e-07,2,1,2,1,1
CUCURBITA PEPO/MAXIMA/MOSCHATA*&,88489.45000000001,58963.95,61027.44,True,0.034995789800378097,-0.08870620293716969,7.190049891221289e-05,4,1,0,2,2
CURCUMA LONGA*&+GLYCYRRHIZA GLABRA/URALENSIS*&+TERMINALIA BELERICA*+ZINGIBER OFFICINALE*,4.89,0.0,0.0,True,,-1.0,0.0,2,1,0,1,2
CYANAMIDUM*,40.04,8206.66,14789.400000000001,True,0.8021216914067357,3.3839351544348037,1.7424378912375835e-05,2,2,0,1,1
CYANOCOBALAMINUM,739236.0,469476.80000000005,524056.94,True,0.11625737416630577,-0.08240964053774724,0.0006174264469295717,5,2,1,2,1
CYANOCOBALAMINUM+DICLOFENACUM+PYRIDOXINUM+THIAMINUM,49750.479999999996,37841.14,54689.58999999999,True,0.4452416074145755,0.023945514988618966,6.443345495574397e-05,1,1,0,1,1
CYANOCOBALAMINUM+LIDOCAINUM+PYRIDOXINUM+THIAMINUM,3938.68,1097.97,88.32000000000001,True,-0.9195606437334354,-0.6130301842848422,1.0405568485138232e-07,2,1,0,1,2
CYANOCOBALAMINUM+NICOTINAMIDUM+PHOSPHOLIPIDES*+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM+TOCOPHEROLI ACETAS*,223453.48,65473.73,56023.450000000004,True,-0.14433697301192394,-0.292387197514825,6.60049644190124e-05,3,2,0,1,2
CYANOCOBALAMINUM+OCTOTIAMINUM+PYRIDOXINUM+RIBOFLAVINUM,32282.420000000002,36.849999999999994,5.46,True,-0.851831750339213,-0.885960149366285,6.432790299915618e-09,1,1,0,1,1
CYANOCOBALAMINUM+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM,7.55,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
CYANOCOBALAMINUM+PYRIDOXINUM+THIAMINUM,2668701.07,2268832.61,2461890.69,True,0.08509137216605867,-0.019963593846836214,0.002900517683165672,22,15,0,2,8
CYCLAMEN EUROPAEUM/CAUCASIUM*&,29480.219999999998,10341.869999999999,6.82,True,-0.9993405447950903,-0.8766715101508692,8.035097041286541e-09,1,1,1,1,1
CYCLOBENZAPRINUM,111944.13,129151.82,77815.9,True,-0.39748506834824326,-0.08690333865838529,9.168010379106296e-05,2,1,2,1,1
CYCLOPENTOLATUM,61224.63,51007.94,63361.74999999999,True,0.24219386236730966,0.008614595781957002,7.465070527210227e-05,2,2,0,1,1
CYCLOPHOSPHAMIDUM,24828.1,7828.949999999999,8020.359999999999,True,0.024449000185210013,-0.24610199491938056,9.449321247221836e-06,5,1,4,2,3
CYNARA SCOLYMUS*&,654625.35,431315.52,502785.62000000005,True,0.16570259284896593,-0.06384554743876059,0.0005923652855811466,17,4,6,2,7
CYPROHEPTADINUM,3960.75,4312.64,7128.0,True,0.6528159085849965,0.1582373483992392,8.397972391538191e-06,1,1,1,1,1
CYPROTERONUM,4996.0,2649.6,2655.03,True,0.002049365942029091,-0.1461889900851917,3.1280679908397373e-06,4,2,2,2,3
CYPROTERONUM+ESTRADIOLI VALERAS,3787.4300000000003,915.3,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1
CYPROTERONUM+ETHINYLESTRADIOLUM,106324.29,80171.02,83919.03000000001,True,0.04675018479246007,-0.05744437187747231,9.88706084546388e-05,3,3,0,1,1
CYTARABINUM,581.76,370.73,1286.8400000000001,True,2.471097564265099,0.2195375409033251,1.5161120640189406e-06,5,2,3,1,1
CYTISINUM*,214196.8,91592.72999999998,107071.40999999999,True,0.1689946352729088,-0.15915656858967442,0.00012614797209638975,2,2,1,1,1
CYTOCHROMUM C*,7226.0599999999995,562.14,1305.9,True,1.3230867755363436,-0.3479932533256288,1.5385679217325653e-06,1,1,0,1,1
DABIGATRANUM ETEXILATUM,89718.83,138693.26,122200.21999999999,True,-0.1189173864685279,0.08030676721044272,0.00014397223257574257,6,1,3,1,3
DABRAFENIBUM,0.0,0.0,1.0,True,,,1.178166721596267e-09,1,1,1,1,1
DACARBAZINUM,1425.47,366.53000000000003,355.82000000000005,True,-0.029219981993288346,-0.2931649637149131,4.192152828783838e-07,3,1,3,1,2
DACLATASVIRUM,0.41,42.230000000000004,41.43,True,-0.018943878759176025,2.17053658678342,4.8811447275733345e-08,1,1,1,1,1
DALARGINUM*,38779.55,28323.91,21920.959999999995,True,-0.226061656035484,-0.13290995309986375,2.5826545577442903e-05,2,1,1,1,1
DALTEPARINUM NATRICUM,60.37,32.1,1.9700000000000002,True,-0.9386292834890966,-0.5749781448572593,2.3209884415446464e-09,2,1,0,1,1
DAPAGLIFLOZINUM,100929.74,204592.09999999998,359088.24000000005,True,0.7551422562259251,0.3733951423392723,0.0004230658144845736,2,1,2,1,1
DAPAGLIFLOZINUM+METFORMINUM,47491.89,114267.51999999999,146039.47,True,0.27804882787339746,0.32422779325754814,0.00017205884359355642,3,1,0,1,1
DAPOXETINE,1631.3,0.0,0.0,True,,-1.0,0.0,3,2,2,1,1
DAPTOMYCINUM,0.0,0.83,0.45,True,-0.45783132530120474,,5.301750247183202e-10,1,1,1,1,1
DARATUMUMABUM,0.0,0.1,0.11,True,0.09999999999999987,,1.2959833937558937e-10,1,1,0,1,1
DARBEPOETIN ALFA,141.97,329.85999999999996,560.78,True,0.7000545686048627,0.40977233387704093,6.606923341367547e-07,2,1,0,1,1
DARUNAVIRUM,0.0,0.12,0.0,True,-1.0,,0.0,1,1,1,1,1
DASATINIBUM,0.0,0.07,0.0,True,-1.0,,0.0,1,1,1,1,1
DECAMETOXINUM*,9519406.5,5920779.130000001,5272772.4399999995,True,-0.1094461853367601,-0.13730498399896018,0.006212205019357949,24,8,1,4,5
DECAMETOXINUM*+ZINCI SULFAS*,25299.09,15301.640000000001,18343.81,True,0.19881332981301347,-0.07722427579993096,2.161206648928482e-05,2,1,0,1,1
DEFERASIROXUM,3.4299999999999997,0.47,9.34,True,18.872340425531917,0.2845860132539342,1.1004077179709134e-08,1,1,1,1,1
DEGARELIX,67.22999999999999,739.31,724.18,True,-0.020465028201972157,0.8116356313471589,8.532047764455847e-07,2,1,2,1,2
