ATC5,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
N04B C04 Ropinirole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8090164570367286,1.6702889941998633,2.3459013001182116,0.0
N04B C05 Pramipexole,15128.97843935715,14900.5540957297,16664.53223394249,14183.898357627477,14217.958869690221,13816.86889245517,14373.25212378188,15365.197121958005,15497.127133613661,16403.52715605294,16529.09238711912,17261.204585086805
N04B C07 Apomorphine,0.019688589758114446,0.013010019399374767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.128825052999445e-05
N04B C08 Piribedil,1193.0845000099139,1205.936097126393,1272.947535697598,990.6320474325837,1038.3158176985937,1028.3689947894236,1089.4388973401092,1149.677380258679,1166.9683274715571,1243.955246119881,1217.0729419165618,1343.435259431928
N04B D01 Selegiline,76.978595403446,143.30227987017648,0.0,0.0,44.608309359626105,24.970473485801293,75.66361039941162,37.589525542970065,78.435663270487,72.85997906517076,86.28123731358794,85.6928495249919
N04B D02 Rasagiline,1322.7190765214061,1327.5286741787804,1380.2373405792011,1208.3952619740585,1262.232587364465,1257.5670359513106,1288.8779830953079,1279.5729290850263,1305.3222741513218,1372.5743384788793,1392.0165782154456,1469.6489582792194
N05A A01 Chlorpromazine,15621.149952500838,15695.111016035597,16719.786928588663,14154.879847709133,14064.741523068638,13879.564916855219,14423.079843147523,14697.438625320267,15356.641770579425,15631.449660770686,15883.018258647426,16532.4568288254
N05A A02 Levomepromazine,1613.2714564327214,1600.6901049899816,1796.629750704365,1371.102594144446,1374.2047957650857,1338.3760839301722,1437.0202413308152,1564.1822941199046,1538.4042632197506,1532.7053653682024,1646.3665739555374,1732.1374676939815
N05A B02 Fluphenazine,997.5689085179147,1239.958015640243,1626.826482999678,1242.854038548799,1238.6828646496685,1253.9623071919368,1292.5482428873238,1323.9933731052063,1386.558658941085,1456.5900692713603,1400.3827791971535,1348.2449287993607
N05A B04 Prochlorperazine,3697.989522353135,3681.8235070677197,3609.792099285066,3125.7903775046234,3362.438404525948,3334.681830588687,3426.526375884557,3527.6858165669328,3559.319173558513,3674.150863597456,3690.6796200742906,3743.4240297014367
N05A B06 Trifluoperazine,4014.89100159175,4397.350212409369,4885.8810431529055,3736.261712826059,3469.9523294823534,3184.8705957726274,3546.3095292151847,3530.1251964524117,3819.1584607945724,4110.49874238642,3994.8377903654746,4266.56946641237
N05A C02 Thioridazine,3557.8054444742747,3496.094008377716,3752.6474169330886,2988.5223012100078,3001.7927660641626,2763.5484953801065,3019.105636265482,3227.0963064064035,3238.140599951759,3410.8749922206644,3465.44506346841,3568.830477899226
N05A D01 Haloperidol,5897.836714425222,6132.68755264791,6614.488595218279,5891.881001266794,5377.6380980978265,5149.553347554873,5659.285519112729,5926.459628351235,6194.170487734261,6363.811947232898,6355.77108682403,6610.520770489156
N05A E03 Sertindole,163.91395548886294,176.47114728186148,226.95363764318444,153.17756685916692,161.88264715887706,156.58864832556932,155.5917861858473,168.09103340099378,177.36036810003515,192.85497278619238,187.3713934620423,204.33166692964645
N05A E04 Ziprasidone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75633980344015,0.0,0.0
N05A F01 Flupentixol,3476.04874974736,3668.862867732788,3929.1376718182682,3109.2414247837914,3073.055136853347,3038.9364162061297,3169.009749385494,3291.7751256261236,3369.192936315766,3460.573094564618,3502.156330860837,3525.53162959495
N05A F03 Chlorprothixene,5279.65885626083,5274.684332378449,5912.361828637921,4477.508941010881,4557.249746274627,4446.429505851003,4671.434428877483,4812.956282664047,4936.721681058676,5191.341915139761,5159.603217770006,5432.113375239582
N05A F05 Zuclopenthixol,1668.1108758325884,1779.375307581985,2038.6327926869758,1599.8967204764426,1641.8586024134893,1531.1472476686008,1608.2109035781637,1676.9585680112878,1675.5286392632606,1832.2730359703128,1791.3248930414281,1826.6199184037941
N05A H02 Clozapine,18243.86249706278,18811.92743723073,21010.055570971082,17152.277059569376,17424.420832054006,17098.567631647715,17849.623252928686,18210.927931559458,18845.961856070084,19580.270777284586,19920.615695862187,19918.55261233027
N05A H03 Olanzapine,9389.930995475825,9611.261719871376,10273.73502302353,8975.201175994458,8881.53573629322,8786.82798355343,9029.45933342701,9445.043730783294,9630.13402324815,10050.844316066143,9983.570309219616,10587.943617691795
N05A H04 Quetiapine,58994.320148631065,59067.40310736721,63010.08436429047,55744.88880449149,56029.262368806376,55596.80090102946,57043.47885276531,58341.899853038274,58981.621149421524,61740.36392710952,61920.199512037056,64828.89346384215
N05A L01 Sulpiride,41390.39081286855,42892.945996587805,42851.2468485924,33884.14183522522,33553.55892956068,31452.016910058195,32594.211999485397,33883.50517605633,34706.39242234225,37372.492924400154,39506.486831075665,42326.75266144525
N05A L03 Tiapride,612.1377984157643,617.8456539978245,662.2809499110972,537.4265980893397,446.29652807955785,404.11948351935683,451.14125931882023,377.8492914060154,455.4975285233959,513.4295296649246,572.9737420257719,662.2469233620741
N05A L05 Amisulpride,5782.811728190726,5944.885859420869,6633.116405471943,5415.118483379767,5418.743786772989,5347.95527055453,5459.937298646725,5702.935362187444,5788.895454086984,6114.531168673577,6016.840581409815,6205.49895266577
N05A N01 Lithium,1194.3328974565347,1219.7298621186437,1339.9696668638467,1128.8904696879881,1157.7781206871214,1116.6601774524968,1148.9319196958027,1103.8163631431416,1124.9142727343133,1305.8081751621248,1235.7343707847451,1304.9489449424332
N05A X08 Risperidone,21737.273380408227,22561.19090428333,24632.392387845757,20830.211039158054,20957.09182467024,20764.735117542336,20962.262816302362,21666.766839772743,21967.54312301139,23127.301614064665,23437.51427136963,24242.404661675955
N05A X12 Aripiprazole,8681.992393730643,8914.31630712686,9519.362113587094,8096.303034498545,7990.443646970966,8036.753212692167,8264.04834101239,8474.194719411827,8745.481297874643,8999.950036388154,9076.530102942228,9221.11123192875
N05A X13 Paliperidone,0.0,0.0,0.0,4.224661098975632,0.0,2.696612142557102,0.0,0.20853126335282876,0.0,0.5142699535656783,2.6391201263742783,0.33645316820548543
N05A X15 Cariprazine,246.10716875984883,248.1153068896261,242.1334834673573,225.3776908034517,219.48232274623663,241.58209437437398,252.48157775079335,251.89643052583818,246.76037881978348,263.8420035288492,267.84336937001115,260.7985281168501
N05A X16 Brexpiprazole,477.99795435127487,502.02916080912144,536.3894977470766,550.8042086411348,582.1597747934908,598.2300534412299,636.1304089595828,650.883837505019,655.0310854261842,671.4727617542919,675.4434450689951,702.955785020964
N05B A01 Diazepam,1889.5069767658879,1459.1002269297037,1592.0126698504203,1008.6624669766572,1248.6425474673108,1089.1104546494973,1370.9486231849105,1302.9102008029047,1481.1117056869634,1422.107952383875,1790.2027925310676,2155.589307438486
N05B A25** Phenazepam,1833.5497108558222,1928.142919406158,2033.4380711311155,1136.0691773957726,1482.945447292188,1300.9186480940114,1543.0197936201598,1390.0280949257678,1853.2013208549458,2024.556886482978,2046.4831238700936,2465.2782986644766
N05B A29** Gidazepamum,267862.0767133031,265986.80978460045,280815.71538634517,237593.17141244787,223632.4897780368,212533.43441521487,222043.1100696642,230989.55693793047,233651.92557725037,247267.10003341315,247770.2567430503,267332.1084554667
N05B B01 Hydroxyzine,28004.103020375907,27163.696925362492,26555.040334430952,24566.723346764902,24071.613641711258,22166.876562747526,22924.258384655728,24696.459327261484,25012.259166425276,26145.630122835493,26859.019173042863,26290.79309828794
N05B E01 Buspirone,10373.570950876992,10615.07710760714,10937.142583619425,9496.687512949738,9147.766422932182,9015.36681453415,9461.85371367466,9814.660194976786,10061.253879332455,10712.627406588981,11044.092884601327,11690.4243158317
N05B X03 Etifoxine,1380.0420902698395,1512.8963439236334,1510.3223834123812,1148.6934515690923,1175.6633426601736,1213.8678920987513,1287.0069682153264,1347.213265674299,1310.9881402071899,1336.4506763992156,1313.4281419185484,1276.5039508997274
N05B X04 Fabomotizole,33123.40436728058,32921.38841295526,33516.79109417409,32721.283083828228,32958.12892023062,33158.289434031605,33140.01848975147,34662.510379006446,35426.907335089505,36742.747144635025,37523.31443695052,36417.53371548199
N05B X05 Lavandulae aetheroleum,1531.3559559715075,1255.7053326961466,1130.742225819791,939.4597023809225,847.7938183653226,780.4778068138174,891.7765096029284,963.3521330877703,1133.7836719832687,1395.7313294830583,1448.295351731548,1478.8507401523204
N05C B02 Barbiturates in combination with other drugs,797289.4480015854,796809.0681916269,807555.2598079445,679856.4572167062,606324.1215182751,562131.3689399991,569656.9605434615,601644.8657936474,624453.7788274788,683114.57249118,699243.1902015827,780975.7880750117
N05C D08 Midazolam,2.209605476277671,2.196850471917145,2.180076921332309,2.1600885337680245,2.5455282766201806,2.1129105238054904,2.0866467744573223,4.815066227882372,2.030432243525997,2.8869555089444803,1.9708045741828517,2.4281142792771333
N05C D18** Levana,28122.987051430173,26097.39603411938,26775.782170868137,23000.661230864524,22745.36982945903,22089.74445893201,22656.06871310779,24081.2510670458,24285.967500793602,25390.617198389235,25399.91950706312,27899.77830459961
N05C F01 Zopiclone,32411.90336594011,28459.725873504678,23756.24368939239,23409.619351938625,26094.91889181169,25463.902733546198,28763.13321676987,25787.564213184876,25780.53882015295,28803.99071556346,30049.82164172795,31434.3177924956
N05C F03 Zaleplon,2933.670271329024,2882.725684531024,2962.954192364089,2657.305975902004,2738.8303800038016,2794.5700805567035,2880.057618270489,3138.597025712982,3172.5471289384413,3158.4629887902715,2845.3198539432015,2853.163923337009
N05C H01 Melatonin,34656.29065043839,30976.125307434144,28564.446475653695,23325.027252852284,21079.810117234105,18934.623851362514,19415.57468128819,21335.627987851687,21847.678075725435,25911.210388647385,29648.0352816079,30840.979038599242
N05C M09 Valerianae radix,438797.2325472002,475043.0388855778,526685.726334885,340644.86587293603,328079.06468198204,335636.58730782376,316155.2745871024,336318.6811891306,332190.19684935827,374154.52975614544,383075.5556601805,427836.25556201366
N05C M18 Dexmedetetomidine,130.08431723887125,176.03900922255474,70.93452880005452,37.85511045260729,33.292141765202416,0.0,0.0,0.0,44.346615507636784,280.4217757619906,257.0572699560267,279.6130313018085
N05C M20** Leonurus,183426.0841632513,193691.75963762184,205251.35839872426,124885.24018921219,121888.45320320853,100317.63319601158,98298.68277186005,119320.94241414488,127858.73850957864,151543.7109675317,165276.95451550017,181188.12973548096
N05C M23** Paeonia preparations,34675.679401158704,38328.58103031699,45801.461243451915,24601.77232376812,24049.33049782937,20637.646746886643,19331.785455940746,22120.58773299231,23188.647664441836,27751.55291940975,30474.858033192344,32048.175434026707
"N05C M50** Other preparations, incl. combinations",411574.23474748025,409841.8722341179,409121.0946184182,301287.9152625907,278790.9187260444,253640.29146576422,267168.92294405424,291217.12450508703,308973.46882695414,346566.0877994381,359902.1701404197,394518.71945153154
"N05C X Hypnotics and sedatives in combination, excl. barbiturates",0.0,165.6348469651994,61.14368511512669,0.0,0.0,0.0,0.0,98.36233085550859,132.26526144660147,0.0,110.71952980008194,233.91281521187432
N05C X50** Other drugs,44538.680134726514,32914.77936379995,24047.164668759164,10584.84723442702,5914.996408661767,0.0,0.0,0.0,6660.039781904832,12234.997655146388,16007.531875440098,22860.27637337554
N06A A02 Imipramine,539.4517975005969,633.7857315520738,747.5100973539663,565.3480085561922,565.4191560786837,525.7948926573883,587.8467004810634,643.5409653007149,638.4767957171472,745.0994786110044,754.7020434868017,803.3653139481506
N06A A04 Clomipramine,2404.2920554238262,2118.762706982858,2260.813217338169,1757.8980147305047,2151.540241752458,1963.1388124781065,2164.59045816671,2344.4069638256797,2544.22375746094,2797.783981477234,2771.776149798355,2982.045473563337
N06A A05 Opipramol,10257.127563513965,10749.929842082329,11213.494221393015,11663.48859640891,12535.46776734475,13454.701094404541,14052.265969782085,14756.689116061492,15254.265719697672,15690.310407822784,16167.950076212383,16409.88857585324
N06A A09 Amitriptyline,39432.88072626776,39704.52637279291,42674.181260227,36060.32874038822,35650.39949473113,33522.00606841942,34344.34089758399,35511.8783311296,36762.97264818004,38365.275672034324,38521.23726133172,40823.96570298358
N06A A12 Doxepin,4006.271688511721,3995.5365146955537,4328.649725406442,3557.0540437389773,3569.2312481688277,3478.7795614765323,3500.7039618865188,3563.9752319783306,3626.967597815604,3841.2908402492453,3914.032783959982,4074.9040886923954
N06A B03 Fluoxetine,40026.591503595184,40485.43167764117,43201.04353285705,40095.60368518432,40893.879519767404,41088.046052493526,42190.212548455536,43219.88890949162,43162.4238423481,44022.758818433926,45307.61583558767,46461.992991755906
N06A B04 Citalopram,463.84463451758796,463.4254092781632,511.6047208343309,434.0276618269729,472.54910636879424,436.77895374995893,480.8831234025983,475.93435087241755,480.7348245959807,508.6506953225389,499.19448365149316,503.2094060623643
N06A B05 Paroxetine,21683.190793741334,22011.11648286174,23192.41793346344,19061.74159325015,19065.669020384885,18718.243461398037,19179.42951351392,19848.96845451199,20388.9953066158,21538.543287604218,21390.93097170032,22439.38321828255
N06A B06 Sertraline,32684.506157144475,33435.53069580863,33920.12745810977,30344.22239932052,30670.58868365894,30279.632042499503,31140.03266094178,31922.725087065417,32353.145359334158,33435.271108518966,33821.82163923665,35317.33279518061
N06A B08 Fluvoxamine,813.9389331255561,825.839664365724,862.9215767265721,718.067633983964,748.969007158591,714.9306330670063,662.7660611624519,723.147731007522,736.3947942522916,813.2445722168206,883.0077219571576,876.2131691181407
N06A B10 Escitalopram,68180.24344945032,69451.64958476005,72245.25860992834,63034.025980462284,63678.24497909361,63235.37812441742,64717.30640909909,66946.03637617076,68029.4470415129,70944.446670212,71318.19541410019,74747.94381741807
N06A X03 Mianserin,20549.668934725756,20626.87167120335,20644.53768544794,16761.868721906136,16602.1033761352,15864.203724580977,15996.093428400116,17336.257016517942,18103.826112074723,19123.296413582662,19742.997279851534,21098.06379792915
N06A X05 Trazodone,15797.875081466278,16171.66140807847,16580.799389060245,14991.220141693124,15186.023827394558,14980.91879951111,15340.008693722031,15972.513463922607,16201.35836631334,16850.224894284733,17256.31566655775,18228.899270917314
N06A X11 Mirtazapine,5949.261454408262,6058.149757050652,6175.434605833081,5214.4278915275445,4721.686326751635,4843.910881599425,5122.890732146176,5252.484819252097,5536.373895605353,5547.001763356475,5528.208264225894,5938.930471589947
N06A X12 Bupropion,44.82493659924718,45.779477913047586,46.460442111628886,46.92254461803492,47.20955777070073,47.35649944037435,47.391383923654246,47.336622657819134,47.210144792692034,47.02629364813133,46.79654388002376,96.95807521307867
N06A X16 Venlafaxine,13843.897656026205,14148.686860653388,14619.202592115062,13184.923624069505,13454.860491492076,13431.522502609369,13720.682700236652,14206.28877504842,14529.537933185453,15161.203720481484,15254.41480547857,16111.045723291645
N06A X21 Duloxetine,25923.795870938455,26616.16815773141,27355.927621543426,25743.884003523548,26375.289257763376,26509.520840649926,27517.71483575086,28297.87092245545,28950.873196183526,29831.342847583914,30220.89470777299,31457.43166631132
N06A X22 Agomelatine,4197.437031749916,4272.384149087157,4221.027287302602,3478.1724422206116,3501.4636105006693,3376.9007894703664,3402.0691769917767,3419.0749313545566,3485.348979190432,3721.2724618047832,3871.495492241916,4228.608960937274
N06A X23 Desvenlafaxine,879.5996262507201,922.6389910812369,867.3997047850501,757.2706975875004,775.9943136688605,765.9244283733485,781.9253419763387,820.3616946981307,875.5995987149641,921.3491437678307,933.0804016495238,971.1230297942781
N06A X25 Herba Hyperic,1222.7251662915419,1252.7992534804835,1241.2420631344894,827.2258755117128,750.9966305640781,513.8314991132625,504.5748372650295,618.9156006493496,755.1582075046581,902.1599121528051,975.2591937467337,1004.6000031605346
N06A X26 Vortioxetine,3953.479177102733,3972.0577991760833,4088.515400474663,3397.3909851534277,3572.635356536339,3448.5483572825674,3618.747061519451,3700.8431285488573,3766.5134858122824,3929.482475262923,4037.3675704633347,4224.840750263564
N06B A04 Methylphenidate,24.292081723153068,23.297941375693416,22.382706785972427,21.528596802442372,20.76738650386507,32.75969595324995,29.804421201004605,46.30227908745505,25.597443084862153,28.529251971034565,17.091976768219233,19.502634294213696
N06B A09 Atomoxetine,59.68413886554041,44.52330782012481,40.85897285320049,43.92983474906922,45.87445413517237,49.97447951346304,47.127629685503756,60.770479692544505,61.06708956758526,68.63950733702605,65.43217142198684,74.34623255936363
N06B A13 Armodafinil,4278.564944375432,4143.478960472075,3971.8208555499377,3967.37893565996,4352.639491550532,4514.0688994326265,4439.923716706669,4571.87877290306,4511.537256075684,4588.902794875727,4549.285536521821,4604.492220871662
N06B C01 Caffeine,42919.95498742545,44856.00577124871,44716.052193750475,38356.37592719508,42865.779109393916,52775.05265059619,58649.63927900118,60232.99077716835,49666.41337114527,44542.09964176998,42503.697653712916,44767.472258710455
N06B X02 Pyritinol,7.5476155330799735,2.8648474915220516,4.971772152468546,6.951650975418576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22187816932047189
N06B X03 Piracetam,63990.635777376454,63375.5245917124,65049.57868708224,49456.93420727919,52154.55246733784,49527.42531928583,53614.29904474533,56315.460669013984,58818.42101233002,61724.878730883924,60374.05514962811,63442.61892852458
N06B X06 Citicoline,101243.18056672647,105830.39666216455,100793.17249100182,83381.76410655845,89705.63795149053,86971.51837992303,87669.7612751558,91037.49614382883,96352.74859125406,103735.03190168104,108998.51670250944,107540.16749565893
N06B X16 Pramiracetam,3916.963966089976,4120.797293089721,3926.390566081569,3239.894595867101,3370.6912310875805,3358.112350656018,3454.2702577028203,3815.972394732316,3734.177515747966,4074.0166239525397,4288.008121908251,4219.512731664875
N06B X18 Vinpocetine,76987.27219592364,78509.76306017896,80416.70857447847,63966.716608813316,65353.279859176466,61768.254482362216,65075.60300380605,69141.9722438564,71936.45125879192,77519.81409363558,76944.12358440577,79175.30959991713
N06B X20** Others,10189.322048811242,11063.984103580808,9967.83784467086,7430.6971470383705,6858.881173261361,6343.601778568734,6250.654847143613,6747.812686332493,7738.422918386818,8769.350004291446,9821.118385254656,9371.307845383963
N06B X21 Temgicoluril,68357.86887985299,71397.0923512823,69356.43311431073,53371.17811061841,52512.37889354954,49113.57750577942,50984.95438144829,55829.709867868354,57462.525042889356,61122.13516879114,63467.82445539754,66201.14387056761
N06B X22 Phenibut,260584.4594061892,265729.78049083246,256733.0857203697,200498.2314658223,195806.90802400702,185356.27323237754,195526.43976089676,211350.80294553473,223521.08985506793,236423.98414451722,243471.61753789932,259870.45981442774
N06B X23** Gamma-aminobutyric acid (GABA) and derivatives,31694.418688650047,30642.40718560241,29671.894946210625,24147.877163255132,26432.37054544867,26252.156859761428,27753.898319769578,30267.64189633402,30814.301166143516,32262.212990549033,30823.19485863139,31748.7551616552
N06B X26** Tissue hydrolysates and derivatives,10518.79197816568,10708.690301534778,11284.540361579753,8356.953667987807,9476.09038598586,8597.536876916669,8395.591430946157,9028.873190147675,10345.442172620113,11450.95389147039,11229.29137489547,10776.725967238583
"N06B X53** Piracetam, combinations",64369.71515179064,66236.4413174299,67677.54641254204,51618.25905123247,54108.174124785546,49370.841546228716,52130.421245983984,54106.13196838891,58981.267908913585,64428.66322393403,64629.10803855113,64761.592852845526
N06D A02 Donepezil,5704.1071442737375,5558.521287839937,5865.173134062721,5262.6415424107745,5466.900800459041,5489.932338267481,5653.495699884057,5750.317320547142,5912.469148447435,6006.302742137495,5935.154148459368,6171.018604886692
N06D A03 Rivastigmine,1554.00947646137,1541.595894138582,1511.7287961556074,1361.5828582954541,1390.8796225519818,1457.9295538193564,1484.8700937470358,1550.4877119020039,1555.5559543728973,1617.0274899439191,1647.8221539600634,1663.4349899990734
N06D A04 Galantamine,1.3921282551430703,1.6220462747213253,0.48262459146756365,0.8801311459481892,0.0,0.0,0.36415798197261307,0.45513346268676563,0.7297577483417222,0.0,0.0,0.052158395618441045
N06D A05 Ipidacrine,8112.923955734478,8216.213596864323,8037.760471364423,6950.247597286992,7642.707052315756,7564.950718275125,7905.906052795179,8007.341622464988,7941.333805276639,8361.423292682848,8552.74542410501,8353.176118719657
N06D X01 Memantine,21167.464408361193,20453.18211411325,21791.168989190017,18551.92159972657,19266.895598630945,19061.472708229572,19811.313506383613,20285.760855381974,20653.664645055796,21269.860387269982,20946.652091516466,21468.997765388787
N06D X02 Folium Ginkgo,12900.942294636952,12933.544115551202,12695.292524769406,9666.14620463077,10290.448101006661,9640.494170594176,10299.470378750988,11164.837497763243,11325.876545459849,12313.088736103935,12698.518641106008,13066.599917594465
N06D X10** Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.105115152428297,15.692353997905393,0.0
N07A A01 Neostigmine,5734.939347696378,5737.796945614022,6026.758600108188,4635.87709986356,5403.062675827903,5272.269112759422,5627.6958384646805,5488.884395188935,5368.238016728381,5596.025290119982,5722.577084993307,5676.420097052011
N07A A02 Pyridostigmine,2155.4605800745285,2408.189811096959,2709.9881232836174,2116.500900401658,2055.978449464803,1806.0494160840333,2305.1251167481305,2338.9866046481225,2301.1563223368294,2633.5682238565078,2319.1862724409643,2482.5752386772438
N07A A07** Ipidacrinum,21014.95473040618,21282.50649649038,20820.25831391878,18003.267307696275,19796.949114584822,19595.536424316575,20478.715036506677,20741.46419036227,20570.483752528195,21658.644027261318,22154.226871707888,21637.28132394549
N07A X02 Choline alfoscerate,63719.5013132597,65141.02182626807,60343.56095659698,52053.23858078229,56754.85020005275,55707.562215391335,55437.560547584384,55956.38113326103,58434.36312172454,61992.03743241754,64352.196800894155,64412.656615597654
N07B A01 Nicotine,12757.468574859568,11343.25998021727,9303.709845542611,8247.034878842062,8881.8976465208,10284.683801702966,10583.017466887877,10455.599940074984,10820.39065966385,10568.565176374115,10448.844730781508,10769.0699153466
N07B A03 Varenicline,0.0,11.828420583634076,3.7090502479714766,3.4310413926117116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973464730758482
N07B A04 Cytisinicline,11246.466981403373,9007.061247361306,6178.087783717538,4096.992536392408,5033.59666212219,6290.640286295901,8872.719909224761,8672.119131157728,8057.622832293991,7960.2073167928875,8262.131227981892,8026.366280522979
N07B B01 Disulfiram,14704.385164703652,11194.540607081866,11596.819868014172,11155.419783789746,12541.347423439936,12189.844042189816,13821.310644219453,15253.43043287289,14633.90997082537,14757.56330821709,14239.935685160191,14871.531693744406
N07B B04 Naltrexone,0.0,0.019701396508550892,0.016294152398817038,0.0,0.0,0.0,0.0,0.0,0.023788574000501314,0.0,0.0,0.0
N07B B10** Others,53139.339104247745,28801.30652769391,20010.340625883986,19689.938063869253,31518.21657369063,30058.523540980907,33104.99407424631,34926.17146029181,27985.68872856137,28943.717102610215,25782.485561282458,50406.61768765342
N07B C01 Buprenorphine,831.2956579315509,42.06256525423112,0.0,0.0,0.0,0.0,0.0,0.0,408.0062800283138,643.8786023532491,2147.6869280286824,266.72985066831853
N07B C02 Methadone,9295.091346814295,6367.541886807575,2501.4042750122444,3742.206941786051,8230.153831415146,1227.2600993284866,9459.238669869215,19222.330682511856,2673.2746488360276,27121.66617810542,9347.056557731,5721.436417641514
N07C A01 Betahistine,108154.72695111438,108226.83887558854,109923.38000605424,89141.76490131313,92935.12840840661,93356.01320496776,98411.13383310303,102512.70152649762,104080.0252720996,106582.10705946758,107214.78728024832,109930.4518477593
N07C A02 Cinnarizine,120463.0476862423,120005.089214234,127175.03468436288,97563.91170820143,101408.92317500775,100708.9653961883,106904.21102086818,113750.25376834761,115884.05261406663,118407.39913837732,119141.91940556138,122447.98506704408
N07C A05** Others,43463.58821212817,38285.93458177178,41732.8306820435,39828.9961668177,55174.541959193884,84754.40679765164,93447.30712492275,92159.85655117033,58475.61370083749,54896.577029240296,42121.1265006316,46477.82928641373
"N07C A52 Cinnarizine, combinations",20743.787692941434,22832.69824102738,23220.627299946264,20856.779167531495,22193.44928204981,23255.680394114574,23128.03070421652,25056.268772748193,23979.538648023667,22802.383568694164,22662.297725680688,21825.684871720034
N07X X02 Riluzole,157.27813972554725,146.38774799411337,146.25794730693784,114.10181945516916,126.59902987172583,123.59491090294281,138.37372842588812,123.77409514221597,139.59450121324994,161.07693876804876,141.09860150985944,172.61964440127966
N07X X14 Edaravone,2159.9961112478727,2044.9812097855358,2390.0024262650113,3351.1821370979396,1409.5490434136311,0.0,0.0,0.0,0.0,3446.7035213357863,3769.112576699989,2882.0605586407
N07X X19** Various preparations,216558.65743899028,224064.73397121127,212626.64847663805,152134.63597004153,156037.3610251967,142229.7066748149,150266.27312673465,160173.91519728646,178657.2710239133,200449.63784230713,211295.6330242564,211547.8239889745
P01A A30 Tilbroquinol and tiliquinol,64.9926193185844,67.36964555947964,61.26807494341565,42.12722684178419,28.694956751698825,20.112749070850327,10.992591317391309,17.14967350584387,1.8269476478257083,1.4235753526309587,7.441285907694944,3.7266627429659174
P01A B03 Ornidazole,12571.424328035311,13394.151810481482,10653.546609933084,6075.992675881747,7363.936910594444,7932.511587640235,11097.378638631097,11379.357025005864,12452.276644049996,13630.393674380604,13977.15361262993,13607.708114469788
P01A B06 Nimorazole,0.07746183267063456,0.0,0.6674744771194776,0.0,0.0,1.1929208749940654,0.0,0.0,0.0,0.0,0.0,0.0
P01A B07 Secnidazole,9702.294191284605,10040.088604757011,8555.136979269308,6856.252122613516,7082.560681023254,7564.4139714854155,9171.535847589512,9484.130192207165,9911.735311635655,10451.715050912819,10929.408886068919,10192.28359792817
P01A X08 Tenonitrozole,0.0,0.0,3.9023772072515968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12190787051187,0.0
P01B A01 Chloroquine,20.612493616387923,38.248758049809595,91.43780632897264,112.51068168472877,107.59381870175932,124.02236504780946,129.4624388570752,151.92293463691345,134.7793679932098,132.13615141067248,111.92561487706834,41.09802238261071
P01B A02 Hydroxychloroquine,2010.1181291186037,2135.2250897338213,3073.6869231329147,1577.4738547591078,1685.788064966981,1769.9668980401977,1868.4978294056903,2004.8532394050028,2040.8170323113707,2249.3151315433847,2364.105875835913,2206.156336176856
P01B C02 Mefloquine,8.424461669090206,4.732773562770435,7.105003405583469,15.031567607702748,1.276799297267024,0.0,0.0,0.0,0.0,0.0,0.11194037147315239,0.10495980336531519
P02C A01 Mebendazole,19265.39993362083,18891.259474839262,17433.25303118161,13818.259399623095,13366.616417743882,11677.696755608109,12072.9937492671,14763.671667561892,15691.896725565326,17690.59709533568,18322.144114519557,19087.050853234272
P02C A03 Albendazole,260680.0854364268,244917.28462988423,224840.9112199933,184286.27132742375,176823.3562487112,161501.3146210844,180905.19775432604,212764.3494962625,220315.51972515485,246717.8875436118,256496.6366337206,254020.3711411508
P02C B01 Piperazine,0.0,0.0,0.0,0.0,426.5508455639799,63.73000174829932,136.12390134596473,154.20450718630832,0.0,0.0,0.0,0.0
P02C C01 Pyrantel,24731.98930838057,21737.08151164621,20271.78697945461,17385.06065889722,16897.718507647194,14776.176891843066,15648.41290439564,19339.298619633602,20240.102497019852,22379.490904124737,23061.804135004535,23139.05242490427
P02C E01 Levamisole,13302.429916418996,12871.447418912778,12228.833135439623,10306.639023192907,9663.630247927355,8294.721742246724,8663.521052234033,10480.371814755697,11933.43213930484,13167.744113475972,14097.962607344689,13617.511516971479
P02C X10** Others,6162.399498515909,6593.606324275484,6479.032346372447,5016.41852553932,4701.508430362121,4189.266115709664,4318.803625477001,4773.955794780172,4803.4556917120135,5184.405770746788,5633.289595463911,5823.626816726911
P03A C04 Permethrin,10513.808352329124,10073.016744211076,9192.565092948644,8561.014607170706,8883.824653780366,8426.181926300102,9509.5681795479,10872.470817378147,10087.048162874355,10744.078874503328,11069.424679038515,10879.175357898675
"P03A C54 Permethrin, combinations",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7735063802717033,0.0,0.11655035166077354,4.426992110473201,0.0
"P03A C55** Esdepalethrin, combinations",0.6183476760088737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769725039646323,0.0,3.0080391905126165,0.0
