INN,month,point_forecast,P10_empirical,P90_empirical
UNKNOWN_SKU_77881,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_77881,2024-11-01,0.0,0.0,0.8869581062821691
UNKNOWN_SKU_77881,2024-12-01,0.008017174549806994,0.0,0.9993030090802275
UNKNOWN_SKU_77882,2024-01-01,0.0,0.0,0.40378335482083505
UNKNOWN_SKU_77882,2024-02-01,0.0,0.0,0.5201397881815064
UNKNOWN_SKU_77882,2024-03-01,0.0,0.0,0.6409027016945681
UNKNOWN_SKU_77882,2024-04-01,0.0,0.0,0.81391653595685
UNKNOWN_SKU_77882,2024-05-01,0.0,0.0,0.7301507053722895
UNKNOWN_SKU_77882,2024-06-01,0.0,0.0,0.8559549606696814
UNKNOWN_SKU_77882,2024-07-01,0.0,0.0,0.8588870236209458
UNKNOWN_SKU_77882,2024-08-01,0.0,0.0,0.873037961401081
UNKNOWN_SKU_77882,2024-09-01,1.020633268959646,0.0,1.873519380183334
UNKNOWN_SKU_77882,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_77882,2024-11-01,0.0,0.0,0.8869581062821691
UNKNOWN_SKU_77882,2024-12-01,0.0,0.0,0.9912858345304205
UNKNOWN_SKU_7849,2024-01-01,26.994457060845185,25.87401837659588,27.39824041566602
UNKNOWN_SKU_7849,2024-02-01,27.634540918552837,26.673521234277253,28.154680706734343
UNKNOWN_SKU_7849,2024-03-01,29.499533039450824,28.207725301193552,30.140435741145392
UNKNOWN_SKU_7849,2024-04-01,25.643651770901094,24.520760940698274,26.457568306857944
UNKNOWN_SKU_7849,2024-05-01,19.07347179079317,17.898575066757306,19.80362249616546
UNKNOWN_SKU_7849,2024-06-01,14.101852841438706,12.889953155838947,14.957807802108388
UNKNOWN_SKU_7849,2024-07-01,3.2498827166870026,1.8618269919157129,4.108769740307949
UNKNOWN_SKU_7849,2024-08-01,0.0,0.0,0.873037961401081
UNKNOWN_SKU_7849,2024-09-01,0.0,0.0,0.8528861112236882
UNKNOWN_SKU_7849,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_7849,2024-11-01,0.0,0.0,0.8869581062821691
UNKNOWN_SKU_7849,2024-12-01,0.33375774087287624,0.0,1.3250435754032968
UNKNOWN_SKU_78790,2024-01-01,61328.56423450369,46991.02698089257,73212.54608923687
UNKNOWN_SKU_78790,2024-02-01,79206.19528738497,65969.93232747236,108805.21640631784
UNKNOWN_SKU_78790,2024-03-01,79769.5798241607,40509.63351902621,98793.10841575643
UNKNOWN_SKU_78790,2024-04-01,63043.393548051936,35555.29697608203,92042.99986204013
UNKNOWN_SKU_78790,2024-05-01,61602.74622163564,36321.22293680895,84640.32714419131
UNKNOWN_SKU_78790,2024-06-01,50894.85365497328,24380.284928610923,72785.01306258915
UNKNOWN_SKU_78790,2024-07-01,53499.218896114064,32123.146779130337,77693.36953101816
UNKNOWN_SKU_78790,2024-08-01,56188.4287834974,31795.815346892898,86408.12165671469
UNKNOWN_SKU_78790,2024-09-01,62781.889187874745,14031.144538089895,83606.60794745691
UNKNOWN_SKU_78790,2024-10-01,71015.31080584732,21052.162230917384,90892.29453029629
UNKNOWN_SKU_78790,2024-11-01,69472.84339469607,28189.40069559701,78537.59943089604
UNKNOWN_SKU_78790,2024-12-01,71250.14796024573,34170.3822459408,77958.37844418974
UNKNOWN_SKU_791549,2024-01-01,206.73285799168187,90.37623433129521,248.66542290369657
UNKNOWN_SKU_791549,2024-02-01,208.95714639915093,109.15605303686844,262.9732299519769
UNKNOWN_SKU_791549,2024-03-01,180.20644403260047,46.053286921031344,246.76365551799663
UNKNOWN_SKU_791549,2024-04-01,170.13094904683442,53.519672072629845,254.65550304217334
UNKNOWN_SKU_791549,2024-05-01,177.81761996569588,55.80557425517475,253.64316225968702
UNKNOWN_SKU_791549,2024-06-01,171.02922360825931,45.17445117512895,259.91943297800515
UNKNOWN_SKU_791549,2024-07-01,166.23877342978437,22.090343125389893,255.43347509363326
UNKNOWN_SKU_791549,2024-08-01,174.17348019447874,47.66088137982757,264.83774495434653
UNKNOWN_SKU_791549,2024-09-01,178.52431251370854,18.40338853672202,267.09582442586253
UNKNOWN_SKU_791549,2024-10-01,294.59124527656667,143.1223490363347,387.74409526744535
UNKNOWN_SKU_791549,2024-11-01,273.42025839432745,134.99566713022196,365.5301185999755
UNKNOWN_SKU_791549,2024-12-01,225.08813579601036,101.34369336662064,328.0323436404658
UNKNOWN_SKU_793670,2024-01-01,478.96836147967383,40.64994710463566,636.9294193439715
UNKNOWN_SKU_793670,2024-02-01,227.90728094189325,0.0,431.38726642796894
UNKNOWN_SKU_793670,2024-03-01,129.72958305793145,0.0,380.4523222176007
UNKNOWN_SKU_793670,2024-04-01,0.0,0.0,318.40618365765954
UNKNOWN_SKU_793670,2024-05-01,0.0,0.0,285.63678131840305
UNKNOWN_SKU_793670,2024-06-01,0.0,0.0,334.85172050138095
UNKNOWN_SKU_793670,2024-07-01,0.0,0.0,335.998750858073
UNKNOWN_SKU_793670,2024-08-01,0.0,0.0,341.5346330950063
UNKNOWN_SKU_793670,2024-09-01,368.58180428715673,0.0,702.2329832131416
UNKNOWN_SKU_793670,2024-10-01,1391.8653675579822,821.2781131449055,1742.7745656599413
UNKNOWN_SKU_793670,2024-11-01,780.3477847209058,258.8987649342324,1127.328013293756
UNKNOWN_SKU_793670,2024-12-01,547.552484997507,81.40396601260119,935.3459816803938
UNKNOWN_SKU_79522,2024-01-01,1233.6076263204081,827.5809260341772,1544.9217454436757
UNKNOWN_SKU_79522,2024-02-01,2168.8633493083225,1762.2714233825977,2718.8627000084284
UNKNOWN_SKU_79522,2024-03-01,2749.5664161676727,1787.5020820475722,3371.921436278198
UNKNOWN_SKU_79522,2024-04-01,0.0,0.0,828.5530059610221
UNKNOWN_SKU_79522,2024-05-01,0.0,0.0,698.5433968831491
UNKNOWN_SKU_79522,2024-06-01,0.0,0.0,680.5851338304452
UNKNOWN_SKU_79522,2024-07-01,0.0,0.0,673.2566819229686
UNKNOWN_SKU_79522,2024-08-01,0.0,0.0,721.7204224992776
UNKNOWN_SKU_79522,2024-09-01,0.0,0.0,689.4653647261185
UNKNOWN_SKU_79522,2024-10-01,0.0,0.0,612.6644509384498
UNKNOWN_SKU_79522,2024-11-01,2081.440407246796,931.92664162295,2516.686124156176
UNKNOWN_SKU_79522,2024-12-01,0.0,0.0,374.37664264781495
UNKNOWN_SKU_79549,2024-01-01,0.0,0.0,0.40378335482083505
UNKNOWN_SKU_79549,2024-02-01,6.5097271617744275,5.548707477498843,7.029866949955934
UNKNOWN_SKU_79549,2024-03-01,0.0,0.0,0.6409027016945681
UNKNOWN_SKU_79549,2024-04-01,0.0,0.0,0.81391653595685
UNKNOWN_SKU_79549,2024-05-01,0.0,0.0,0.7301507053722895
UNKNOWN_SKU_79549,2024-06-01,0.0,0.0,0.8559549606696814
UNKNOWN_SKU_79549,2024-07-01,0.0,0.0,0.8588870236209458
UNKNOWN_SKU_79549,2024-08-01,0.0,0.0,0.873037961401081
UNKNOWN_SKU_79549,2024-09-01,0.0,0.0,0.8528861112236882
UNKNOWN_SKU_79549,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_79549,2024-11-01,5.595327014109939,4.262388140287115,6.482285120392108
UNKNOWN_SKU_79549,2024-12-01,0.0,0.0,0.9912858345304205
UNKNOWN_SKU_79550,2024-01-01,0.0,0.0,0.40378335482083505
UNKNOWN_SKU_79550,2024-02-01,0.0,0.0,0.5201397881815064
UNKNOWN_SKU_79550,2024-03-01,0.0,0.0,0.6409027016945681
UNKNOWN_SKU_79550,2024-04-01,0.0,0.0,0.81391653595685
UNKNOWN_SKU_79550,2024-05-01,0.0,0.0,0.7301507053722895
UNKNOWN_SKU_79550,2024-06-01,0.0,0.0,0.8559549606696814
UNKNOWN_SKU_79550,2024-07-01,0.0,0.0,0.8588870236209458
UNKNOWN_SKU_79550,2024-08-01,0.0,0.0,0.873037961401081
UNKNOWN_SKU_79550,2024-09-01,0.0,0.0,0.8528861112236882
UNKNOWN_SKU_79550,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_79550,2024-11-01,0.0,0.0,0.8869581062821691
UNKNOWN_SKU_79550,2024-12-01,0.0,0.0,0.9912858345304205
UNKNOWN_SKU_79632,2024-01-01,0.0,0.0,0.181137875449319
UNKNOWN_SKU_79632,2024-02-01,0.0,0.0,0.3200166897823044
UNKNOWN_SKU_79632,2024-03-01,1266.6192197702635,1266.0594433938536,1266.9813365494044
UNKNOWN_SKU_79632,2024-04-01,2127.8233303173747,2127.371805147372,2128.3054232324653
UNKNOWN_SKU_79632,2024-05-01,1988.5774693802375,1988.1336643027073,1988.9839163065026
UNKNOWN_SKU_79632,2024-06-01,954.8228312557014,954.3550895265364,955.2188291807284
UNKNOWN_SKU_79632,2024-07-01,104.68357138124611,104.26125037117095,105.0753052522926
UNKNOWN_SKU_79632,2024-08-01,149.07661410685546,148.64385441291387,149.49654656725292
UNKNOWN_SKU_79632,2024-09-01,175.3210989125165,174.5242190414836,175.72226379290836
UNKNOWN_SKU_79632,2024-10-01,295.16993738221913,294.41864386322095,295.5264157113063
UNKNOWN_SKU_79632,2024-11-01,230.23785878315516,229.56901510240195,230.49110616133837
UNKNOWN_SKU_79632,2024-12-01,27.204246529077523,26.59876499241576,27.422077284258346
UNKNOWN_SKU_80069,2024-01-01,29.236473595239644,28.11603491099034,29.64025695006048
UNKNOWN_SKU_80069,2024-02-01,14.523803198991276,13.562783514715692,15.043942987172782
UNKNOWN_SKU_80069,2024-03-01,3.9300692715452334,2.6382615332879618,4.570971973239802
UNKNOWN_SKU_80069,2024-04-01,0.0,0.0,0.81391653595685
UNKNOWN_SKU_80069,2024-05-01,0.0,0.0,0.7301507053722895
UNKNOWN_SKU_80069,2024-06-01,0.0,0.0,0.8559549606696814
UNKNOWN_SKU_80069,2024-07-01,0.0,0.0,0.8588870236209458
UNKNOWN_SKU_80069,2024-08-01,0.0,0.0,0.873037961401081
UNKNOWN_SKU_80069,2024-09-01,0.0,0.0,0.8528861112236882
UNKNOWN_SKU_80069,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_80069,2024-11-01,0.0,0.0,0.8869581062821691
UNKNOWN_SKU_80069,2024-12-01,0.0,0.0,0.9912858345304205
UNKNOWN_SKU_80070,2024-01-01,27.803671833945486,26.683233149696182,28.20745518876632
UNKNOWN_SKU_80070,2024-02-01,8.660372135872413,7.699352451596829,9.180511924053919
UNKNOWN_SKU_80070,2024-03-01,7.996353160964937,6.704545422707666,8.637255862659506
UNKNOWN_SKU_80070,2024-04-01,0.0,0.0,0.81391653595685
UNKNOWN_SKU_80070,2024-05-01,0.0,0.0,0.7301507053722895
UNKNOWN_SKU_80070,2024-06-01,0.0,0.0,0.8559549606696814
UNKNOWN_SKU_80070,2024-07-01,0.0,0.0,0.8588870236209458
UNKNOWN_SKU_80070,2024-08-01,0.0,0.0,0.873037961401081
UNKNOWN_SKU_80070,2024-09-01,9.051582151141288,7.509721690277504,9.904468262364976
UNKNOWN_SKU_80070,2024-10-01,0.0,0.0,0.8970014202413311
UNKNOWN_SKU_80070,2024-11-01,0.2810750471044563,0.0,1.1680331533866255
UNKNOWN_SKU_80070,2024-12-01,0.6833025419094532,0.0,1.6745883764398737
UNKNOWN_SKU_803420,2024-01-01,165.41783528473235,103.28670914639783,187.8086317679347
UNKNOWN_SKU_803420,2024-02-01,178.1550041663658,124.864060124074,206.9980557705008
UNKNOWN_SKU_803420,2024-03-01,190.20381795206993,118.56984934635855,225.74347501778797
UNKNOWN_SKU_803420,2024-04-01,201.59869439664106,139.33159063481907,246.7324011067883
UNKNOWN_SKU_803420,2024-05-01,212.37233036713593,147.22136977753718,252.86101235679283
UNKNOWN_SKU_803420,2024-06-01,223.8677878872583,156.6649205715376,271.3326303437938
UNKNOWN_SKU_803420,2024-07-01,237.0505758795268,160.07941580164686,284.6780085568673
UNKNOWN_SKU_803420,2024-08-01,250.23872782033416,182.68459993515347,298.6508653749276
UNKNOWN_SKU_803420,2024-09-01,268.60087551225337,183.10085830620443,315.89554259488494
UNKNOWN_SKU_803420,2024-10-01,287.4603191677289,206.58023858199357,337.20129042366136
UNKNOWN_SKU_803420,2024-11-01,301.547093988583,227.63230108792283,350.731138377195
UNKNOWN_SKU_803420,2024-12-01,306.5520334165466,240.4760222739529,361.5213111558447
UNKNOWN_SKU_810214,2024-01-01,2.709336217071972,1.2863790880753563,3.2221410776944324
UNKNOWN_SKU_810214,2024-02-01,2.7670311866218973,1.546536187591906,3.4276087176124106
UNKNOWN_SKU_810214,2024-03-01,2.808190440950362,1.167594613363627,3.622136872102464
UNKNOWN_SKU_810214,2024-04-01,2.8361211231016585,1.4100497687440745,3.869795123766858
UNKNOWN_SKU_810214,2024-05-01,2.8534689475112205,1.3613501079856731,3.780760343334028
UNKNOWN_SKU_810214,2024-06-01,2.862350485727394,1.3232378850156994,3.949413285777889
UNKNOWN_SKU_810214,2024-07-01,2.864458994988858,1.10162822452932,3.955245514987459
UNKNOWN_SKU_810214,2024-08-01,2.8611490810865536,1.3139917407650268,3.9699072920659266
UNKNOWN_SKU_810214,2024-09-01,2.8535044286532347,0.89534164335623,3.9366697899073184
UNKNOWN_SKU_810214,2024-10-01,2.8423919853951043,0.9900372251248928,3.981583789101595
UNKNOWN_SKU_810214,2024-11-01,2.828505309477124,1.135672939722137,3.954942104455479
UNKNOWN_SKU_810214,2024-12-01,5.860399247431266,4.347094452316637,7.1193322572849
UNKNOWN_SKU_814645,2024-01-01,27.87567143371102,18.278180404212193,31.334412353880488
UNKNOWN_SKU_814645,2024-02-01,28.746848476015728,20.514914030458456,33.20227921161381
UNKNOWN_SKU_814645,2024-03-01,29.56080783041748,18.495398045795405,35.0506735560162
UNKNOWN_SKU_814645,2024-04-01,30.33211038131143,20.71361467826576,37.30398377556181
UNKNOWN_SKU_814645,2024-05-01,31.051188968872957,20.98721944690242,37.305538219307756
UNKNOWN_SKU_814645,2024-06-01,36.32435479126869,25.943424067702082,43.65632232520507
UNKNOWN_SKU_814645,2024-07-01,34.27780348675692,22.387949490986852,41.63488658325667
UNKNOWN_SKU_814645,2024-08-01,34.27162091168302,23.8364304253543,41.74991858271778
UNKNOWN_SKU_814645,2024-09-01,33.9577886295751,20.75046889855941,41.26346891063201
UNKNOWN_SKU_814645,2024-10-01,35.23018912578485,22.73651814099646,42.91375379133538
UNKNOWN_SKU_814645,2024-11-01,38.4526107613964,27.034878524709058,46.050146073458414
UNKNOWN_SKU_814645,2024-12-01,41.98275247943965,31.775888969608108,50.473941723721474
UNKNOWN_SKU_814656,2024-01-01,10.023988375108045,5.4077809960009136,11.687575796969886
UNKNOWN_SKU_814656,2024-02-01,10.274943673821067,6.3155425746056615,12.417919601128872
UNKNOWN_SKU_814656,2024-03-01,10.505575992260848,5.183328110640889,13.146095123242468
UNKNOWN_SKU_814656,2024-04-01,10.752701479441043,6.126391259005417,14.106037607583264
UNKNOWN_SKU_814656,2024-05-01,10.979095476924636,6.138520973896876,13.987316383058468
UNKNOWN_SKU_814656,2024-06-01,12.129494559196452,7.136467854525443,15.65602899715554
UNKNOWN_SKU_814656,2024-07-01,12.346598472017087,6.627808885959373,15.885213009335384
UNKNOWN_SKU_814656,2024-08-01,12.347071973859094,7.327947373760912,15.943988374831548
UNKNOWN_SKU_814656,2024-09-01,12.333546585271408,5.981081486512622,15.847437363513004
UNKNOWN_SKU_814656,2024-10-01,13.194622250775513,7.185408382812307,16.8902681021698
UNKNOWN_SKU_814656,2024-11-01,14.39286891766682,8.901160757516784,18.04713631554936
UNKNOWN_SKU_814656,2024-12-01,14.224828035875966,9.31552429109465,18.3089256741413
UNKNOWN_SKU_814661,2024-01-01,7.701640905599295,5.359924055518251,8.54554811717484
UNKNOWN_SKU_814661,2024-02-01,7.924351217906089,5.915820077770119,9.011443375205438
UNKNOWN_SKU_814661,2024-03-01,8.15273935163561,5.452861178677912,9.492225998177258
UNKNOWN_SKU_814661,2024-04-01,8.39952141571672,6.052679580592821,10.100606975866537
UNKNOWN_SKU_814661,2024-05-01,8.601377713631841,6.1458435603968855,10.127392687859926
UNKNOWN_SKU_814661,2024-06-01,9.556954533689273,7.024084190785777,11.345900401488908
UNKNOWN_SKU_814661,2024-07-01,8.956865849781899,6.055829385009904,10.751939729149676
UNKNOWN_SKU_814661,2024-08-01,9.12369493710796,6.577585613271746,10.948344276436218
UNKNOWN_SKU_814661,2024-09-01,9.287995907105783,6.065507543900477,11.070527879563292
UNKNOWN_SKU_814661,2024-10-01,10.236295165641781,7.187931820000252,12.111028133946164
UNKNOWN_SKU_814661,2024-11-01,11.119092798289046,8.333250551999342,12.972835240418778
UNKNOWN_SKU_814661,2024-12-01,11.562863886342013,9.072464656586444,13.634651280510592
UNKNOWN_SKU_814666,2024-01-01,15.26031592233208,7.108190795514856,18.19817631478267
UNKNOWN_SKU_814666,2024-02-01,16.14432055178991,9.152101498948143,19.928770960633855
UNKNOWN_SKU_814666,2024-03-01,16.97165989003603,7.572682087765832,21.63476113044876
UNKNOWN_SKU_814666,2024-04-01,17.77886720163103,9.608900669547,23.700788264497078
UNKNOWN_SKU_814666,2024-05-01,18.51634908790746,9.967996339943188,23.82880392841201
UNKNOWN_SKU_814666,2024-06-01,20.334391820131255,11.516811690988341,26.562177454803745
UNKNOWN_SKU_814666,2024-07-01,21.88516735600504,11.785905245189936,28.134286192033773
UNKNOWN_SKU_814666,2024-08-01,23.636739055346325,14.773070591863878,29.988817756173688
UNKNOWN_SKU_814666,2024-09-01,22.787067109981727,11.56874737348032,28.99252430756008
UNKNOWN_SKU_814666,2024-10-01,24.822013702146542,14.209868418734985,31.348446535585758
UNKNOWN_SKU_814666,2024-11-01,24.4993479049643,14.801106815508401,30.952707259922313
UNKNOWN_SKU_814666,2024-12-01,25.90275033790235,17.233023194762048,33.115180855639935
UNKNOWN_SKU_814670,2024-01-01,0.1829879603524311,0.0,0.5867713151732661
UNKNOWN_SKU_814670,2024-02-01,0.1811265150763808,0.0,0.7012663032578872
UNKNOWN_SKU_814670,2024-03-01,0.17896661698279814,0.0,0.8198693186773662
UNKNOWN_SKU_814670,2024-04-01,0.1765679566351896,0.0,0.9904844925920395
UNKNOWN_SKU_814670,2024-05-01,0.20197828648436034,0.0,0.9321289918566499
UNKNOWN_SKU_814670,2024-06-01,0.2032358084909545,0.0,1.059190769160636
UNKNOWN_SKU_814670,2024-07-01,0.16837108422348737,0.0,1.0272581078444332
UNKNOWN_SKU_814670,2024-08-01,0.16540856293677125,0.0,1.0384465243378522
UNKNOWN_SKU_814670,2024-09-01,0.39036780403465593,0.0,1.2432539152583442
UNKNOWN_SKU_814670,2024-10-01,0.3232644550402213,0.0,1.2202658752815525
UNKNOWN_SKU_814670,2024-11-01,0.20811103397193106,0.0,1.0950691402541002
UNKNOWN_SKU_814670,2024-12-01,0.20491755524455652,0.0,1.196203389774977
UNKNOWN_SKU_814672,2024-01-01,35.719666089609234,21.961612745931326,40.677789200680074
UNKNOWN_SKU_814672,2024-02-01,36.7116984533523,24.911177580185026,43.098581602397715
UNKNOWN_SKU_814672,2024-03-01,37.66161062430415,21.799288104953405,45.5313617155287
UNKNOWN_SKU_814672,2024-04-01,38.55650861210436,24.768344959572207,48.55072540987452
UNKNOWN_SKU_814672,2024-05-01,39.419343125910494,24.992590435353446,48.384985328961065
UNKNOWN_SKU_814672,2024-06-01,42.54491733942228,27.6637991166619,53.055330960645406
UNKNOWN_SKU_814672,2024-07-01,44.0498942676544,27.00572668056694,54.59631117853327
UNKNOWN_SKU_814672,2024-08-01,42.38080377487087,27.421903899780517,53.100982409241645
UNKNOWN_SKU_814672,2024-09-01,43.55604923212246,24.62328765643259,54.02877993952333
UNKNOWN_SKU_814672,2024-10-01,49.217913841907404,31.3081714583237,60.23234378128741
UNKNOWN_SKU_814672,2024-11-01,50.63656664659905,34.269188058449615,61.52767305998885
UNKNOWN_SKU_814672,2024-12-01,52.14006823645205,37.50847627056356,64.31223221295684
UNKNOWN_SKU_814673,2024-01-01,5.837706409648722,2.840532929281835,6.917826883794455
UNKNOWN_SKU_814673,2024-02-01,6.168777953178729,3.5980502977415436,7.560151886564259
UNKNOWN_SKU_814673,2024-03-01,6.499646600276888,3.044060900438687,8.214061327309857
UNKNOWN_SKU_814673,2024-04-01,6.84332249576479,3.839589524972242,9.020549229449363
UNKNOWN_SKU_814673,2024-05-01,7.136765277222947,3.9939165404270116,9.089918414093821
UNKNOWN_SKU_814673,2024-06-01,7.8888866003528495,4.647054941373494,10.178566120144247
UNKNOWN_SKU_814673,2024-07-01,8.372552538070908,4.659503474307709,10.670075326256937
UNKNOWN_SKU_814673,2024-08-01,8.708585859647714,5.449809571962609,11.043962406395606
UNKNOWN_SKU_814673,2024-09-01,8.71376819589033,4.589291463079711,10.995238543413695
UNKNOWN_SKU_814673,2024-10-01,9.888842096065467,5.9872287230553765,12.288320895211028
UNKNOWN_SKU_814673,2024-11-01,9.590512981976499,6.024901494500444,11.9631259162813
UNKNOWN_SKU_814673,2024-12-01,9.97945100433663,6.791978305965267,12.631140611705504
UNKNOWN_SKU_814674,2024-01-01,6.4631914339328835,3.949673985600279,7.3690120932476235
UNKNOWN_SKU_814674,2024-02-01,7.006335192353677,4.850447700628784,8.17318211717419
UNKNOWN_SKU_814674,2024-03-01,7.5124144274824936,4.614459067992014,8.950172821617308
UNKNOWN_SKU_814674,2024-04-01,7.970882365483933,5.451863936395602,9.796768461147133
UNKNOWN_SKU_814674,2024-05-01,8.451119571214365,5.815434586960577,10.089090986932868
UNKNOWN_SKU_814674,2024-06-01,8.890437581287339,6.171742619925212,10.810629876389656
UNKNOWN_SKU_814674,2024-07-01,9.496082355485727,6.382210679582134,11.42285224514205
UNKNOWN_SKU_814674,2024-08-01,9.65123755560326,6.918332332410641,11.609752715679685
UNKNOWN_SKU_814674,2024-09-01,11.55902766034398,8.10012069313956,13.472335503189122
UNKNOWN_SKU_814674,2024-10-01,10.960520924476729,7.6885136970177985,12.972794110551447
UNKNOWN_SKU_814674,2024-11-01,12.502732190031901,9.512505983089365,14.4924748751249
UNKNOWN_SKU_814674,2024-12-01,12.236625556938378,9.563517611762144,14.460410112401622
UNKNOWN_SKU_814675,2024-01-01,3.480908848609749,1.9412393566704975,4.03577447535938
UNKNOWN_SKU_814675,2024-02-01,3.5224484212735407,2.2018472051315094,4.237207180199627
UNKNOWN_SKU_814675,2024-03-01,3.610014863595335,1.8348557299401338,4.490721992840621
UNKNOWN_SKU_814675,2024-04-01,3.719906832092232,2.176867682921854,4.8383638052529365
UNKNOWN_SKU_814675,2024-05-01,3.8164080504554754,2.2019041355095252,4.81975681142123
UNKNOWN_SKU_814675,2024-06-01,3.871788056191749,2.206435904896746,5.048012831312003
UNKNOWN_SKU_814675,2024-07-01,3.9063029099324003,1.998883001475853,5.08655682822485
UNKNOWN_SKU_814675,2024-08-01,3.9681958692772117,2.294139140805953,5.1678955345691975
UNKNOWN_SKU_814675,2024-09-01,5.323698028945974,3.2049247789756583,6.495705693452526
UNKNOWN_SKU_814675,2024-10-01,4.687028928922491,2.6827421837219796,5.9196583805707865
UNKNOWN_SKU_814675,2024-11-01,4.556397132191374,2.7247169630798425,5.775225396574122
UNKNOWN_SKU_814675,2024-12-01,5.194000773588003,3.5565732098452063,6.5561927245385565
UNKNOWN_SKU_814676,2024-01-01,24.10368948194523,15.665852490644433,27.144514629875136
UNKNOWN_SKU_814676,2024-02-01,26.631543967907778,19.394264895575738,30.548630022738006
UNKNOWN_SKU_814676,2024-03-01,29.04484447644633,19.316455700920525,33.87137590579117
UNKNOWN_SKU_814676,2024-04-01,31.334318706432082,22.87801501264633,37.46378848596713
UNKNOWN_SKU_814676,2024-05-01,33.50635797179268,24.65840655919926,39.00500124216717
UNKNOWN_SKU_814676,2024-06-01,36.63503402075938,27.50841947178852,43.08108817040264
UNKNOWN_SKU_814676,2024-07-01,39.71211501415188,29.258898693520088,46.18025004120395
UNKNOWN_SKU_814676,2024-08-01,40.95708070474888,31.78276253907589,47.53178408573353
UNKNOWN_SKU_814676,2024-09-01,42.497136857690165,30.88564270366849,48.92008001363056
UNKNOWN_SKU_814676,2024-10-01,45.25922894985852,34.27515416733758,52.01439714545928
UNKNOWN_SKU_814676,2024-11-01,45.408055184292586,35.36991468201187,52.08758885635255
UNKNOWN_SKU_814676,2024-12-01,53.80407885387908,44.83049917313702,61.26928725942193
UNKNOWN_SKU_814677,2024-01-01,2.0283731823749007,0.7818851461475502,2.4775821646130796
UNKNOWN_SKU_814677,2024-02-01,2.04275375908465,0.9736193603280632,2.621409273436576
UNKNOWN_SKU_814677,2024-03-01,2.10217883849545,0.665042729684235,2.815183094130657
UNKNOWN_SKU_814677,2024-04-01,2.134796195472247,0.8855801468716074,3.0402783417242425
UNKNOWN_SKU_814677,2024-05-01,2.160746216136743,0.8536736106468439,2.973038875863415
UNKNOWN_SKU_814677,2024-06-01,2.402162267304551,1.0539238670748186,3.354412161049572
UNKNOWN_SKU_814677,2024-07-01,2.4231710474505075,0.8789590536424476,3.3786828612288096
UNKNOWN_SKU_814677,2024-08-01,2.417892920125704,1.062607454686571,3.3891476521844064
UNKNOWN_SKU_814677,2024-09-01,3.0644422307036785,1.3491224679927196,4.013278029440031
UNKNOWN_SKU_814677,2024-10-01,2.510927607289292,0.8882940082336932,3.508841687307773
UNKNOWN_SKU_814677,2024-11-01,2.899452246582163,1.4165577494542705,3.886193139821076
UNKNOWN_SKU_814677,2024-12-01,2.746114185446928,1.4204830164980897,3.848919676362021
UNKNOWN_SKU_814680,2024-01-01,22.285320891065286,7.9166284644715095,27.463505930513477
UNKNOWN_SKU_814680,2024-02-01,23.701110999837574,11.376834398740112,30.37147033344191
UNKNOWN_SKU_814680,2024-03-01,25.028873662076503,8.462515925375545,33.24791672572459
UNKNOWN_SKU_814680,2024-04-01,26.23271025010873,11.832571095116043,36.67051155997537
UNKNOWN_SKU_814680,2024-05-01,27.432517067644604,12.365445662488012,36.79609140512307
UNKNOWN_SKU_814680,2024-06-01,35.77399560320893,20.232392051796687,46.750904677997035
UNKNOWN_SKU_814680,2024-07-01,33.5446622709003,15.744004313812486,44.55917260965258
UNKNOWN_SKU_814680,2024-08-01,30.745857664112343,15.123020190222595,41.94184198744671
UNKNOWN_SKU_814680,2024-09-01,31.49075534656904,11.717679819708408,42.42830898458682
UNKNOWN_SKU_814680,2024-10-01,43.728370203808154,25.023719675069124,55.231665917219686
UNKNOWN_SKU_814680,2024-11-01,39.809566377090555,22.715736102707684,51.184064958404136
UNKNOWN_SKU_814680,2024-12-01,35.1890648006141,19.908062509263036,47.901479556937964
UNKNOWN_SKU_814684,2024-01-01,3.2032079129844924,0.4721386201268145,4.187429840360278
UNKNOWN_SKU_814684,2024-02-01,3.234602098384948,0.8921166179632127,4.50244283207737
UNKNOWN_SKU_814684,2024-03-01,3.226467821809508,0.07768645980740807,4.788668157190018
UNKNOWN_SKU_814684,2024-04-01,3.2107107756533515,0.4736643770339728,5.194632332048173
UNKNOWN_SKU_814684,2024-05-01,3.192855513832622,0.3290447489952033,4.972597858177577
UNKNOWN_SKU_814684,2024-06-01,4.836121679480234,1.8821161958308203,6.922511896112582
UNKNOWN_SKU_814684,2024-07-01,3.9694849871025193,0.5860991579725008,6.063022107178575
UNKNOWN_SKU_814684,2024-08-01,3.229726008304543,0.26028032560082526,5.357756039219678
UNKNOWN_SKU_814684,2024-09-01,3.263469200370358,0.0,5.342379096478098
UNKNOWN_SKU_814684,2024-10-01,4.797214129127205,1.2420056817581968,6.98365509096545
UNKNOWN_SKU_814684,2024-11-01,3.9053604472368786,0.6563219422937441,6.067320831299666
